participant,quarter,stimulusSet,item,rank,truthRank,session
377,W2024,US holidays 0 GROUP,Martin Luther King Jr. Day,2,2,1
377,W2024,US holidays 0 GROUP,Presidents' Day,3,3,1
377,W2024,US holidays 0 GROUP,Independence Day,4,5,1
377,W2024,US holidays 0 GROUP,Thanksgiving Day,5,11,1
377,W2024,US holidays 0 GROUP,Halloween,6,9,1
377,W2024,US holidays 1 GROUP,Memorial Day,1,4,1
377,W2024,US holidays 1 GROUP,Veterans Day,2,10,1
377,W2024,US holidays 1 GROUP,Labor Day,3,6,1
377,W2024,US holidays 1 GROUP,Indigenous Peoples' Day (changed Columbus Day),4,7,1
377,W2024,movie releases 0 GROUP,Spider-Man 3,1,,1
377,W2024,movie releases 0 GROUP,The Incredibles,2,,1
377,W2024,movie releases 0 GROUP,Harry Potter and the Sorcerer's Stone,3,,1
377,W2024,movie releases 0 GROUP,Titanic,4,,1
377,W2024,movie releases 1 GROUP,Independence Day,1,,1
377,W2024,movie releases 1 GROUP,The Lion King,2,,1
377,W2024,movie releases 1 GROUP,The Da Vinci Code,3,,1
377,W2024,movie releases 1 GROUP,Finding Nemo,4,,1
377,W2024,movie releases 1 GROUP,Casino Royale,5,,1
377,W2024,movie releases 1 GROUP,Jurassic Park,6,,1
377,W2024,US states 0 GROUP,Oregon,1,,1
377,W2024,US states 0 GROUP,Utah,2,,1
377,W2024,US states 0 GROUP,Delaware,3,,1
377,W2024,US states 0 GROUP,Iowa,4,,1
377,W2024,US states 0 GROUP,Nebraska,5,,1
377,W2024,US states 0 GROUP,Ohio,6,,1
377,W2024,US states 0 GROUP,Alabama,7,,1
377,W2024,US states 0 GROUP,Virginia,8,,1
377,W2024,US states 0 GROUP,Maine,9,,1
377,W2024,US states 0 GROUP,Connecticut,10,,1
377,W2024,animal speeds 0 GROUP,Cheetah,1,,1
377,W2024,animal speeds 0 GROUP,Coyote,2,,1
377,W2024,animal speeds 1 GROUP,Rock dove,1,,1
377,W2024,animal speeds 1 GROUP,Peregrine falcon,2,,1
377,W2024,animal speeds 1 GROUP,Swordfish,3,,1
377,W2024,animal speeds 1 GROUP,Ostrich,4,,1
377,W2024,animal speeds 1 GROUP,Blue wildebeest,5,,1
377,W2024,animal speeds 1 GROUP,Quarter horse,6,,1
377,W2024,animal speeds 1 GROUP,Anna's hummingbird,7,,1
377,W2024,animal speeds 1 GROUP,Mexican free-tailed bat,8,,1
377,W2024,Olympic medals 0 GROUP,Japan,1,,1
377,W2024,Olympic medals 0 GROUP,Italy,2,,1
377,W2024,Olympic medals 0 GROUP,United States,3,,1
377,W2024,Olympic medals 1 GROUP,Germany,1,,1
377,W2024,Olympic medals 1 GROUP,Soviet Union,2,,1
377,W2024,Olympic medals 1 GROUP,Sweden,3,,1
377,W2024,Olympic medals 1 GROUP,Great Britain,4,,1
377,W2024,Olympic medals 1 GROUP,France,5,,1
377,W2024,Olympic medals 1 GROUP,Norway,6,,1
377,W2024,Olympic medals 1 GROUP,China,7,,1
377,W2024,SuperBowl halftime  0 GROUP,Eminem,1,,1
377,W2024,SuperBowl halftime  0 GROUP,Dr. Dre.,2,,1
377,W2024,SuperBowl halftime  0 GROUP,Snoop Dogg,3,,1
377,W2024,SuperBowl halftime  0 GROUP,Kendrick Lamar,4,,1
377,W2024,SuperBowl halftime  0 GROUP,Mary J. Blige,5,,1
377,W2024,SuperBowl halftime  0 GROUP,Maroon 5,6,,1
377,W2024,SuperBowl halftime  0 GROUP,Travis Scott,7,,1
377,W2024,SuperBowl halftime  0 GROUP,Big Boi,8,,1
377,W2024,SuperBowl halftime  0 GROUP,Shakira,9,,1
377,W2024,SuperBowl halftime  0 GROUP,Jennifer Lopez,10,,1
377,W2024,SuperBowl halftime  0 GROUP,Bad Bunny,11,,1
377,W2024,SuperBowl halftime  0 GROUP,J Balvin,12,,1
377,W2024,SuperBowl halftime  0 GROUP,Emme Muñiz,13,,1
377,W2024,SuperBowl halftime  0 GROUP,The Weeknd,14,,1
377,W2024,SuperBowl halftime  0 GROUP,Usher,15,,1
377,W2024,SuperBowl halftime  1 GROUP,Katy Perry,1,,1
377,W2024,SuperBowl halftime  1 GROUP,Lenny Kravitz,2,,1
377,W2024,SuperBowl halftime  1 GROUP,Missy Elliot,3,,1
377,W2024,SuperBowl halftime  1 GROUP,Coldplay,4,,1
377,W2024,SuperBowl halftime  1 GROUP,Beyoncé,5,,1
377,W2024,SuperBowl halftime  1 GROUP,Bruno Mars,6,,1
377,W2024,SuperBowl halftime  1 GROUP,Lady Gaga,7,,1
377,W2024,SuperBowl halftime  1 GROUP,Rihanna,8,,1
377,W2024,SuperBowl halftime  1 GROUP,Justin Timberlake,9,,1
377,W2024,SuperBowl halftime  1 GROUP,The Tennessee Kids,10,,1
377,W2024,book publishing date 0 GROUP,Harry Potter and the Sorcerer's Stone,1,,1
377,W2024,book publishing date 0 GROUP,To Kill a Mockingbird,2,,1
377,W2024,book publishing date 0 GROUP,Pride and Prejudice,3,,1
377,W2024,book publishing date 1 GROUP,One Hundred Years of Solitude,1,,1
377,W2024,book publishing date 1 GROUP,All Quiet on the Western Front,2,,1
377,W2024,book publishing date 1 GROUP,The Da Vinci Code,3,,1
377,W2024,book publishing date 1 GROUP,Crime and Punishment,4,,1
377,W2024,book publishing date 1 GROUP,The Color Purple,5,,1
377,W2024,book publishing date 1 GROUP,The Great Gatsby,6,,1
377,W2024,book publishing date 1 GROUP,The Fellowship of the Ring,7,,1
244,W2024,US cities  0 GROUP,New York,1,,1
244,W2024,US cities  0 GROUP,Los Angeles,2,,1
244,W2024,US cities  0 GROUP,San Jose,3,,1
244,W2024,US cities  1 GROUP,Philadelphia,1,,1
244,W2024,US cities  1 GROUP,Phoenix,2,,1
244,W2024,US cities  1 GROUP,San Diego,3,,1
244,W2024,US cities  1 GROUP,Dallas,4,,1
244,W2024,US cities  1 GROUP,Houston,5,,1
244,W2024,US cities  1 GROUP,Chicago,6,,1
244,W2024,US cities  1 GROUP,San Antonio,7,,1
244,W2024,recent events 0 GROUP,Sandy Hook shooting,1,,1
244,W2024,recent events 0 GROUP,Hurricane Katrina,2,,1
244,W2024,recent events 0 GROUP,September 11th,3,,1
244,W2024,recent events 1 GROUP,Mean Girls released,1,,1
244,W2024,recent events 1 GROUP,US Invasion of Iraq,2,,1
244,W2024,recent events 1 GROUP,Michael Jackson's death,3,,1
244,W2024,recent events 1 GROUP,Same Sex Marriage,4,,1
244,W2024,recent events 1 GROUP,Las Vegas shooting,5,,1
244,W2024,recent events 1 GROUP,iPhone introduced,6,,1
244,W2024,recent events 1 GROUP,Game of Thrones Season 1 released,7,,1
244,W2024,US presidents  0 GROUP,Dwight D. Eisenhower,1,,1
244,W2024,US presidents  0 GROUP,Franklin D. Roosevelt,2,,1
244,W2024,US presidents  0 GROUP,Woodrow Wilson,3,,1
244,W2024,US presidents  0 GROUP,Theodore Roosevelt,4,,1
244,W2024,US presidents  0 GROUP,Andrew Jackson,5,,1
244,W2024,US presidents  0 GROUP,Thomas Jefferson,6,,1
244,W2024,US presidents  0 GROUP,John Adams,7,,1
244,W2024,US presidents  0 GROUP,George Washington,8,,1
244,W2024,US presidents  1 GROUP,Harry S. Truman,1,,1
244,W2024,US presidents  1 GROUP,James Monroe,2,,1
244,W2024,US holidays 0 GROUP,New Year's Day,1,1,1
244,W2024,US holidays 0 GROUP,Martin Luther King Jr. Day,2,2,1
244,W2024,US holidays 0 GROUP,Independence Day,3,5,1
244,W2024,US holidays 0 GROUP,Halloween,4,9,1
244,W2024,US holidays 0 GROUP,Veterans Day,5,10,1
244,W2024,US holidays 0 GROUP,Thanksgiving Day,6,11,1
244,W2024,US holidays 1 GROUP,Memorial Day,1,4,1
244,W2024,US holidays 1 GROUP,Labor Day,2,6,1
244,W2024,US holidays 1 GROUP,Indigenous Peoples' Day (changed Columbus Day),3,7,1
244,W2024,US holidays 1 GROUP,Presidents' Day,4,3,1
244,W2024,movie releases 0 GROUP,Spider-Man 3,1,,1
244,W2024,movie releases 0 GROUP,Finding Nemo,2,,1
244,W2024,movie releases 0 GROUP,Harry Potter and the Sorcerer's Stone,3,,1
244,W2024,movie releases 1 GROUP,The Da Vinci Code,1,,1
244,W2024,movie releases 1 GROUP,Titanic,2,,1
244,W2024,movie releases 1 GROUP,Casino Royale,3,,1
244,W2024,movie releases 1 GROUP,The Lion King,4,,1
244,W2024,movie releases 1 GROUP,Independence Day,5,,1
244,W2024,movie releases 1 GROUP,The Incredibles,6,,1
244,W2024,movie releases 1 GROUP,Jurassic Park,7,,1
244,W2024,US states 0 GROUP,Oregon,1,,1
244,W2024,US states 0 GROUP,Utah,2,,1
244,W2024,US states 0 GROUP,Connecticut,3,,1
244,W2024,US states 0 GROUP,Maine,4,,1
244,W2024,US states 1 GROUP,Ohio,1,,1
244,W2024,US states 1 GROUP,Delaware,2,,1
244,W2024,US states 1 GROUP,Virginia,3,,1
244,W2024,US states 1 GROUP,Alabama,4,,1
244,W2024,US states 1 GROUP,Iowa,5,,1
244,W2024,US states 1 GROUP,Nebraska,6,,1
244,W2024,animal speeds 0 GROUP,Cheetah,1,,1
244,W2024,animal speeds 0 GROUP,Swordfish,2,,1
244,W2024,animal speeds 0 GROUP,Quarter horse,3,,1
244,W2024,animal speeds 1 GROUP,Coyote,1,,1
244,W2024,animal speeds 1 GROUP,Blue wildebeest,2,,1
244,W2024,animal speeds 1 GROUP,Mexican free-tailed bat,3,,1
244,W2024,animal speeds 1 GROUP,Peregrine falcon,4,,1
244,W2024,animal speeds 1 GROUP,Anna's hummingbird,5,,1
244,W2024,animal speeds 1 GROUP,Rock dove,6,,1
244,W2024,animal speeds 1 GROUP,Ostrich,7,,1
244,W2024,Olympic medals 0 GROUP,United States,1,,1
244,W2024,Olympic medals 0 GROUP,Soviet Union,2,,1
244,W2024,Olympic medals 0 GROUP,Germany,3,,1
244,W2024,Olympic medals 0 GROUP,China,4,,1
244,W2024,Olympic medals 1 GROUP,France,1,,1
244,W2024,Olympic medals 1 GROUP,Norway,2,,1
244,W2024,Olympic medals 1 GROUP,Italy,3,,1
244,W2024,Olympic medals 1 GROUP,Great Britain,4,,1
244,W2024,Olympic medals 1 GROUP,Sweden,5,,1
244,W2024,Olympic medals 1 GROUP,Japan,6,,1
244,W2024,SuperBowl halftime  0 GROUP,Rihanna,1,,1
244,W2024,SuperBowl halftime  0 GROUP,The Weeknd,2,,1
244,W2024,SuperBowl halftime  0 GROUP,Shakira,3,,1
244,W2024,SuperBowl halftime  0 GROUP,Jennifer Lopez,4,,1
244,W2024,SuperBowl halftime  0 GROUP,Bad Bunny,5,,1
244,W2024,SuperBowl halftime  0 GROUP,J Balvin,6,,1
244,W2024,SuperBowl halftime  0 GROUP,Emme Muñiz,7,,1
244,W2024,SuperBowl halftime  1 GROUP,Lady Gaga,1,,1
244,W2024,SuperBowl halftime  1 GROUP,Coldplay,2,,1
244,W2024,SuperBowl halftime  1 GROUP,Beyoncé,3,,1
244,W2024,SuperBowl halftime  1 GROUP,Bruno Mars,4,,1
244,W2024,SuperBowl halftime  1 GROUP,Usher,5,,1
244,W2024,SuperBowl halftime  1 GROUP,Maroon 5,6,,1
244,W2024,SuperBowl halftime  1 GROUP,Travis Scott,7,,1
244,W2024,SuperBowl halftime  1 GROUP,Big Boi,8,,1
244,W2024,SuperBowl halftime  1 GROUP,Katy Perry,9,,1
244,W2024,SuperBowl halftime  1 GROUP,Lenny Kravitz,10,,1
244,W2024,SuperBowl halftime  1 GROUP,Missy Elliot,11,,1
244,W2024,SuperBowl halftime  1 GROUP,Justin Timberlake,12,,1
244,W2024,SuperBowl halftime  1 GROUP,The Tennessee Kids,13,,1
244,W2024,SuperBowl halftime  1 GROUP,Eminem,14,,1
244,W2024,SuperBowl halftime  1 GROUP,Dr. Dre.,15,,1
244,W2024,SuperBowl halftime  1 GROUP,Snoop Dogg,16,,1
244,W2024,SuperBowl halftime  1 GROUP,Kendrick Lamar,17,,1
244,W2024,SuperBowl halftime  1 GROUP,Mary J. Blige,18,,1
244,W2024,book publishing date 0 GROUP,Harry Potter and the Sorcerer's Stone,1,,1
244,W2024,book publishing date 0 GROUP,To Kill a Mockingbird,2,,1
244,W2024,book publishing date 1 GROUP,All Quiet on the Western Front,1,,1
244,W2024,book publishing date 1 GROUP,Crime and Punishment,2,,1
244,W2024,book publishing date 1 GROUP,The Great Gatsby,3,,1
244,W2024,book publishing date 1 GROUP,One Hundred Years of Solitude,4,,1
244,W2024,book publishing date 1 GROUP,The Fellowship of the Ring,5,,1
244,W2024,book publishing date 1 GROUP,Pride and Prejudice,6,,1
244,W2024,book publishing date 1 GROUP,The Da Vinci Code,7,,1
244,W2024,book publishing date 1 GROUP,The Color Purple,8,,1
197,W2024,US cities  0 GROUP,Los Angeles,1,,1
197,W2024,US cities  0 GROUP,New York,2,,1
197,W2024,US cities  0 GROUP,San Diego,3,,1
197,W2024,US cities  0 GROUP,San Jose,4,,1
197,W2024,US cities  1 GROUP,San Antonio,1,,1
197,W2024,US cities  1 GROUP,Houston,2,,1
197,W2024,US cities  1 GROUP,Chicago,3,,1
197,W2024,US cities  1 GROUP,Dallas,4,,1
197,W2024,US cities  1 GROUP,Phoenix,5,,1
197,W2024,US cities  1 GROUP,Philadelphia,6,,1
197,W2024,recent events 0 GROUP,Hurricane Katrina,1,,1
197,W2024,recent events 0 GROUP,Las Vegas shooting,2,,1
197,W2024,recent events 0 GROUP,Game of Thrones Season 1 released,3,,1
197,W2024,recent events 0 GROUP,iPhone introduced,4,,1
197,W2024,recent events 0 GROUP,September 11th,5,,1
197,W2024,recent events 0 GROUP,Michael Jackson's death,6,,1
197,W2024,recent events 1 GROUP,Sandy Hook shooting,1,,1
197,W2024,recent events 1 GROUP,Same Sex Marriage,2,,1
197,W2024,recent events 1 GROUP,Mean Girls released,3,,1
197,W2024,recent events 1 GROUP,US Invasion of Iraq,4,,1
197,W2024,US presidents  0 GROUP,Franklin D. Roosevelt,1,,1
197,W2024,US presidents  0 GROUP,Andrew Jackson,2,,1
197,W2024,US presidents  0 GROUP,Thomas Jefferson,3,,1
197,W2024,US presidents  0 GROUP,John Adams,4,,1
197,W2024,US presidents  0 GROUP,George Washington,5,,1
197,W2024,US presidents  1 GROUP,Harry S. Truman,1,,1
197,W2024,US presidents  1 GROUP,Woodrow Wilson,2,,1
197,W2024,US presidents  1 GROUP,Theodore Roosevelt,3,,1
197,W2024,US presidents  1 GROUP,James Monroe,4,,1
197,W2024,US presidents  1 GROUP,Dwight D. Eisenhower,5,,1
197,W2024,US holidays 0 GROUP,New Year's Day,1,1,1
197,W2024,US holidays 0 GROUP,Martin Luther King Jr. Day,2,2,1
197,W2024,US holidays 0 GROUP,Independence Day,3,5,1
197,W2024,US holidays 0 GROUP,Halloween,4,9,1
197,W2024,US holidays 0 GROUP,Thanksgiving Day,5,11,1
197,W2024,US holidays 1 GROUP,Memorial Day,1,4,1
197,W2024,US holidays 1 GROUP,Labor Day,2,6,1
197,W2024,US holidays 1 GROUP,Indigenous Peoples' Day (changed Columbus Day),3,7,1
197,W2024,US holidays 1 GROUP,Veterans Day,4,10,1
197,W2024,US holidays 1 GROUP,Presidents' Day,5,3,1
197,W2024,movie releases 0 GROUP,Spider-Man 3,1,,1
197,W2024,movie releases 0 GROUP,Harry Potter and the Sorcerer's Stone,2,,1
197,W2024,movie releases 0 GROUP,The Incredibles,3,,1
197,W2024,movie releases 1 GROUP,The Lion King,1,,1
197,W2024,movie releases 1 GROUP,Finding Nemo,2,,1
197,W2024,movie releases 1 GROUP,Titanic,3,,1
197,W2024,movie releases 1 GROUP,Jurassic Park,4,,1
197,W2024,movie releases 1 GROUP,Casino Royale,5,,1
197,W2024,movie releases 1 GROUP,Independence Day,6,,1
197,W2024,movie releases 1 GROUP,The Da Vinci Code,7,,1
197,W2024,US states 0 GROUP,Oregon,1,,1
197,W2024,US states 0 GROUP,Utah,2,,1
197,W2024,US states 0 GROUP,Ohio,3,,1
197,W2024,US states 0 GROUP,Virginia,4,,1
197,W2024,US states 0 GROUP,Connecticut,5,,1
197,W2024,US states 0 GROUP,Maine,6,,1
197,W2024,US states 1 GROUP,Iowa,1,,1
197,W2024,US states 1 GROUP,Alabama,2,,1
197,W2024,US states 1 GROUP,Delaware,3,,1
197,W2024,US states 1 GROUP,Nebraska,4,,1
197,W2024,animal speeds 0 GROUP,Cheetah,1,,1
197,W2024,animal speeds 0 GROUP,Coyote,2,,1
197,W2024,animal speeds 1 GROUP,Rock dove,1,,1
197,W2024,animal speeds 1 GROUP,Mexican free-tailed bat,2,,1
197,W2024,animal speeds 1 GROUP,Blue wildebeest,3,,1
197,W2024,animal speeds 1 GROUP,Quarter horse,4,,1
197,W2024,animal speeds 1 GROUP,Peregrine falcon,5,,1
197,W2024,animal speeds 1 GROUP,Swordfish,6,,1
197,W2024,animal speeds 1 GROUP,Ostrich,7,,1
197,W2024,animal speeds 1 GROUP,Anna's hummingbird,8,,1
197,W2024,Olympic medals 0 GROUP,United States,1,,1
197,W2024,Olympic medals 0 GROUP,China,2,,1
197,W2024,Olympic medals 1 GROUP,Sweden,1,,1
197,W2024,Olympic medals 1 GROUP,Japan,2,,1
197,W2024,Olympic medals 1 GROUP,Soviet Union,3,,1
197,W2024,Olympic medals 1 GROUP,Germany,4,,1
197,W2024,Olympic medals 1 GROUP,Italy,5,,1
197,W2024,Olympic medals 1 GROUP,Great Britain,6,,1
197,W2024,Olympic medals 1 GROUP,France,7,,1
197,W2024,Olympic medals 1 GROUP,Norway,8,,1
197,W2024,SuperBowl halftime  0 GROUP,Rihanna,1,,1
197,W2024,SuperBowl halftime  0 GROUP,Eminem,2,,1
197,W2024,SuperBowl halftime  0 GROUP,Dr. Dre.,3,,1
197,W2024,SuperBowl halftime  0 GROUP,Snoop Dogg,4,,1
197,W2024,SuperBowl halftime  0 GROUP,Kendrick Lamar,5,,1
197,W2024,SuperBowl halftime  0 GROUP,Mary J. Blige,6,,1
197,W2024,SuperBowl halftime  0 GROUP,The Weeknd,7,,1
197,W2024,SuperBowl halftime  0 GROUP,Coldplay,8,,1
197,W2024,SuperBowl halftime  0 GROUP,Beyoncé,9,,1
197,W2024,SuperBowl halftime  0 GROUP,Bruno Mars,10,,1
197,W2024,SuperBowl halftime  0 GROUP,Katy Perry,11,,1
197,W2024,SuperBowl halftime  0 GROUP,Lenny Kravitz,12,,1
197,W2024,SuperBowl halftime  0 GROUP,Missy Elliot,13,,1
197,W2024,SuperBowl halftime  1 GROUP,Usher,1,,1
197,W2024,SuperBowl halftime  1 GROUP,Lady Gaga,2,,1
197,W2024,SuperBowl halftime  1 GROUP,Shakira,3,,1
197,W2024,SuperBowl halftime  1 GROUP,Jennifer Lopez,4,,1
197,W2024,SuperBowl halftime  1 GROUP,Bad Bunny,5,,1
197,W2024,SuperBowl halftime  1 GROUP,J Balvin,6,,1
197,W2024,SuperBowl halftime  1 GROUP,Emme Muñiz,7,,1
197,W2024,SuperBowl halftime  1 GROUP,Justin Timberlake,8,,1
197,W2024,SuperBowl halftime  1 GROUP,The Tennessee Kids,9,,1
197,W2024,SuperBowl halftime  1 GROUP,Maroon 5,10,,1
197,W2024,SuperBowl halftime  1 GROUP,Travis Scott,11,,1
197,W2024,SuperBowl halftime  1 GROUP,Big Boi,12,,1
197,W2024,book publishing date 0 GROUP,Harry Potter and the Sorcerer's Stone,1,,1
197,W2024,book publishing date 0 GROUP,The Great Gatsby,2,,1
197,W2024,book publishing date 1 GROUP,All Quiet on the Western Front,1,,1
197,W2024,book publishing date 1 GROUP,Pride and Prejudice,2,,1
197,W2024,book publishing date 1 GROUP,Crime and Punishment,3,,1
197,W2024,book publishing date 1 GROUP,The Color Purple,4,,1
197,W2024,book publishing date 1 GROUP,The Fellowship of the Ring,5,,1
197,W2024,book publishing date 1 GROUP,To Kill a Mockingbird,6,,1
197,W2024,book publishing date 1 GROUP,The Da Vinci Code,7,,1
197,W2024,book publishing date 1 GROUP,One Hundred Years of Solitude,8,,1
325,W2024,US cities  0 GROUP,Los Angeles,1,,1
325,W2024,US cities  0 GROUP,Houston,2,,1
325,W2024,US cities  0 GROUP,San Diego,3,,1
325,W2024,US cities  0 GROUP,San Antonio,4,,1
325,W2024,US cities  1 GROUP,New York,1,,1
325,W2024,US cities  1 GROUP,Dallas,2,,1
325,W2024,US cities  1 GROUP,Chicago,3,,1
325,W2024,US cities  1 GROUP,Phoenix,4,,1
325,W2024,US cities  1 GROUP,San Jose,5,,1
325,W2024,US cities  1 GROUP,Philadelphia,6,,1
325,W2024,recent events 0 GROUP,iPhone introduced,1,,1
325,W2024,recent events 0 GROUP,September 11th,2,,1
325,W2024,recent events 0 GROUP,Michael Jackson's death,3,,1
325,W2024,recent events 0 GROUP,Same Sex Marriage,4,,1
325,W2024,recent events 0 GROUP,Sandy Hook shooting,5,,1
325,W2024,recent events 0 GROUP,Las Vegas shooting,6,,1
325,W2024,recent events 1 GROUP,Hurricane Katrina,1,,1
325,W2024,recent events 1 GROUP,Mean Girls released,2,,1
325,W2024,recent events 1 GROUP,Game of Thrones Season 1 released,3,,1
325,W2024,recent events 1 GROUP,US Invasion of Iraq,4,,1
325,W2024,US presidents  0 GROUP,George Washington,1,,1
325,W2024,US presidents  0 GROUP,John Adams,2,,1
325,W2024,US presidents  0 GROUP,Andrew Jackson,3,,1
325,W2024,US presidents  0 GROUP,James Monroe,4,,1
325,W2024,US presidents  0 GROUP,Franklin D. Roosevelt,5,,1
325,W2024,US presidents  0 GROUP,Theodore Roosevelt,6,,1
325,W2024,US presidents  1 GROUP,Thomas Jefferson,1,,1
325,W2024,US presidents  1 GROUP,Dwight D. Eisenhower,2,,1
325,W2024,US presidents  1 GROUP,Woodrow Wilson,3,,1
325,W2024,US presidents  1 GROUP,Harry S. Truman,4,,1
325,W2024,US holidays 0 GROUP,New Year's Day,1,1,1
325,W2024,US holidays 0 GROUP,Martin Luther King Jr. Day,2,2,1
325,W2024,US holidays 0 GROUP,Independence Day,3,5,1
325,W2024,US holidays 0 GROUP,Halloween,4,9,1
325,W2024,US holidays 0 GROUP,Thanksgiving Day,5,11,1
325,W2024,US holidays 1 GROUP,Presidents' Day,1,3,1
325,W2024,US holidays 1 GROUP,Veterans Day,2,10,1
325,W2024,US holidays 1 GROUP,Indigenous Peoples' Day (changed Columbus Day),3,7,1
325,W2024,US holidays 1 GROUP,Memorial Day,4,4,1
325,W2024,US holidays 1 GROUP,Labor Day,5,6,1
325,W2024,movie releases 0 GROUP,Spider-Man 3,1,,1
325,W2024,movie releases 0 GROUP,Harry Potter and the Sorcerer's Stone,2,,1
325,W2024,movie releases 0 GROUP,Titanic,3,,1
325,W2024,movie releases 1 GROUP,Jurassic Park,1,,1
325,W2024,movie releases 1 GROUP,The Lion King,2,,1
325,W2024,movie releases 1 GROUP,Finding Nemo,3,,1
325,W2024,movie releases 1 GROUP,Independence Day,4,,1
325,W2024,movie releases 1 GROUP,The Incredibles,5,,1
325,W2024,movie releases 1 GROUP,Casino Royale,6,,1
325,W2024,movie releases 1 GROUP,The Da Vinci Code,7,,1
325,W2024,US states 0 GROUP,Oregon,1,,1
325,W2024,US states 0 GROUP,Alabama,2,,1
325,W2024,US states 0 GROUP,Delaware,3,,1
325,W2024,US states 1 GROUP,Nebraska,1,,1
325,W2024,US states 1 GROUP,Maine,2,,1
325,W2024,US states 1 GROUP,Iowa,3,,1
325,W2024,US states 1 GROUP,Connecticut,4,,1
325,W2024,US states 1 GROUP,Virginia,5,,1
325,W2024,US states 1 GROUP,Utah,6,,1
325,W2024,US states 1 GROUP,Ohio,7,,1
325,W2024,animal speeds 0 GROUP,Peregrine falcon,1,,1
325,W2024,animal speeds 0 GROUP,Cheetah,2,,1
325,W2024,animal speeds 0 GROUP,Swordfish,3,,1
325,W2024,animal speeds 0 GROUP,Anna's hummingbird,4,,1
325,W2024,animal speeds 1 GROUP,Blue wildebeest,1,,1
325,W2024,animal speeds 1 GROUP,Ostrich,2,,1
325,W2024,animal speeds 1 GROUP,Rock dove,3,,1
325,W2024,animal speeds 1 GROUP,Mexican free-tailed bat,4,,1
325,W2024,animal speeds 1 GROUP,Quarter horse,5,,1
325,W2024,animal speeds 1 GROUP,Coyote,6,,1
325,W2024,Olympic medals 0 GROUP,United States,1,,1
325,W2024,Olympic medals 0 GROUP,Japan,2,,1
325,W2024,Olympic medals 0 GROUP,Norway,3,,1
325,W2024,Olympic medals 1 GROUP,Soviet Union,1,,1
325,W2024,Olympic medals 1 GROUP,China,2,,1
325,W2024,Olympic medals 1 GROUP,Germany,3,,1
325,W2024,Olympic medals 1 GROUP,Sweden,4,,1
325,W2024,Olympic medals 1 GROUP,Italy,5,,1
325,W2024,Olympic medals 1 GROUP,France,6,,1
325,W2024,Olympic medals 1 GROUP,Great Britain,7,,1
325,W2024,SuperBowl halftime  0 GROUP,Lady Gaga,1,,1
325,W2024,SuperBowl halftime  0 GROUP,The Weeknd,2,,1
325,W2024,SuperBowl halftime  1 GROUP,Maroon 5,1,,1
325,W2024,SuperBowl halftime  1 GROUP,Travis Scott,2,,1
325,W2024,SuperBowl halftime  1 GROUP,Big Boi,3,,1
325,W2024,SuperBowl halftime  1 GROUP,Katy Perry,4,,1
325,W2024,SuperBowl halftime  1 GROUP,Lenny Kravitz,5,,1
325,W2024,SuperBowl halftime  1 GROUP,Missy Elliot,6,,1
325,W2024,SuperBowl halftime  1 GROUP,Justin Timberlake,7,,1
325,W2024,SuperBowl halftime  1 GROUP,The Tennessee Kids,8,,1
