participant,problemSize,problem,step,point
1,40,7,2,23
1,40,7,3,5
1,40,7,4,33
1,40,7,5,21
1,40,7,6,16
1,40,7,7,20
1,40,7,8,22
1,40,7,9,6
1,40,7,10,40
1,40,7,11,11
1,40,7,12,34
1,40,7,13,30
1,40,7,14,13
1,40,7,15,39
1,40,7,16,10
1,40,7,17,24
1,40,7,18,26
1,40,7,19,25
1,40,7,20,27
1,40,7,21,29
1,40,7,22,37
1,40,7,23,3
1,40,7,24,35
1,40,7,25,32
1,40,7,26,18
1,40,7,27,4
1,40,7,28,1
1,40,7,29,2
1,40,7,30,7
1,40,7,31,15
1,40,7,32,31
1,40,7,33,8
1,40,7,34,19
1,40,7,35,9
1,40,7,36,36
1,40,7,37,12
1,40,7,38,14
1,40,7,39,28
1,40,7,40,38
1,40,8,1,6
1,40,8,2,19
1,40,8,3,39
1,40,8,4,5
1,40,8,5,33
1,40,8,6,34
1,40,8,7,20
1,40,8,8,37
1,40,8,9,24
1,40,8,10,4
1,40,8,11,38
1,40,8,12,7
1,40,8,13,9
1,40,8,14,18
1,40,8,15,14
1,40,8,16,28
1,40,8,17,10
1,40,8,18,35
1,40,8,19,40
1,40,8,20,26
1,40,8,21,27
1,40,8,22,32
1,40,8,23,36
1,40,8,24,21
1,40,8,25,11
1,40,8,26,1
1,40,8,27,29
1,40,8,28,15
1,40,8,29,30
1,40,8,30,23
1,40,8,31,13
1,40,8,32,12
1,40,8,33,31
1,40,8,34,25
1,40,8,35,17
1,40,8,36,8
1,40,8,37,3
1,40,8,38,22
1,40,8,39,2
1,40,8,40,16
1,40,9,1,27
1,40,9,2,16
1,40,9,3,34
1,40,9,4,5
1,40,9,5,18
1,40,9,6,36
1,40,9,7,28
1,40,9,8,4
1,40,9,9,22
1,40,9,10,9
1,40,9,11,31
1,40,9,12,8
1,40,9,13,32
1,40,9,14,19
1,40,9,15,2
1,40,9,16,23
1,40,9,17,13
1,40,9,18,14
1,40,9,19,3
1,40,9,20,38
1,40,9,21,39
1,40,9,22,12
1,40,9,23,21
1,40,9,24,37
1,40,9,25,40
1,40,9,26,24
1,40,9,27,17
1,40,9,28,1
1,40,9,29,25
1,40,9,30,6
1,40,9,31,20
1,40,9,32,29
1,40,9,33,11
1,40,9,34,7
1,40,9,35,33
1,40,9,36,35
1,40,9,37,30
1,40,9,38,10
1,40,9,39,26
1,40,9,40,15
2,40,1,1,27
2,40,1,2,9
2,40,1,3,21
2,40,1,4,1
2,40,1,5,14
2,40,1,6,31
2,40,1,7,30
2,40,1,8,5
2,40,1,9,36
2,40,1,10,38
2,40,1,11,3
2,40,1,12,4
2,40,1,13,34
2,40,1,14,40
2,40,1,15,39
2,40,1,16,2
2,40,1,17,26
2,40,1,18,13
2,40,1,19,11
2,40,1,20,25
2,40,1,21,20
2,40,1,22,29
2,40,1,23,35
2,40,1,24,12
2,40,1,25,6
2,40,1,26,32
2,40,1,27,8
2,40,1,28,16
2,40,1,29,17
2,40,1,30,28
2,40,1,31,19
2,40,1,32,23
2,40,1,33,33
2,40,1,34,22
2,40,1,35,7
2,40,1,36,15
2,40,1,37,18
2,40,1,38,24
2,40,1,39,37
2,40,1,40,10
2,40,2,1,15
2,40,2,2,33
2,40,2,3,10
2,40,2,4,29
2,40,2,5,22
2,40,2,6,38
2,40,2,7,11
2,40,2,8,32
2,40,2,9,7
2,40,2,10,18
2,40,2,11,9
2,40,2,12,21
2,40,2,13,20
2,40,2,14,12
2,40,2,15,35
2,40,2,16,17
2,40,2,17,31
2,40,2,18,27
2,40,2,19,19
2,40,2,20,6
2,40,2,21,23
2,40,2,22,4
2,40,2,23,13
2,40,2,24,1
2,40,2,25,30
2,40,2,26,16
2,40,2,27,37
2,40,2,28,2
2,40,2,29,14
2,40,2,30,26
2,40,2,31,36
2,40,2,32,25
2,40,2,33,34
2,40,2,34,5
2,40,2,35,3
2,40,2,36,8
2,40,2,37,40
2,40,2,38,24
2,40,2,39,28
2,40,2,40,39
2,40,3,1,26
2,40,3,2,14
2,40,3,3,31
2,40,3,4,24
2,40,3,5,27
2,40,3,6,6
2,40,3,7,30
2,40,3,8,18
2,40,3,9,2
2,40,3,10,9
2,40,3,11,25
2,40,3,12,3
2,40,3,13,16
2,40,3,14,15
2,40,3,15,23
2,40,3,16,1
2,40,3,17,37
2,40,3,18,17
2,40,3,19,40
2,40,3,20,36
2,40,3,21,4
2,40,3,22,12
2,40,3,23,22
2,40,3,24,39
2,40,3,25,13
2,40,3,26,28
2,40,3,27,34
2,40,3,28,11
2,40,3,29,21
2,40,3,30,29
2,40,3,31,35
2,40,3,32,19
2,40,3,33,5
2,40,3,34,8
2,40,3,35,7
2,40,3,36,33
2,40,3,37,32
2,40,3,38,20
2,40,3,39,38
2,40,3,40,10
2,40,4,1,18
2,40,4,2,34
2,40,4,3,23
2,40,4,4,38
2,40,4,5,9
2,40,4,6,15
2,40,4,7,22
2,40,4,8,27
2,40,4,9,8
2,40,4,10,36
2,40,4,11,19
2,40,4,12,33
2,40,4,13,32
2,40,4,14,20
2,40,4,15,7
2,40,4,16,6
2,40,4,17,16
2,40,4,18,30
2,40,4,19,39
2,40,4,20,10
2,40,4,21,26
2,40,4,22,3
2,40,4,23,35
2,40,4,24,40
2,40,4,25,37
2,40,4,26,25
2,40,4,27,11
2,40,4,28,5
2,40,4,29,2
2,40,4,30,12
2,40,4,31,1
2,40,4,32,14
2,40,4,33,13
2,40,4,34,28
2,40,4,35,17
2,40,4,36,21
2,40,4,37,4
2,40,4,38,31
2,40,4,39,24
2,40,4,40,29
2,40,5,1,18
2,40,5,2,39
2,40,5,3,38
2,40,5,4,20
2,40,5,5,7
2,40,5,6,21
2,40,5,7,3
2,40,5,8,37
2,40,5,9,12
2,40,5,10,17
2,40,5,11,22
2,40,5,12,35
2,40,5,13,6
2,40,5,14,19
2,40,5,15,30
2,40,5,16,40
2,40,5,17,15
2,40,5,18,25
2,40,5,19,24
2,40,5,20,27
2,40,5,21,9
2,40,5,22,13
2,40,5,23,33
2,40,5,24,31
2,40,5,25,8
2,40,5,26,26
2,40,5,27,16
2,40,5,28,4
2,40,5,29,28
2,40,5,30,32
2,40,5,31,1
2,40,5,32,29
2,40,5,33,14
2,40,5,34,10
2,40,5,35,5
2,40,5,36,2
2,40,5,37,36
2,40,5,38,11
2,40,5,39,34
2,40,5,40,23
2,40,6,1,3
2,40,6,2,29
2,40,6,3,6
2,40,6,4,40
2,40,6,5,28
2,40,6,6,10
2,40,6,7,15
2,40,6,8,16
2,40,6,9,4
2,40,6,10,17
2,40,6,11,20
2,40,6,12,22
2,40,6,13,34
2,40,6,14,38
2,40,6,15,35
2,40,6,16,32
2,40,6,17,7
2,40,6,18,30
2,40,6,19,39
2,40,6,20,25
2,40,6,21,11
2,40,6,22,26
2,40,6,23,2
2,40,6,24,12
2,40,6,25,13
2,40,6,26,8
2,40,6,27,1
2,40,6,28,27
2,40,6,29,36
2,40,6,30,14
2,40,6,31,31
2,40,6,32,5
2,40,6,33,18
2,40,6,34,9
2,40,6,35,21
2,40,6,36,19
2,40,6,37,33
2,40,6,38,24
2,40,6,39,23
2,40,6,40,37
2,40,7,1,21
2,40,7,2,33
2,40,7,3,5
2,40,7,4,23
2,40,7,5,17
2,40,7,6,18
2,40,7,7,4
2,40,7,8,1
2,40,7,9,32
2,40,7,10,35
2,40,7,11,2
2,40,7,12,7
2,40,7,13,15
2,40,7,14,31
2,40,7,15,8
2,40,7,16,19
2,40,7,17,9
2,40,7,18,36
2,40,7,19,12
2,40,7,20,14
2,40,7,21,40
2,40,7,22,11
2,40,7,23,34
2,40,7,24,30
2,40,7,25,13
2,40,7,26,24
2,40,7,27,26
2,40,7,28,25
2,40,7,29,27
2,40,7,30,3
2,40,7,31,37
2,40,7,32,29
2,40,7,33,39
2,40,7,34,10
2,40,7,35,22
2,40,7,36,6
2,40,7,37,28
2,40,7,38,20
2,40,7,39,16
2,40,7,40,38
2,40,8,1,36
2,40,8,2,21
2,40,8,3,11
2,40,8,4,1
2,40,8,5,29
2,40,8,6,15
2,40,8,7,23
2,40,8,8,30
2,40,8,9,13
2,40,8,10,12
2,40,8,11,31
2,40,8,12,25
2,40,8,13,17
2,40,8,14,8
2,40,8,15,2
2,40,8,16,3
2,40,8,17,22
2,40,8,18,39
2,40,8,19,6
2,40,8,20,19
2,40,8,21,24
2,40,8,22,4
2,40,8,23,38
2,40,8,24,7
2,40,8,25,9
2,40,8,26,18
2,40,8,27,35
2,40,8,28,10
2,40,8,29,28
2,40,8,30,14
2,40,8,31,26
2,40,8,32,40
2,40,8,33,27
2,40,8,34,32
2,40,8,35,20
2,40,8,36,34
2,40,8,37,37
2,40,8,38,5
2,40,8,39,33
2,40,8,40,16
2,40,9,1,30
2,40,9,2,7
2,40,9,3,17
2,40,9,4,40
2,40,9,5,24
2,40,9,6,1
2,40,9,7,25
2,40,9,8,6
2,40,9,9,11
2,40,9,10,33
2,40,9,11,10
2,40,9,12,26
2,40,9,13,15
2,40,9,14,35
2,40,9,15,20
2,40,9,16,29
2,40,9,17,27
2,40,9,18,16
2,40,9,19,34
2,40,9,20,2
2,40,9,21,14
2,40,9,22,13
2,40,9,23,23
2,40,9,24,19
2,40,9,25,5
2,40,9,26,18
2,40,9,27,36
2,40,9,28,32
2,40,9,29,28
2,40,9,30,4
2,40,9,31,8
2,40,9,32,22
2,40,9,33,31
2,40,9,34,9
2,40,9,35,3
2,40,9,36,38
2,40,9,37,37
2,40,9,38,21
2,40,9,39,12
2,40,9,40,39
3,40,1,1,3
3,40,1,2,38
3,40,1,3,14
3,40,1,4,1
3,40,1,5,21
3,40,1,6,9
3,40,1,7,33
3,40,1,8,22
3,40,1,9,23
3,40,1,10,19
3,40,1,11,7
3,40,1,12,18
3,40,1,13,37
3,40,1,14,24
3,40,1,15,15
3,40,1,16,28
3,40,1,17,27
3,40,1,18,10
3,40,1,19,17
3,40,1,20,16
3,40,1,21,8
3,40,1,22,32
3,40,1,23,6
3,40,1,24,12
3,40,1,25,35
3,40,1,26,29
3,40,1,27,20
3,40,1,28,25
3,40,1,29,11
3,40,1,30,13
3,40,1,31,26
3,40,1,32,2
3,40,1,33,39
3,40,1,34,40
3,40,1,35,34
3,40,1,36,31
3,40,1,37,4
3,40,1,38,30
3,40,1,39,5
3,40,1,40,36
3,40,2,1,17
3,40,2,2,35
3,40,2,3,12
3,40,2,4,6
3,40,2,5,20
3,40,2,6,23
3,40,2,7,27
3,40,2,8,19
3,40,2,9,13
3,40,2,10,1
3,40,2,11,30
3,40,2,12,16
3,40,2,13,37
3,40,2,14,2
3,40,2,15,14
3,40,2,16,26
3,40,2,17,5
3,40,2,18,36
3,40,2,19,34
3,40,2,20,25
3,40,2,21,15
3,40,2,22,33
3,40,2,23,10
3,40,2,24,29
3,40,2,25,39
3,40,2,26,3
3,40,2,27,28
3,40,2,28,8
3,40,2,29,40
3,40,2,30,24
3,40,2,31,4
3,40,2,32,22
3,40,2,33,38
3,40,2,34,11
3,40,2,35,32
3,40,2,36,21
3,40,2,37,9
3,40,2,38,7
3,40,2,39,18
3,40,2,40,31
3,40,3,1,30
3,40,3,2,18
3,40,3,3,3
3,40,3,4,16
3,40,3,5,15
3,40,3,6,1
3,40,3,7,17
3,40,3,8,37
3,40,3,9,40
3,40,3,10,36
3,40,3,11,4
3,40,3,12,12
3,40,3,13,22
3,40,3,14,23
3,40,3,15,39
3,40,3,16,13
3,40,3,17,34
3,40,3,18,28
3,40,3,19,11
3,40,3,20,21
3,40,3,21,29
3,40,3,22,35
3,40,3,23,19
3,40,3,24,5
3,40,3,25,8
3,40,3,26,7
3,40,3,27,33
3,40,3,28,10
3,40,3,29,32
3,40,3,30,20
3,40,3,31,38
3,40,3,32,26
3,40,3,33,14
3,40,3,34,25
3,40,3,35,9
3,40,3,36,31
3,40,3,37,24
3,40,3,38,27
3,40,3,39,6
3,40,3,40,2
3,40,4,1,9
3,40,4,2,15
3,40,4,3,27
3,40,4,4,22
3,40,4,5,8
3,40,4,6,36
3,40,4,7,19
3,40,4,8,33
3,40,4,9,32
3,40,4,10,7
3,40,4,11,6
3,40,4,12,20
3,40,4,13,16
3,40,4,14,30
3,40,4,15,26
3,40,4,16,10
3,40,4,17,39
3,40,4,18,25
3,40,4,19,37
3,40,4,20,11
3,40,4,21,40
3,40,4,22,3
3,40,4,23,35
3,40,4,24,23
3,40,4,25,34
3,40,4,26,18
3,40,4,27,29
3,40,4,28,24
3,40,4,29,31
3,40,4,30,1
3,40,4,31,12
3,40,4,32,2
3,40,4,33,4
3,40,4,34,14
3,40,4,35,13
3,40,4,36,5
3,40,4,37,28
3,40,4,38,17
3,40,4,39,21
3,40,4,40,38
3,40,5,1,6
3,40,5,2,19
3,40,5,3,39
3,40,5,4,30
3,40,5,5,40
3,40,5,6,15
3,40,5,7,38
3,40,5,8,25
3,40,5,9,24
3,40,5,10,2
3,40,5,11,27
3,40,5,12,9
3,40,5,13,20
3,40,5,14,33
3,40,5,15,13
3,40,5,16,4
3,40,5,17,28
3,40,5,18,16
3,40,5,19,31
3,40,5,20,7
3,40,5,21,21
3,40,5,22,3
3,40,5,23,8
3,40,5,24,26
3,40,5,25,32
3,40,5,26,1
3,40,5,27,29
3,40,5,28,14
3,40,5,29,10
3,40,5,30,5
3,40,5,31,36
3,40,5,32,37
3,40,5,33,12
3,40,5,34,11
3,40,5,35,34
3,40,5,36,17
3,40,5,37,22
3,40,5,38,35
3,40,5,39,23
3,40,5,40,18
3,40,6,1,27
3,40,6,2,36
3,40,6,3,5
3,40,6,4,14
3,40,6,5,18
3,40,6,6,31
3,40,6,7,9
3,40,6,8,6
3,40,6,9,28
3,40,6,10,15
3,40,6,11,10
3,40,6,12,16
3,40,6,13,4
3,40,6,14,17
3,40,6,15,20
3,40,6,16,22
3,40,6,17,34
3,40,6,18,38
3,40,6,19,35
3,40,6,20,32
3,40,6,21,7
3,40,6,22,30
3,40,6,23,25
3,40,6,24,39
3,40,6,25,11
3,40,6,26,26
3,40,6,27,2
3,40,6,28,24
3,40,6,29,23
3,40,6,30,3
3,40,6,31,40
3,40,6,32,29
3,40,6,33,33
3,40,6,34,19
3,40,6,35,37
3,40,6,36,21
3,40,6,37,13
3,40,6,38,12
3,40,6,39,8
3,40,6,40,1
3,40,7,1,26
3,40,7,2,30
3,40,7,3,24
3,40,7,4,13
3,40,7,5,34
3,40,7,6,11
3,40,7,7,40
3,40,7,8,9
3,40,7,9,19
3,40,7,10,8
3,40,7,11,36
3,40,7,12,12
3,40,7,13,31
3,40,7,14,15
3,40,7,15,7
3,40,7,16,2
3,40,7,17,4
3,40,7,18,18
3,40,7,19,1
3,40,7,20,32
3,40,7,21,35
3,40,7,22,17
3,40,7,23,23
3,40,7,24,5
3,40,7,25,33
3,40,7,26,21
3,40,7,27,38
3,40,7,28,28
3,40,7,29,14
3,40,7,30,6
3,40,7,31,22
3,40,7,32,20
3,40,7,33,16
3,40,7,34,39
3,40,7,35,10
3,40,7,36,29
3,40,7,37,37
3,40,7,38,27
3,40,7,39,3
3,40,7,40,25
3,40,8,1,29
3,40,8,2,1
3,40,8,3,30
3,40,8,4,23
3,40,8,5,11
3,40,8,6,13
3,40,8,7,21
3,40,8,8,12
3,40,8,9,31
3,40,8,10,25
3,40,8,11,17
3,40,8,12,8
3,40,8,13,3
3,40,8,14,2
3,40,8,15,22
3,40,8,16,6
3,40,8,17,19
3,40,8,18,39
3,40,8,19,16
3,40,8,20,20
3,40,8,21,34
3,40,8,22,33
3,40,8,23,25
3,40,8,24,5
3,40,8,25,37
3,40,8,26,4
3,40,8,27,38
3,40,8,28,7
3,40,8,29,9
3,40,8,30,18
3,40,8,31,36
3,40,8,32,14
3,40,8,33,28
3,40,8,34,10
3,40,8,35,35
3,40,8,36,40
3,40,8,37,26
3,40,8,38,32
3,40,8,39,27
3,40,8,40,15
3,40,9,1,10
3,40,9,2,26
3,40,9,3,15
3,40,9,4,27
3,40,9,5,16
3,40,9,6,34
3,40,9,7,5
3,40,9,8,18
3,40,9,9,36
3,40,9,10,28
3,40,9,11,4
3,40,9,12,22
3,40,9,13,8
3,40,9,14,31
3,40,9,15,9
3,40,9,16,3
3,40,9,17,32
3,40,9,18,19
3,40,9,19,38
3,40,9,20,39
3,40,9,21,12
3,40,9,22,21
3,40,9,23,37
3,40,9,24,40
3,40,9,25,24
3,40,9,26,17
3,40,9,27,1
3,40,9,28,23
3,40,9,29,2
3,40,9,30,13
3,40,9,31,14
3,40,9,32,25
3,40,9,33,6
3,40,9,34,20
3,40,9,35,29
3,40,9,36,35
3,40,9,37,11
3,40,9,38,33
3,40,9,39,7
3,40,9,40,30
4,40,1,1,1
4,40,1,2,2
4,40,1,3,3
4,40,1,4,4
4,40,1,5,38
4,40,1,6,5
4,40,1,7,6
4,40,1,8,36
4,40,1,9,35
4,40,1,10,7
4,40,1,11,40
4,40,1,12,11
4,40,1,13,8
4,40,1,14,9
4,40,1,15,12
4,40,1,16,10
4,40,1,17,16
4,40,1,18,13
4,40,1,19,15
4,40,1,20,14
4,40,1,21,20
4,40,1,22,19
4,40,1,23,17
4,40,1,24,18
4,40,1,25,22
4,40,1,26,23
4,40,1,27,24
4,40,1,28,25
4,40,1,29,26
4,40,1,30,21
4,40,1,31,27
4,40,1,32,28
4,40,1,33,29
4,40,1,34,30
4,40,1,35,31
4,40,1,36,32
4,40,1,37,33
4,40,1,38,34
4,40,1,39,37
4,40,1,40,39
4,40,2,1,1
4,40,2,2,2
4,40,2,3,3
4,40,2,4,4
4,40,2,5,5
4,40,2,6,6
4,40,2,7,7
4,40,2,8,9
4,40,2,9,10
4,40,2,10,8
4,40,2,11,11
4,40,2,12,12
4,40,2,13,18
4,40,2,14,17
4,40,2,15,16
4,40,2,16,14
4,40,2,17,13
4,40,2,18,40
4,40,2,19,15
4,40,2,20,23
4,40,2,21,24
4,40,2,22,25
4,40,2,23,20
4,40,2,24,19
4,40,2,25,22
4,40,2,26,21
4,40,2,27,27
4,40,2,28,26
4,40,2,29,28
4,40,2,30,30
4,40,2,31,29
4,40,2,32,31
4,40,2,33,32
4,40,2,34,39
4,40,2,35,38
4,40,2,36,33
4,40,2,37,34
4,40,2,38,37
4,40,2,39,35
4,40,2,40,36
4,40,3,1,5
4,40,3,2,6
4,40,3,3,7
4,40,3,4,10
4,40,3,5,8
4,40,3,6,9
4,40,3,7,11
4,40,3,8,21
4,40,3,9,12
4,40,3,10,13
4,40,3,11,14
4,40,3,12,15
4,40,3,13,16
4,40,3,14,17
4,40,3,15,18
4,40,3,16,19
4,40,3,17,20
4,40,3,18,28
4,40,3,19,29
4,40,3,20,30
4,40,3,21,31
4,40,3,22,32
4,40,3,23,33
4,40,3,24,34
4,40,3,25,35
4,40,3,26,27
4,40,3,27,36
4,40,3,28,26
4,40,3,29,37
4,40,3,30,25
4,40,3,31,23
4,40,3,32,22
4,40,3,33,24
4,40,3,34,4
4,40,3,35,3
4,40,3,36,2
4,40,3,37,40
4,40,3,38,38
4,40,3,39,39
4,40,3,40,1
4,40,4,1,1
4,40,4,2,2
4,40,4,3,3
4,40,4,4,6
4,40,4,5,5
4,40,4,6,4
4,40,4,7,7
4,40,4,8,8
4,40,4,9,9
4,40,4,10,14
4,40,4,11,18
4,40,4,12,19
4,40,4,13,20
4,40,4,14,17
4,40,4,15,16
4,40,4,16,15
4,40,4,17,13
4,40,4,18,12
4,40,4,19,21
4,40,4,20,22
4,40,4,21,11
4,40,4,22,23
4,40,4,23,24
4,40,4,24,25
4,40,4,25,26
4,40,4,26,27
4,40,4,27,28
4,40,4,28,29
4,40,4,29,30
4,40,4,30,31
4,40,4,31,32
4,40,4,32,37
4,40,4,33,36
4,40,4,34,35
4,40,4,35,34
4,40,4,36,33
4,40,4,37,10
4,40,4,38,40
4,40,4,39,38
4,40,4,40,39
4,40,5,1,9
4,40,5,2,10
4,40,5,3,11
4,40,5,4,12
4,40,5,5,13
4,40,5,6,14
4,40,5,7,15
4,40,5,8,16
4,40,5,9,17
4,40,5,10,18
4,40,5,11,19
4,40,5,12,21
4,40,5,13,20
4,40,5,14,26
4,40,5,15,22
4,40,5,16,23
4,40,5,17,24
4,40,5,18,25
4,40,5,19,27
4,40,5,20,28
4,40,5,21,29
4,40,5,22,30
4,40,5,23,31
4,40,5,24,32
4,40,5,25,8
4,40,5,26,7
4,40,5,27,4
4,40,5,28,33
4,40,5,29,34
4,40,5,30,35
4,40,5,31,37
4,40,5,32,36
4,40,5,33,38
4,40,5,34,39
4,40,5,35,40
4,40,5,36,3
4,40,5,37,2
4,40,5,38,1
4,40,5,39,5
4,40,5,40,6
4,40,6,1,3
4,40,6,2,4
4,40,6,3,5
4,40,6,4,6
4,40,6,5,7
4,40,6,6,8
4,40,6,7,9
4,40,6,8,11
4,40,6,9,10
4,40,6,10,13
4,40,6,11,14
4,40,6,12,15
4,40,6,13,16
4,40,6,14,12
4,40,6,15,17
4,40,6,16,18
4,40,6,17,19
4,40,6,18,20
4,40,6,19,21
4,40,6,20,22
4,40,6,21,23
4,40,6,22,27
4,40,6,23,24
4,40,6,24,25
4,40,6,25,26
4,40,6,26,39
4,40,6,27,40
4,40,6,28,30
4,40,6,29,29
4,40,6,30,28
4,40,6,31,32
4,40,6,32,31
4,40,6,33,33
4,40,6,34,34
4,40,6,35,35
4,40,6,36,36
4,40,6,37,37
4,40,6,38,38
4,40,6,39,1
4,40,6,40,2
4,40,7,1,1
4,40,7,2,3
4,40,7,3,2
4,40,7,4,5
4,40,7,5,4
4,40,7,6,6
4,40,7,7,7
4,40,7,8,8
4,40,7,9,9
4,40,7,10,10
4,40,7,11,11
4,40,7,12,27
4,40,7,13,26
4,40,7,14,25
4,40,7,15,24
4,40,7,16,23
4,40,7,17,12
4,40,7,18,13
4,40,7,19,14
4,40,7,20,22
4,40,7,21,28
4,40,7,22,29
4,40,7,23,39
4,40,7,24,38
4,40,7,25,30
4,40,7,26,31
4,40,7,27,21
4,40,7,28,16
4,40,7,29,15
4,40,7,30,17
4,40,7,31,20
4,40,7,32,19
4,40,7,33,18
4,40,7,34,32
4,40,7,35,33
4,40,7,36,34
4,40,7,37,36
4,40,7,38,35
4,40,7,39,37
4,40,7,40,40
4,40,8,1,7
4,40,8,2,8
4,40,8,3,9
4,40,8,4,11
4,40,8,5,13
4,40,8,6,14
4,40,8,7,15
4,40,8,8,16
4,40,8,9,17
4,40,8,10,18
4,40,8,11,19
4,40,8,12,20
4,40,8,13,27
4,40,8,14,28
4,40,8,15,29
4,40,8,16,31
4,40,8,17,30
4,40,8,18,32
4,40,8,19,33
4,40,8,20,26
4,40,8,21,21
4,40,8,22,22
4,40,8,23,23
4,40,8,24,24
4,40,8,25,25
4,40,8,26,34
4,40,8,27,35
4,40,8,28,36
4,40,8,29,37
4,40,8,30,38
4,40,8,31,39
4,40,8,32,4
4,40,8,33,12
4,40,8,34,10
4,40,8,35,5
4,40,8,36,40
4,40,8,37,1
4,40,8,38,2
4,40,8,39,3
4,40,8,40,6
4,40,9,1,2
4,40,9,2,3
4,40,9,3,4
4,40,9,4,5
4,40,9,5,6
4,40,9,6,7
4,40,9,7,8
4,40,9,8,9
4,40,9,9,10
4,40,9,10,11
4,40,9,11,12
4,40,9,12,13
4,40,9,13,14
4,40,9,14,15
4,40,9,15,16
4,40,9,16,18
4,40,9,17,17
4,40,9,18,19
4,40,9,19,20
4,40,9,20,21
4,40,9,21,22
4,40,9,22,23
4,40,9,23,24
4,40,9,24,25
4,40,9,25,26
4,40,9,26,27
4,40,9,27,28
4,40,9,28,36
4,40,9,29,39
4,40,9,30,40
4,40,9,31,38
4,40,9,32,37
4,40,9,33,35
4,40,9,34,34
4,40,9,35,29
4,40,9,36,30
4,40,9,37,33
4,40,9,38,32
4,40,9,39,31
4,40,9,40,1
5,40,1,1,39
5,40,1,2,40
5,40,1,3,34
5,40,1,4,31
5,40,1,5,4
5,40,1,6,3
5,40,1,7,38
5,40,1,8,36
5,40,1,9,5
5,40,1,10,30
5,40,1,11,14
5,40,1,12,1
5,40,1,13,21
5,40,1,14,9
5,40,1,15,37
5,40,1,16,24
5,40,1,17,18
5,40,1,18,22
5,40,1,19,33
5,40,1,20,23
5,40,1,21,19
5,40,1,22,7
5,40,1,23,15
5,40,1,24,28
5,40,1,25,17
5,40,1,26,16
5,40,1,27,27
5,40,1,28,10
5,40,1,29,8
5,40,1,30,32
5,40,1,31,6
5,40,1,32,12
5,40,1,33,29
5,40,1,34,35
5,40,1,35,20
5,40,1,36,25
5,40,1,37,11
5,40,1,38,13
5,40,1,39,26
5,40,1,40,2
5,40,2,1,15
5,40,2,2,33
5,40,2,3,10
5,40,2,4,29
5,40,2,5,22
5,40,2,6,38
5,40,2,7,18
5,40,2,8,7
5,40,2,9,9
5,40,2,10,21
5,40,2,11,32
5,40,2,12,11
5,40,2,13,28
5,40,2,14,24
5,40,2,15,40
5,40,2,16,8
5,40,2,17,4
5,40,2,18,23
5,40,2,19,20
5,40,2,20,12
5,40,2,21,35
5,40,2,22,17
5,40,2,23,6
5,40,2,24,1
5,40,2,25,13
5,40,2,26,19
5,40,2,27,31
5,40,2,28,27
5,40,2,29,30
5,40,2,30,16
5,40,2,31,37
5,40,2,32,2
5,40,2,33,14
5,40,2,34,26
5,40,2,35,5
5,40,2,36,3
5,40,2,37,39
5,40,2,38,34
5,40,2,39,25
5,40,2,40,36
5,40,3,1,4
5,40,3,2,12
5,40,3,3,13
5,40,3,4,22
5,40,3,5,36
5,40,3,6,17
5,40,3,7,37
5,40,3,8,40
5,40,3,9,39
5,40,3,10,1
5,40,3,11,23
5,40,3,12,15
5,40,3,13,16
5,40,3,14,25
5,40,3,15,26
5,40,3,16,14
5,40,3,17,9
5,40,3,18,3
5,40,3,19,18
5,40,3,20,30
5,40,3,21,2
5,40,3,22,6
5,40,3,23,27
5,40,3,24,24
5,40,3,25,31
5,40,3,26,38
5,40,3,27,20
5,40,3,28,32
5,40,3,29,7
5,40,3,30,33
5,40,3,31,10
5,40,3,32,8
5,40,3,33,5
5,40,3,34,19
5,40,3,35,29
5,40,3,36,21
5,40,3,37,35
5,40,3,38,11
5,40,3,39,34
5,40,3,40,28
5,40,4,1,11
5,40,4,2,5
5,40,4,3,28
5,40,4,4,17
5,40,4,5,21
5,40,4,6,13
5,40,4,7,14
5,40,4,8,4
5,40,4,9,31
5,40,4,10,24
5,40,4,11,29
5,40,4,12,2
5,40,4,13,12
5,40,4,14,1
5,40,4,15,18
5,40,4,16,34
5,40,4,17,23
5,40,4,18,38
5,40,4,19,9
5,40,4,20,15
5,40,4,21,27
5,40,4,22,22
5,40,4,23,8
5,40,4,24,36
5,40,4,25,19
5,40,4,26,33
5,40,4,27,3
5,40,4,28,35
5,40,4,29,40
5,40,4,30,16
5,40,4,31,32
5,40,4,32,20
5,40,4,33,7
5,40,4,34,6
5,40,4,35,39
5,40,4,36,30
5,40,4,37,10
5,40,4,38,26
5,40,4,39,37
5,40,4,40,25
5,40,5,1,21
5,40,5,2,3
5,40,5,3,8
5,40,5,4,26
5,40,5,5,16
5,40,5,6,28
5,40,5,7,32
5,40,5,8,1
5,40,5,9,10
5,40,5,10,14
5,40,5,11,29
5,40,5,12,37
5,40,5,13,12
5,40,5,14,17
5,40,5,15,22
5,40,5,16,34
5,40,5,17,11
5,40,5,18,35
5,40,5,19,18
5,40,5,20,6
5,40,5,21,23
5,40,5,22,19
5,40,5,23,39
5,40,5,24,30
5,40,5,25,36
5,40,5,26,5
5,40,5,27,2
5,40,5,28,40
5,40,5,29,15
5,40,5,30,38
5,40,5,31,25
5,40,5,32,24
5,40,5,33,27
5,40,5,34,9
5,40,5,35,4
5,40,5,36,13
5,40,5,37,33
5,40,5,38,20
5,40,5,39,31
