participant,environment,problem,problemOrder,choicePosition,value,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15
33,male,48,19,8,79,42,31,47,49,59,62,66,79,77,99,18,21,45,52,22
33,male,49,6,4,83,26,24,75,83,68,36,27,44,1,20,38,13,64,39,40
33,male,50,26,4,63,19,44,51,63,56,71,93,79,43,24,74,25,1,9,10
34,female,1,25,4,96,59,65,76,96,97,51,33,49,50,17,73,13,6,1,21
34,female,2,49,5,96,73,80,74,70,96,52,3,28,13,1,68,69,21,8,29
34,female,3,41,5,75,57,76,62,60,75,51,20,35,1,74,8,2,14,36,19
34,female,4,26,3,83,56,71,83,70,52,31,67,36,38,1,34,46,3,28,30
34,female,5,37,5,87,56,74,68,78,87,59,13,45,32,55,19,35,1,3,28
34,female,6,4,4,99,61,83,71,99,97,57,37,33,22,13,31,11,48,6,4
34,female,7,21,4,83,53,75,61,83,87,79,86,3,94,65,13,11,1,4,5
34,female,8,44,3,99,62,51,99,64,86,66,31,1,6,12,44,5,57,13,8
34,female,9,48,3,99,55,70,99,72,46,53,35,54,71,57,61,1,44,9,45
34,female,10,11,5,71,51,68,76,67,71,83,78,55,90,1,49,38,2,37,9
34,female,11,20,5,79,63,73,55,67,79,46,66,8,57,12,41,1,49,9,16
34,female,12,8,3,99,51,65,99,69,74,73,68,11,15,30,19,31,26,40,36
34,female,13,32,3,94,49,69,94,80,48,47,11,55,45,1,6,15,2,3,33
34,female,14,30,14,36,59,78,85,80,67,48,14,23,46,38,5,1,10,36,40
34,female,15,47,15,30,46,58,59,66,61,40,44,33,28,34,22,1,10,12,30
34,female,16,1,3,91,40,63,91,60,94,90,38,1,51,47,19,14,28,16,24
34,female,17,19,3,89,58,66,89,62,77,97,84,19,9,1,18,13,8,22,36
34,female,18,36,3,88,64,58,88,92,75,70,25,32,11,45,27,36,1,19,8
34,female,19,50,4,98,72,63,70,98,65,69,40,50,45,31,22,57,1,21,44
34,female,20,45,4,96,61,78,87,96,72,90,94,5,2,1,31,52,14,12,21
34,female,21,27,6,77,55,71,72,65,58,77,64,21,43,49,1,57,2,39,11
34,female,22,39,3,90,78,69,90,92,85,51,35,48,20,82,50,8,1,31,3
34,female,23,40,5,90,57,80,61,65,90,56,64,81,33,29,1,36,31,26,58
34,female,24,14,4,88,72,76,73,88,61,49,80,25,64,94,1,31,17,24,23
34,female,25,46,4,92,43,75,59,92,69,72,27,17,81,4,44,70,18,8,34
34,female,26,9,6,70,59,76,75,80,63,70,64,29,31,22,45,14,2,1,10
34,female,27,15,2,94,50,94,97,81,61,70,39,91,43,12,58,24,1,6,48
34,female,28,18,3,93,69,64,93,67,60,37,17,27,83,10,18,1,32,7,41
34,female,29,23,3,84,82,64,84,73,69,21,8,63,67,1,32,11,20,13,24
34,female,30,35,4,99,59,80,71,99,73,85,41,16,84,1,34,12,18,6,17
34,female,31,3,5,97,65,61,63,53,97,50,32,62,80,58,76,41,42,1,6
34,female,32,12,4,99,55,70,54,99,76,69,93,20,16,15,8,32,23,6,7
34,female,33,16,5,98,65,60,79,75,98,67,42,61,6,33,4,1,24,14,16
34,female,34,31,8,65,58,71,53,62,67,52,36,65,1,18,26,37,21,28,8
34,female,35,22,4,86,55,65,56,86,66,85,31,68,1,33,18,24,11,39,8
34,female,36,43,3,98,74,67,98,66,90,78,31,63,87,64,4,17,27,41,5
34,female,37,24,5,99,52,79,76,66,99,77,72,48,9,20,26,40,1,3,11
34,female,38,34,8,99,54,73,83,67,36,17,21,99,49,46,48,9,15,1,23
34,female,39,17,3,99,54,73,99,79,57,72,93,18,1,29,7,6,14,27,5
34,female,40,42,4,89,84,83,36,89,90,64,80,23,22,1,55,24,21,28,14
34,female,41,29,15,23,48,76,64,88,60,75,70,2,40,13,27,1,24,12,23
34,female,42,6,4,79,48,81,83,79,77,56,58,42,18,1,2,30,22,25,27
34,female,43,13,5,74,48,69,56,76,74,47,70,1,33,85,45,30,35,26,37
34,female,44,2,5,78,49,73,80,22,78,99,20,16,75,26,1,8,28,19,21
34,female,45,7,3,90,49,68,90,45,99,55,82,56,95,39,17,1,10,26,18
34,female,46,5,6,64,72,80,75,81,50,64,99,25,1,6,16,29,26,19,32
34,female,47,33,5,92,35,65,70,67,92,84,18,22,49,45,5,33,38,28,1
34,female,48,28,3,99,51,69,99,83,81,61,11,37,74,27,26,56,7,55,16
34,female,49,10,3,99,62,67,99,98,52,54,22,2,26,34,30,1,24,16,18
34,female,50,38,6,71,70,80,79,89,53,71,64,47,51,26,10,33,1,21,22
34,male,1,20,6,89,37,54,40,67,69,89,74,7,22,83,18,3,30,15,14
34,male,2,25,7,97,36,49,66,64,52,63,97,70,9,42,12,33,32,27,20
34,male,3,37,5,91,33,34,49,60,91,99,41,50,25,9,79,37,17,12,73
34,male,4,50,5,92,42,37,47,53,92,57,79,99,52,49,32,14,9,35,16
34,male,5,42,5,87,39,33,57,42,87,37,58,48,82,71,1,2,21,43,12
34,male,6,24,5,91,23,29,75,63,91,31,48,2,44,70,47,14,24,17,67
34,male,7,40,5,89,52,49,43,79,89,76,44,32,56,35,61,4,50,1,19
34,male,8,26,14,37,30,35,44,52,71,66,48,1,39,45,26,6,16,37,41
34,male,9,28,6,92,20,27,37,56,76,92,99,59,36,39,98,57,1,15,25
34,male,10,39,4,95,16,43,72,95,99,65,42,62,35,63,34,39,1,5,53
34,male,11,5,7,80,24,33,74,60,71,40,80,72,99,53,1,52,21,17,9
34,male,12,33,5,92,32,21,54,80,92,86,47,77,99,41,48,12,6,10,64
34,male,13,11,6,99,41,39,25,78,53,99,63,52,73,12,32,68,8,16,1
34,male,14,30,6,79,9,45,31,52,62,79,73,61,1,50,69,29,7,15,40
34,male,15,45,7,97,20,35,64,69,26,41,97,38,47,78,40,33,9,29,5
34,male,16,22,8,92,25,42,26,67,77,62,57,92,1,32,13,31,18,16,15
34,male,17,1,15,12,20,32,38,52,62,53,59,35,29,1,21,37,4,14,12
34,male,18,34,5,99,27,30,39,76,99,97,53,54,40,28,32,1,44,15,20
34,male,19,31,5,99,47,28,41,80,99,45,69,16,32,72,13,55,1,11,15
34,male,20,36,7,92,33,39,28,62,74,35,92,1,6,22,46,16,44,38,7
34,male,21,46,8,63,27,52,47,61,68,71,41,63,20,40,32,25,60,6,4
34,male,22,14,7,87,60,40,58,54,53,47,87,55,26,19,4,1,46,30,24
34,male,23,18,8,99,16,56,28,38,57,52,47,99,10,72,20,43,37,13,18
34,male,24,13,8,99,23,47,46,63,73,79,55,99,74,18,24,26,20,1,29
34,male,25,8,6,99,27,18,47,58,83,99,67,63,33,17,68,1,25,5,16
34,male,26,6,15,14,31,33,34,48,52,80,55,43,54,1,30,35,24,12,14
34,male,27,12,8,85,17,21,27,68,64,19,51,85,33,83,9,49,1,8,13
34,male,28,2,5,96,19,41,31,53,96,80,69,55,40,48,47,58,45,9,15
34,male,29,17,11,61,21,12,41,60,56,69,71,25,14,40,61,62,24,2,13
34,male,30,4,7,74,28,42,56,55,66,35,74,57,59,1,47,71,19,24,11
34,male,31,41,7,93,45,30,59,49,47,51,93,58,32,99,37,39,27,3,18
34,male,32,44,6,99,25,26,42,71,46,99,95,90,75,45,4,6,1,37,47
34,male,33,21,6,84,29,55,63,59,57,84,81,38,17,3,21,11,15,22,35
34,male,34,7,4,84,34,42,47,84,99,35,73,37,32,24,31,13,30,1,14
34,male,35,47,10,56,33,34,53,84,73,75,57,14,1,56,7,35,6,12,43
34,male,36,16,6,87,22,34,42,81,56,87,54,14,51,26,31,4,2,33,7
34,male,37,27,6,95,44,29,61,55,72,95,71,27,59,56,18,32,19,1,21
34,male,38,48,6,87,21,38,66,63,76,87,72,37,86,80,28,42,30,12,1
34,male,39,15,6,75,30,43,15,74,54,75,97,87,47,44,7,36,19,3,1
34,male,40,23,8,70,28,53,57,77,69,76,34,70,30,1,18,79,29,9,31
34,male,41,35,11,67,34,40,45,63,39,65,44,2,6,5,67,64,25,1,33
34,male,42,3,5,99,48,41,65,81,99,37,72,49,43,26,45,1,6,33,25
34,male,43,10,7,85,16,28,54,59,71,36,85,82,1,84,12,43,45,26,32
34,male,44,43,5,99,38,37,59,74,99,77,86,94,84,46,39,50,26,65,1
34,male,45,49,9,79,36,18,60,43,68,69,31,6,79,1,23,54,44,17,16
34,male,46,32,5,86,23,40,54,50,86,64,25,35,99,34,32,15,6,13,26
34,male,47,38,4,93,44,26,74,93,70,61,54,78,71,43,4,11,19,21,2
34,male,48,19,8,79,42,31,47,49,59,62,66,79,77,99,18,21,45,52,22
34,male,49,9,11,38,26,24,75,83,68,36,27,44,1,20,38,13,64,39,40
34,male,50,29,7,93,19,44,51,63,56,71,93,79,43,24,74,25,1,9,10
35,female,1,3,2,65,59,65,76,96,97,51,33,49,50,17,73,13,6,1,21
35,female,2,1,2,80,73,80,74,70,96,52,3,28,13,1,68,69,21,8,29
35,female,3,29,1,57,57,76,62,60,75,51,20,35,1,74,8,2,14,36,19
35,female,4,17,3,83,56,71,83,70,52,31,67,36,38,1,34,46,3,28,30
35,female,5,5,4,78,56,74,68,78,87,59,13,45,32,55,19,35,1,3,28
35,female,6,13,2,83,61,83,71,99,97,57,37,33,22,13,31,11,48,6,4
35,female,7,2,5,87,53,75,61,83,87,79,86,3,94,65,13,11,1,4,5
35,female,8,44,3,99,62,51,99,64,86,66,31,1,6,12,44,5,57,13,8
35,female,9,33,3,99,55,70,99,72,46,53,35,54,71,57,61,1,44,9,45
35,female,10,41,5,71,51,68,76,67,71,83,78,55,90,1,49,38,2,37,9
35,female,11,40,5,79,63,73,55,67,79,46,66,8,57,12,41,1,49,9,16
35,female,12,12,3,99,51,65,99,69,74,73,68,11,15,30,19,31,26,40,36
35,female,13,30,3,94,49,69,94,80,48,47,11,55,45,1,6,15,2,3,33
35,female,14,45,9,46,59,78,85,80,67,48,14,23,46,38,5,1,10,36,40
35,female,15,7,15,30,46,58,59,66,61,40,44,33,28,34,22,1,10,12,30
35,female,16,28,1,40,40,63,91,60,94,90,38,1,51,47,19,14,28,16,24
35,female,17,22,3,89,58,66,89,62,77,97,84,19,9,1,18,13,8,22,36
35,female,18,14,3,88,64,58,88,92,75,70,25,32,11,45,27,36,1,19,8
35,female,19,9,4,98,72,63,70,98,65,69,40,50,45,31,22,57,1,21,44
35,female,20,4,3,87,61,78,87,96,72,90,94,5,2,1,31,52,14,12,21
35,female,21,15,6,77,55,71,72,65,58,77,64,21,43,49,1,57,2,39,11
35,female,22,43,3,90,78,69,90,92,85,51,35,48,20,82,50,8,1,31,3
35,female,23,49,2,80,57,80,61,65,90,56,64,81,33,29,1,36,31,26,58
35,female,24,10,2,76,72,76,73,88,61,49,80,25,64,94,1,31,17,24,23
35,female,25,35,4,92,43,75,59,92,69,72,27,17,81,4,44,70,18,8,34
35,female,26,46,2,76,59,76,75,80,63,70,64,29,31,22,45,14,2,1,10
35,female,27,38,2,94,50,94,97,81,61,70,39,91,43,12,58,24,1,6,48
35,female,28,32,3,93,69,64,93,67,60,37,17,27,83,10,18,1,32,7,41
35,female,29,23,1,82,82,64,84,73,69,21,8,63,67,1,32,11,20,13,24
35,female,30,37,4,99,59,80,71,99,73,85,41,16,84,1,34,12,18,6,17
35,female,31,6,5,97,65,61,63,53,97,50,32,62,80,58,76,41,42,1,6
35,female,32,18,4,99,55,70,54,99,76,69,93,20,16,15,8,32,23,6,7
35,female,33,47,5,98,65,60,79,75,98,67,42,61,6,33,4,1,24,14,16
35,female,34,48,8,65,58,71,53,62,67,52,36,65,1,18,26,37,21,28,8
35,female,35,24,4,86,55,65,56,86,66,85,31,68,1,33,18,24,11,39,8
35,female,36,34,1,74,74,67,98,66,90,78,31,63,87,64,4,17,27,41,5
35,female,37,20,5,99,52,79,76,66,99,77,72,48,9,20,26,40,1,3,11
35,female,38,50,3,83,54,73,83,67,36,17,21,99,49,46,48,9,15,1,23
35,female,39,31,3,99,54,73,99,79,57,72,93,18,1,29,7,6,14,27,5
35,female,40,26,4,89,84,83,36,89,90,64,80,23,22,1,55,24,21,28,14
35,female,41,36,4,88,48,76,64,88,60,75,70,2,40,13,27,1,24,12,23
35,female,42,21,2,81,48,81,83,79,77,56,58,42,18,1,2,30,22,25,27
35,female,43,19,5,74,48,69,56,76,74,47,70,1,33,85,45,30,35,26,37
35,female,44,8,3,80,49,73,80,22,78,99,20,16,75,26,1,8,28,19,21
35,female,45,27,3,90,49,68,90,45,99,55,82,56,95,39,17,1,10,26,18
35,female,46,16,2,80,72,80,75,81,50,64,99,25,1,6,16,29,26,19,32
35,female,47,25,5,92,35,65,70,67,92,84,18,22,49,45,5,33,38,28,1
35,female,48,11,3,99,51,69,99,83,81,61,11,37,74,27,26,56,7,55,16
35,female,49,39,3,99,62,67,99,98,52,54,22,2,26,34,30,1,24,16,18
35,female,50,42,2,80,70,80,79,89,53,71,64,47,51,26,10,33,1,21,22
35,male,1,16,6,89,37,54,40,67,69,89,74,7,22,83,18,3,30,15,14
35,male,2,27,7,97,36,49,66,64,52,63,97,70,9,42,12,33,32,27,20
35,male,3,13,5,91,33,34,49,60,91,99,41,50,25,9,79,37,17,12,73
35,male,4,25,5,92,42,37,47,53,92,57,79,99,52,49,32,14,9,35,16
35,male,5,35,5,87,39,33,57,42,87,37,58,48,82,71,1,2,21,43,12
35,male,6,34,3,75,23,29,75,63,91,31,48,2,44,70,47,14,24,17,67
35,male,7,37,4,79,52,49,43,79,89,76,44,32,56,35,61,4,50,1,19
35,male,8,8,5,71,30,35,44,52,71,66,48,1,39,45,26,6,16,37,41
35,male,9,47,6,92,20,27,37,56,76,92,99,59,36,39,98,57,1,15,25
35,male,10,9,4,95,16,43,72,95,99,65,42,62,35,63,34,39,1,5,53
35,male,11,38,3,74,24,33,74,60,71,40,80,72,99,53,1,52,21,17,9
35,male,12,46,4,80,32,21,54,80,92,86,47,77,99,41,48,12,6,10,64
35,male,13,43,6,99,41,39,25,78,53,99,63,52,73,12,32,68,8,16,1
35,male,14,39,6,79,9,45,31,52,62,79,73,61,1,50,69,29,7,15,40
35,male,15,18,4,69,20,35,64,69,26,41,97,38,47,78,40,33,9,29,5
35,male,16,10,8,92,25,42,26,67,77,62,57,92,1,32,13,31,18,16,15
35,male,17,48,15,12,20,32,38,52,62,53,59,35,29,1,21,37,4,14,12
35,male,18,36,1,27,27,30,39,76,99,97,53,54,40,28,32,1,44,15,20
35,male,19,5,4,80,47,28,41,80,99,45,69,16,32,72,13,55,1,11,15
35,male,20,14,7,92,33,39,28,62,74,35,92,1,6,22,46,16,44,38,7
35,male,21,26,5,68,27,52,47,61,68,71,41,63,20,40,32,25,60,6,4
35,male,22,3,7,87,60,40,58,54,53,47,87,55,26,19,4,1,46,30,24
35,male,23,20,5,57,16,56,28,38,57,52,47,99,10,72,20,43,37,13,18
35,male,24,32,2,47,23,47,46,63,73,79,55,99,74,18,24,26,20,1,29
35,male,25,49,5,83,27,18,47,58,83,99,67,63,33,17,68,1,25,5,16
35,male,26,29,6,80,31,33,34,48,52,80,55,43,54,1,30,35,24,12,14
35,male,27,45,8,85,17,21,27,68,64,19,51,85,33,83,9,49,1,8,13
35,male,28,28,5,96,19,41,31,53,96,80,69,55,40,48,47,58,45,9,15
35,male,29,6,4,60,21,12,41,60,56,69,71,25,14,40,61,62,24,2,13
35,male,30,31,12,71,28,42,56,55,66,35,74,57,59,1,47,71,19,24,11
35,male,31,19,7,93,45,30,59,49,47,51,93,58,32,99,37,39,27,3,18
35,male,32,30,6,99,25,26,42,71,46,99,95,90,75,45,4,6,1,37,47
35,male,33,17,3,63,29,55,63,59,57,84,81,38,17,3,21,11,15,22,35
35,male,34,21,4,84,34,42,47,84,99,35,73,37,32,24,31,13,30,1,14
35,male,35,44,4,84,33,34,53,84,73,75,57,14,1,56,7,35,6,12,43
35,male,36,41,4,81,22,34,42,81,56,87,54,14,51,26,31,4,2,33,7
35,male,37,23,5,72,44,29,61,55,72,95,71,27,59,56,18,32,19,1,21
35,male,38,15,6,87,21,38,66,63,76,87,72,37,86,80,28,42,30,12,1
35,male,39,50,7,97,30,43,15,74,54,75,97,87,47,44,7,36,19,3,1
35,male,40,40,4,77,28,53,57,77,69,76,34,70,30,1,18,79,29,9,31
35,male,41,11,11,67,34,40,45,63,39,65,44,2,6,5,67,64,25,1,33
35,male,42,22,4,81,48,41,65,81,99,37,72,49,43,26,45,1,6,33,25
35,male,43,7,7,85,16,28,54,59,71,36,85,82,1,84,12,43,45,26,32
35,male,44,1,4,74,38,37,59,74,99,77,86,94,84,46,39,50,26,65,1
35,male,45,4,9,79,36,18,60,43,68,69,31,6,79,1,23,54,44,17,16
35,male,46,33,9,99,23,40,54,50,86,64,25,35,99,34,32,15,6,13,26
35,male,47,42,4,93,44,26,74,93,70,61,54,78,71,43,4,11,19,21,2
35,male,48,2,8,79,42,31,47,49,59,62,66,79,77,99,18,21,45,52,22
35,male,49,12,4,83,26,24,75,83,68,36,27,44,1,20,38,13,64,39,40
35,male,50,24,6,71,19,44,51,63,56,71,93,79,43,24,74,25,1,9,10
36,female,1,26,4,96,59,65,76,96,97,51,33,49,50,17,73,13,6,1,21
36,female,2,10,5,96,73,80,74,70,96,52,3,28,13,1,68,69,21,8,29
36,female,3,44,5,75,57,76,62,60,75,51,20,35,1,74,8,2,14,36,19
36,female,4,14,7,67,56,71,83,70,52,31,67,36,38,1,34,46,3,28,30
36,female,5,39,5,87,56,74,68,78,87,59,13,45,32,55,19,35,1,3,28
36,female,6,33,4,99,61,83,71,99,97,57,37,33,22,13,31,11,48,6,4
36,female,7,15,5,87,53,75,61,83,87,79,86,3,94,65,13,11,1,4,5
36,female,8,37,3,99,62,51,99,64,86,66,31,1,6,12,44,5,57,13,8
36,female,9,40,3,99,55,70,99,72,46,53,35,54,71,57,61,1,44,9,45
36,female,10,5,6,83,51,68,76,67,71,83,78,55,90,1,49,38,2,37,9
36,female,11,8,11,41,63,73,55,67,79,46,66,8,57,12,41,1,49,9,16
36,female,12,3,3,99,51,65,99,69,74,73,68,11,15,30,19,31,26,40,36
36,female,13,18,3,94,49,69,94,80,48,47,11,55,45,1,6,15,2,3,33
36,female,14,49,3,85,59,78,85,80,67,48,14,23,46,38,5,1,10,36,40
36,female,15,43,15,30,46,58,59,66,61,40,44,33,28,34,22,1,10,12,30
36,female,16,38,3,91,40,63,91,60,94,90,38,1,51,47,19,14,28,16,24
36,female,17,16,3,89,58,66,89,62,77,97,84,19,9,1,18,13,8,22,36
36,female,18,25,3,88,64,58,88,92,75,70,25,32,11,45,27,36,1,19,8
36,female,19,13,4,98,72,63,70,98,65,69,40,50,45,31,22,57,1,21,44
36,female,20,17,4,96,61,78,87,96,72,90,94,5,2,1,31,52,14,12,21
36,female,21,9,10,49,55,71,72,65,58,77,64,21,43,49,1,57,2,39,11
36,female,22,21,3,90,78,69,90,92,85,51,35,48,20,82,50,8,1,31,3
36,female,23,34,5,90,57,80,61,65,90,56,64,81,33,29,1,36,31,26,58
36,female,24,4,4,88,72,76,73,88,61,49,80,25,64,94,1,31,17,24,23
36,female,25,28,4,92,43,75,59,92,69,72,27,17,81,4,44,70,18,8,34
36,female,26,6,4,80,59,76,75,80,63,70,64,29,31,22,45,14,2,1,10
36,female,27,31,2,94,50,94,97,81,61,70,39,91,43,12,58,24,1,6,48
36,female,28,20,3,93,69,64,93,67,60,37,17,27,83,10,18,1,32,7,41
36,female,29,11,8,63,82,64,84,73,69,21,8,63,67,1,32,11,20,13,24
36,female,30,48,4,99,59,80,71,99,73,85,41,16,84,1,34,12,18,6,17
36,female,31,7,5,97,65,61,63,53,97,50,32,62,80,58,76,41,42,1,6
36,female,32,36,4,99,55,70,54,99,76,69,93,20,16,15,8,32,23,6,7
36,female,33,32,5,98,65,60,79,75,98,67,42,61,6,33,4,1,24,14,16
36,female,34,41,8,65,58,71,53,62,67,52,36,65,1,18,26,37,21,28,8
36,female,35,29,6,85,55,65,56,86,66,85,31,68,1,33,18,24,11,39,8
36,female,36,12,3,98,74,67,98,66,90,78,31,63,87,64,4,17,27,41,5
36,female,37,42,5,99,52,79,76,66,99,77,72,48,9,20,26,40,1,3,11
36,female,38,27,3,83,54,73,83,67,36,17,21,99,49,46,48,9,15,1,23
36,female,39,47,3,99,54,73,99,79,57,72,93,18,1,29,7,6,14,27,5
36,female,40,23,4,89,84,83,36,89,90,64,80,23,22,1,55,24,21,28,14
36,female,41,24,4,88,48,76,64,88,60,75,70,2,40,13,27,1,24,12,23
36,female,42,50,5,77,48,81,83,79,77,56,58,42,18,1,2,30,22,25,27
36,female,43,22,5,74,48,69,56,76,74,47,70,1,33,85,45,30,35,26,37
36,female,44,35,6,99,49,73,80,22,78,99,20,16,75,26,1,8,28,19,21
36,female,45,46,3,90,49,68,90,45,99,55,82,56,95,39,17,1,10,26,18
36,female,46,45,7,99,72,80,75,81,50,64,99,25,1,6,16,29,26,19,32
36,female,47,30,5,92,35,65,70,67,92,84,18,22,49,45,5,33,38,28,1
36,female,48,19,3,99,51,69,99,83,81,61,11,37,74,27,26,56,7,55,16
36,female,49,2,3,99,62,67,99,98,52,54,22,2,26,34,30,1,24,16,18
36,female,50,1,4,89,70,80,79,89,53,71,64,47,51,26,10,33,1,21,22
36,male,1,29,6,89,37,54,40,67,69,89,74,7,22,83,18,3,30,15,14
36,male,2,48,7,97,36,49,66,64,52,63,97,70,9,42,12,33,32,27,20
36,male,3,19,5,91,33,34,49,60,91,99,41,50,25,9,79,37,17,12,73
36,male,4,36,5,92,42,37,47,53,92,57,79,99,52,49,32,14,9,35,16
36,male,5,39,10,71,39,33,57,42,87,37,58,48,82,71,1,2,21,43,12
36,male,6,43,5,91,23,29,75,63,91,31,48,2,44,70,47,14,24,17,67
36,male,7,20,5,89,52,49,43,79,89,76,44,32,56,35,61,4,50,1,19
36,male,8,16,15,41,30,35,44,52,71,66,48,1,39,45,26,6,16,37,41
36,male,9,31,6,92,20,27,37,56,76,92,99,59,36,39,98,57,1,15,25
36,male,10,45,5,99,16,43,72,95,99,65,42,62,35,63,34,39,1,5,53
36,male,11,6,7,80,24,33,74,60,71,40,80,72,99,53,1,52,21,17,9
36,male,12,30,5,92,32,21,54,80,92,86,47,77,99,41,48,12,6,10,64
36,male,13,27,6,99,41,39,25,78,53,99,63,52,73,12,32,68,8,16,1
36,male,14,38,7,73,9,45,31,52,62,79,73,61,1,50,69,29,7,15,40
36,male,15,40,7,97,20,35,64,69,26,41,97,38,47,78,40,33,9,29,5
36,male,16,32,8,92,25,42,26,67,77,62,57,92,1,32,13,31,18,16,15
36,male,17,25,15,12,20,32,38,52,62,53,59,35,29,1,21,37,4,14,12
36,male,18,13,5,99,27,30,39,76,99,97,53,54,40,28,32,1,44,15,20
36,male,19,1,5,99,47,28,41,80,99,45,69,16,32,72,13,55,1,11,15
36,male,20,42,7,92,33,39,28,62,74,35,92,1,6,22,46,16,44,38,7
36,male,21,28,13,60,27,52,47,61,68,71,41,63,20,40,32,25,60,6,4
36,male,22,4,7,87,60,40,58,54,53,47,87,55,26,19,4,1,46,30,24
36,male,23,41,8,99,16,56,28,38,57,52,47,99,10,72,20,43,37,13,18
36,male,24,2,8,99,23,47,46,63,73,79,55,99,74,18,24,26,20,1,29
36,male,25,14,6,99,27,18,47,58,83,99,67,63,33,17,68,1,25,5,16
36,male,26,15,9,54,31,33,34,48,52,80,55,43,54,1,30,35,24,12,14
36,male,27,10,8,85,17,21,27,68,64,19,51,85,33,83,9,49,1,8,13
36,male,28,44,5,96,19,41,31,53,96,80,69,55,40,48,47,58,45,9,15
36,male,29,34,7,71,21,12,41,60,56,69,71,25,14,40,61,62,24,2,13
36,male,30,33,12,71,28,42,56,55,66,35,74,57,59,1,47,71,19,24,11
36,male,31,21,7,93,45,30,59,49,47,51,93,58,32,99,37,39,27,3,18
36,male,32,37,6,99,25,26,42,71,46,99,95,90,75,45,4,6,1,37,47
36,male,33,49,6,84,29,55,63,59,57,84,81,38,17,3,21,11,15,22,35
36,male,34,11,4,84,34,42,47,84,99,35,73,37,32,24,31,13,30,1,14
36,male,35,9,15,43,33,34,53,84,73,75,57,14,1,56,7,35,6,12,43
36,male,36,5,6,87,22,34,42,81,56,87,54,14,51,26,31,4,2,33,7
36,male,37,18,6,95,44,29,61,55,72,95,71,27,59,56,18,32,19,1,21
36,male,38,35,6,87,21,38,66,63,76,87,72,37,86,80,28,42,30,12,1
36,male,39,26,7,97,30,43,15,74,54,75,97,87,47,44,7,36,19,3,1
36,male,40,50,8,70,28,53,57,77,69,76,34,70,30,1,18,79,29,9,31
36,male,41,47,11,67,34,40,45,63,39,65,44,2,6,5,67,64,25,1,33
36,male,42,23,5,99,48,41,65,81,99,37,72,49,43,26,45,1,6,33,25
36,male,43,3,7,85,16,28,54,59,71,36,85,82,1,84,12,43,45,26,32
36,male,44,7,5,99,38,37,59,74,99,77,86,94,84,46,39,50,26,65,1
36,male,45,22,9,79,36,18,60,43,68,69,31,6,79,1,23,54,44,17,16
36,male,46,12,9,99,23,40,54,50,86,64,25,35,99,34,32,15,6,13,26
36,male,47,8,4,93,44,26,74,93,70,61,54,78,71,43,4,11,19,21,2
36,male,48,46,8,79,42,31,47,49,59,62,66,79,77,99,18,21,45,52,22
36,male,49,17,13,64,26,24,75,83,68,36,27,44,1,20,38,13,64,39,40
36,male,50,24,7,93,19,44,51,63,56,71,93,79,43,24,74,25,1,9,10
37,female,1,17,3,76,59,65,76,96,97,51,33,49,50,17,73,13,6,1,21
37,female,2,14,5,96,73,80,74,70,96,52,3,28,13,1,68,69,21,8,29
37,female,3,9,2,76,57,76,62,60,75,51,20,35,1,74,8,2,14,36,19
37,female,4,26,14,28,56,71,83,70,52,31,67,36,38,1,34,46,3,28,30
37,female,5,27,4,78,56,74,68,78,87,59,13,45,32,55,19,35,1,3,28
37,female,6,4,4,99,61,83,71,99,97,57,37,33,22,13,31,11,48,6,4
37,female,7,7,5,87,53,75,61,83,87,79,86,3,94,65,13,11,1,4,5
37,female,8,25,3,99,62,51,99,64,86,66,31,1,6,12,44,5,57,13,8
37,female,9,10,3,99,55,70,99,72,46,53,35,54,71,57,61,1,44,9,45
37,female,10,41,9,90,51,68,76,67,71,83,78,55,90,1,49,38,2,37,9
37,female,11,31,5,79,63,73,55,67,79,46,66,8,57,12,41,1,49,9,16
37,female,12,40,3,99,51,65,99,69,74,73,68,11,15,30,19,31,26,40,36
37,female,13,12,3,94,49,69,94,80,48,47,11,55,45,1,6,15,2,3,33
37,female,14,46,3,85,59,78,85,80,67,48,14,23,46,38,5,1,10,36,40
37,female,15,15,15,30,46,58,59,66,61,40,44,33,28,34,22,1,10,12,30
37,female,16,50,3,91,40,63,91,60,94,90,38,1,51,47,19,14,28,16,24
37,female,17,42,3,89,58,66,89,62,77,97,84,19,9,1,18,13,8,22,36
37,female,18,24,4,92,64,58,88,92,75,70,25,32,11,45,27,36,1,19,8
37,female,19,8,4,98,72,63,70,98,65,69,40,50,45,31,22,57,1,21,44
37,female,20,18,3,87,61,78,87,96,72,90,94,5,2,1,31,52,14,12,21
37,female,21,23,12,57,55,71,72,65,58,77,64,21,43,49,1,57,2,39,11
37,female,22,37,3,90,78,69,90,92,85,51,35,48,20,82,50,8,1,31,3
37,female,23,36,5,90,57,80,61,65,90,56,64,81,33,29,1,36,31,26,58
37,female,24,44,2,76,72,76,73,88,61,49,80,25,64,94,1,31,17,24,23
37,female,25,22,2,75,43,75,59,92,69,72,27,17,81,4,44,70,18,8,34
37,female,26,6,2,76,59,76,75,80,63,70,64,29,31,22,45,14,2,1,10
37,female,27,21,2,94,50,94,97,81,61,70,39,91,43,12,58,24,1,6,48
37,female,28,11,3,93,69,64,93,67,60,37,17,27,83,10,18,1,32,7,41
