participant,quarter,session,variance,problem,nPositions,choicePosition,cost,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10
133,W2023,1,low,11,10,7,472.0,573.0,584.0,593.0,652.0,531.0,596.0,472.0,553.0,468.0,557.0
133,W2023,1,low,12,10,5,515.0,589.0,523.0,526.0,570.0,515.0,558.0,550.0,464.0,503.0,573.0
133,W2023,1,low,13,10,4,493.0,570.0,533.0,562.0,493.0,610.0,521.0,489.0,569.0,607.0,534.0
133,W2023,1,low,14,10,1,494.0,494.0,468.0,564.0,525.0,484.0,667.0,542.0,521.0,618.0,596.0
133,W2023,1,low,15,10,7,457.0,636.0,561.0,538.0,601.0,515.0,516.0,457.0,555.0,512.0,599.0
133,W2023,1,low,16,10,6,485.0,579.0,571.0,612.0,538.0,542.0,485.0,552.0,567.0,524.0,545.0
133,W2023,1,low,17,10,9,525.0,476.0,609.0,511.0,604.0,490.0,561.0,529.0,558.0,525.0,553.0
133,W2023,1,low,18,10,9,458.0,522.0,616.0,496.0,640.0,608.0,587.0,545.0,611.0,458.0,552.0
133,W2023,1,low,19,10,7,494.0,566.0,511.0,533.0,515.0,570.0,502.0,494.0,574.0,516.0,492.0
133,W2023,1,low,20,10,9,499.0,533.0,603.0,563.0,534.0,550.0,567.0,546.0,527.0,499.0,517.0
393,W2023,1,low,1,10,3,488.0,522.0,540.0,488.0,455.0,491.0,578.0,490.0,529.0,622.0,523.0
393,W2023,1,low,2,10,5,492.0,547.0,522.0,608.0,588.0,492.0,626.0,653.0,619.0,514.0,457.0
393,W2023,1,low,3,10,2,458.0,556.0,458.0,581.0,712.0,387.0,585.0,557.0,570.0,586.0,475.0
393,W2023,1,low,4,10,5,494.0,569.0,589.0,469.0,561.0,494.0,570.0,630.0,476.0,669.0,601.0
393,W2023,1,low,5,10,9,469.0,555.0,599.0,568.0,598.0,560.0,533.0,552.0,546.0,469.0,627.0
393,W2023,1,low,6,10,9,556.0,549.0,542.0,560.0,550.0,611.0,606.0,558.0,586.0,556.0,561.0
393,W2023,1,low,7,10,10,606.0,496.0,575.0,545.0,600.0,589.0,522.0,533.0,559.0,593.0,606.0
393,W2023,1,low,8,10,10,559.0,566.0,594.0,601.0,499.0,572.0,477.0,574.0,503.0,541.0,559.0
393,W2023,1,low,9,10,5,496.0,517.0,638.0,533.0,542.0,496.0,491.0,454.0,557.0,556.0,562.0
393,W2023,1,low,10,10,1,440.0,440.0,591.0,438.0,597.0,517.0,512.0,534.0,642.0,550.0,659.0
393,W2023,1,low,11,10,7,472.0,573.0,584.0,593.0,652.0,531.0,596.0,472.0,553.0,468.0,557.0
393,W2023,1,low,12,10,5,515.0,589.0,523.0,526.0,570.0,515.0,558.0,550.0,464.0,503.0,573.0
393,W2023,1,low,13,10,4,493.0,570.0,533.0,562.0,493.0,610.0,521.0,489.0,569.0,607.0,534.0
393,W2023,1,low,14,10,1,494.0,494.0,468.0,564.0,525.0,484.0,667.0,542.0,521.0,618.0,596.0
393,W2023,1,low,15,10,7,457.0,636.0,561.0,538.0,601.0,515.0,516.0,457.0,555.0,512.0,599.0
393,W2023,1,low,16,10,5,542.0,579.0,571.0,612.0,538.0,542.0,485.0,552.0,567.0,524.0,545.0
393,W2023,1,low,17,10,1,476.0,476.0,609.0,511.0,604.0,490.0,561.0,529.0,558.0,525.0,553.0
393,W2023,1,low,18,10,9,458.0,522.0,616.0,496.0,640.0,608.0,587.0,545.0,611.0,458.0,552.0
393,W2023,1,low,19,10,6,502.0,566.0,511.0,533.0,515.0,570.0,502.0,494.0,574.0,516.0,492.0
393,W2023,1,low,20,10,8,527.0,533.0,603.0,563.0,534.0,550.0,567.0,546.0,527.0,499.0,517.0
364,W2023,1,low,1,10,3,488.0,522.0,540.0,488.0,455.0,491.0,578.0,490.0,529.0,622.0,523.0
364,W2023,1,low,2,10,5,492.0,547.0,522.0,608.0,588.0,492.0,626.0,653.0,619.0,514.0,457.0
364,W2023,1,low,3,10,2,458.0,556.0,458.0,581.0,712.0,387.0,585.0,557.0,570.0,586.0,475.0
364,W2023,1,low,4,10,3,469.0,569.0,589.0,469.0,561.0,494.0,570.0,630.0,476.0,669.0,601.0
364,W2023,1,low,5,10,9,469.0,555.0,599.0,568.0,598.0,560.0,533.0,552.0,546.0,469.0,627.0
364,W2023,1,low,6,10,10,561.0,549.0,542.0,560.0,550.0,611.0,606.0,558.0,586.0,556.0,561.0
364,W2023,1,low,7,10,10,606.0,496.0,575.0,545.0,600.0,589.0,522.0,533.0,559.0,593.0,606.0
364,W2023,1,low,8,10,4,499.0,566.0,594.0,601.0,499.0,572.0,477.0,574.0,503.0,541.0,559.0
364,W2023,1,low,9,10,5,496.0,517.0,638.0,533.0,542.0,496.0,491.0,454.0,557.0,556.0,562.0
364,W2023,1,low,10,10,1,440.0,440.0,591.0,438.0,597.0,517.0,512.0,534.0,642.0,550.0,659.0
364,W2023,1,low,11,10,7,472.0,573.0,584.0,593.0,652.0,531.0,596.0,472.0,553.0,468.0,557.0
364,W2023,1,low,12,10,8,464.0,589.0,523.0,526.0,570.0,515.0,558.0,550.0,464.0,503.0,573.0
364,W2023,1,low,13,10,4,493.0,570.0,533.0,562.0,493.0,610.0,521.0,489.0,569.0,607.0,534.0
364,W2023,1,low,14,10,1,494.0,494.0,468.0,564.0,525.0,484.0,667.0,542.0,521.0,618.0,596.0
364,W2023,1,low,15,10,7,457.0,636.0,561.0,538.0,601.0,515.0,516.0,457.0,555.0,512.0,599.0
364,W2023,1,low,16,10,6,485.0,579.0,571.0,612.0,538.0,542.0,485.0,552.0,567.0,524.0,545.0
364,W2023,1,low,17,10,5,490.0,476.0,609.0,511.0,604.0,490.0,561.0,529.0,558.0,525.0,553.0
364,W2023,1,low,18,10,3,496.0,522.0,616.0,496.0,640.0,608.0,587.0,545.0,611.0,458.0,552.0
364,W2023,1,low,19,10,7,494.0,566.0,511.0,533.0,515.0,570.0,502.0,494.0,574.0,516.0,492.0
364,W2023,1,low,20,10,9,499.0,533.0,603.0,563.0,534.0,550.0,567.0,546.0,527.0,499.0,517.0
422,W2023,1,low,1,10,3,488.0,522.0,540.0,488.0,455.0,491.0,578.0,490.0,529.0,622.0,523.0
422,W2023,1,low,2,10,5,492.0,547.0,522.0,608.0,588.0,492.0,626.0,653.0,619.0,514.0,457.0
422,W2023,1,low,3,10,2,458.0,556.0,458.0,581.0,712.0,387.0,585.0,557.0,570.0,586.0,475.0
422,W2023,1,low,4,10,3,469.0,569.0,589.0,469.0,561.0,494.0,570.0,630.0,476.0,669.0,601.0
422,W2023,1,low,5,10,9,469.0,555.0,599.0,568.0,598.0,560.0,533.0,552.0,546.0,469.0,627.0
422,W2023,1,low,6,10,10,561.0,549.0,542.0,560.0,550.0,611.0,606.0,558.0,586.0,556.0,561.0
422,W2023,1,low,7,10,10,606.0,496.0,575.0,545.0,600.0,589.0,522.0,533.0,559.0,593.0,606.0
422,W2023,1,low,8,10,4,499.0,566.0,594.0,601.0,499.0,572.0,477.0,574.0,503.0,541.0,559.0
422,W2023,1,low,9,10,5,496.0,517.0,638.0,533.0,542.0,496.0,491.0,454.0,557.0,556.0,562.0
422,W2023,1,low,10,10,1,440.0,440.0,591.0,438.0,597.0,517.0,512.0,534.0,642.0,550.0,659.0
422,W2023,1,low,11,10,7,472.0,573.0,584.0,593.0,652.0,531.0,596.0,472.0,553.0,468.0,557.0
422,W2023,1,low,12,10,8,464.0,589.0,523.0,526.0,570.0,515.0,558.0,550.0,464.0,503.0,573.0
422,W2023,1,low,13,10,4,493.0,570.0,533.0,562.0,493.0,610.0,521.0,489.0,569.0,607.0,534.0
422,W2023,1,low,14,10,1,494.0,494.0,468.0,564.0,525.0,484.0,667.0,542.0,521.0,618.0,596.0
422,W2023,1,low,15,10,7,457.0,636.0,561.0,538.0,601.0,515.0,516.0,457.0,555.0,512.0,599.0
422,W2023,1,low,16,10,6,485.0,579.0,571.0,612.0,538.0,542.0,485.0,552.0,567.0,524.0,545.0
422,W2023,1,low,17,10,1,476.0,476.0,609.0,511.0,604.0,490.0,561.0,529.0,558.0,525.0,553.0
422,W2023,1,low,18,10,3,496.0,522.0,616.0,496.0,640.0,608.0,587.0,545.0,611.0,458.0,552.0
422,W2023,1,low,19,10,6,502.0,566.0,511.0,533.0,515.0,570.0,502.0,494.0,574.0,516.0,492.0
422,W2023,1,low,20,10,9,499.0,533.0,603.0,563.0,534.0,550.0,567.0,546.0,527.0,499.0,517.0
353,W2023,1,low,1,10,3,488.0,522.0,540.0,488.0,455.0,491.0,578.0,490.0,529.0,622.0,523.0
353,W2023,1,low,2,10,5,492.0,547.0,522.0,608.0,588.0,492.0,626.0,653.0,619.0,514.0,457.0
353,W2023,1,low,3,10,2,458.0,556.0,458.0,581.0,712.0,387.0,585.0,557.0,570.0,586.0,475.0
353,W2023,1,low,4,10,3,469.0,569.0,589.0,469.0,561.0,494.0,570.0,630.0,476.0,669.0,601.0
353,W2023,1,low,5,10,9,469.0,555.0,599.0,568.0,598.0,560.0,533.0,552.0,546.0,469.0,627.0
353,W2023,1,low,6,10,10,561.0,549.0,542.0,560.0,550.0,611.0,606.0,558.0,586.0,556.0,561.0
353,W2023,1,low,7,10,10,606.0,496.0,575.0,545.0,600.0,589.0,522.0,533.0,559.0,593.0,606.0
353,W2023,1,low,8,10,4,499.0,566.0,594.0,601.0,499.0,572.0,477.0,574.0,503.0,541.0,559.0
353,W2023,1,low,9,10,5,496.0,517.0,638.0,533.0,542.0,496.0,491.0,454.0,557.0,556.0,562.0
353,W2023,1,low,10,10,1,440.0,440.0,591.0,438.0,597.0,517.0,512.0,534.0,642.0,550.0,659.0
353,W2023,1,low,11,10,7,472.0,573.0,584.0,593.0,652.0,531.0,596.0,472.0,553.0,468.0,557.0
353,W2023,1,low,12,10,8,464.0,589.0,523.0,526.0,570.0,515.0,558.0,550.0,464.0,503.0,573.0
353,W2023,1,low,13,10,4,493.0,570.0,533.0,562.0,493.0,610.0,521.0,489.0,569.0,607.0,534.0
353,W2023,1,low,14,10,2,468.0,494.0,468.0,564.0,525.0,484.0,667.0,542.0,521.0,618.0,596.0
353,W2023,1,low,15,10,7,457.0,636.0,561.0,538.0,601.0,515.0,516.0,457.0,555.0,512.0,599.0
353,W2023,1,low,16,10,6,485.0,579.0,571.0,612.0,538.0,542.0,485.0,552.0,567.0,524.0,545.0
353,W2023,1,low,17,10,1,476.0,476.0,609.0,511.0,604.0,490.0,561.0,529.0,558.0,525.0,553.0
353,W2023,1,low,18,10,9,458.0,522.0,616.0,496.0,640.0,608.0,587.0,545.0,611.0,458.0,552.0
353,W2023,1,low,19,10,7,494.0,566.0,511.0,533.0,515.0,570.0,502.0,494.0,574.0,516.0,492.0
353,W2023,1,low,20,10,9,499.0,533.0,603.0,563.0,534.0,550.0,567.0,546.0,527.0,499.0,517.0
502,W2023,1,low,1,10,9,622.0,522.0,540.0,488.0,455.0,491.0,578.0,490.0,529.0,622.0,523.0
502,W2023,1,low,2,10,6,626.0,547.0,522.0,608.0,588.0,492.0,626.0,653.0,619.0,514.0,457.0
502,W2023,1,low,3,10,4,712.0,556.0,458.0,581.0,712.0,387.0,585.0,557.0,570.0,586.0,475.0
502,W2023,1,low,4,10,6,570.0,569.0,589.0,469.0,561.0,494.0,570.0,630.0,476.0,669.0,601.0
502,W2023,1,low,5,10,2,599.0,555.0,599.0,568.0,598.0,560.0,533.0,552.0,546.0,469.0,627.0
502,W2023,1,low,6,10,5,611.0,549.0,542.0,560.0,550.0,611.0,606.0,558.0,586.0,556.0,561.0
502,W2023,1,low,7,10,9,593.0,496.0,575.0,545.0,600.0,589.0,522.0,533.0,559.0,593.0,606.0
502,W2023,1,low,8,10,3,601.0,566.0,594.0,601.0,499.0,572.0,477.0,574.0,503.0,541.0,559.0
502,W2023,1,low,9,10,2,638.0,517.0,638.0,533.0,542.0,496.0,491.0,454.0,557.0,556.0,562.0
502,W2023,1,low,10,10,8,642.0,440.0,591.0,438.0,597.0,517.0,512.0,534.0,642.0,550.0,659.0
502,W2023,1,low,11,10,3,593.0,573.0,584.0,593.0,652.0,531.0,596.0,472.0,553.0,468.0,557.0
502,W2023,1,low,12,10,10,573.0,589.0,523.0,526.0,570.0,515.0,558.0,550.0,464.0,503.0,573.0
502,W2023,1,low,13,10,5,610.0,570.0,533.0,562.0,493.0,610.0,521.0,489.0,569.0,607.0,534.0
502,W2023,1,low,14,10,6,667.0,494.0,468.0,564.0,525.0,484.0,667.0,542.0,521.0,618.0,596.0
502,W2023,1,low,15,10,1,636.0,636.0,561.0,538.0,601.0,515.0,516.0,457.0,555.0,512.0,599.0
502,W2023,1,low,16,10,3,612.0,579.0,571.0,612.0,538.0,542.0,485.0,552.0,567.0,524.0,545.0
502,W2023,1,low,17,10,10,553.0,476.0,609.0,511.0,604.0,490.0,561.0,529.0,558.0,525.0,553.0
502,W2023,1,low,18,10,2,616.0,522.0,616.0,496.0,640.0,608.0,587.0,545.0,611.0,458.0,552.0
502,W2023,1,low,19,10,10,492.0,566.0,511.0,533.0,515.0,570.0,502.0,494.0,574.0,516.0,492.0
502,W2023,1,low,20,10,10,517.0,533.0,603.0,563.0,534.0,550.0,567.0,546.0,527.0,499.0,517.0
278,W2023,1,low,1,10,4,455.0,522.0,540.0,488.0,455.0,491.0,578.0,490.0,529.0,622.0,523.0
278,W2023,1,low,2,10,9,514.0,547.0,522.0,608.0,588.0,492.0,626.0,653.0,619.0,514.0,457.0
278,W2023,1,low,3,10,5,387.0,556.0,458.0,581.0,712.0,387.0,585.0,557.0,570.0,586.0,475.0
278,W2023,1,low,4,10,3,469.0,569.0,589.0,469.0,561.0,494.0,570.0,630.0,476.0,669.0,601.0
278,W2023,1,low,5,10,6,533.0,555.0,599.0,568.0,598.0,560.0,533.0,552.0,546.0,469.0,627.0
278,W2023,1,low,6,10,10,561.0,549.0,542.0,560.0,550.0,611.0,606.0,558.0,586.0,556.0,561.0
278,W2023,1,low,7,10,10,606.0,496.0,575.0,545.0,600.0,589.0,522.0,533.0,559.0,593.0,606.0
278,W2023,1,low,8,10,6,477.0,566.0,594.0,601.0,499.0,572.0,477.0,574.0,503.0,541.0,559.0
278,W2023,1,low,9,10,6,491.0,517.0,638.0,533.0,542.0,496.0,491.0,454.0,557.0,556.0,562.0
278,W2023,1,low,10,10,1,440.0,440.0,591.0,438.0,597.0,517.0,512.0,534.0,642.0,550.0,659.0
278,W2023,1,low,11,10,5,531.0,573.0,584.0,593.0,652.0,531.0,596.0,472.0,553.0,468.0,557.0
278,W2023,1,low,12,10,10,573.0,589.0,523.0,526.0,570.0,515.0,558.0,550.0,464.0,503.0,573.0
278,W2023,1,low,13,10,7,489.0,570.0,533.0,562.0,493.0,610.0,521.0,489.0,569.0,607.0,534.0
278,W2023,1,low,14,10,5,484.0,494.0,468.0,564.0,525.0,484.0,667.0,542.0,521.0,618.0,596.0
278,W2023,1,low,15,10,7,457.0,636.0,561.0,538.0,601.0,515.0,516.0,457.0,555.0,512.0,599.0
278,W2023,1,low,16,10,6,485.0,579.0,571.0,612.0,538.0,542.0,485.0,552.0,567.0,524.0,545.0
278,W2023,1,low,17,10,1,476.0,476.0,609.0,511.0,604.0,490.0,561.0,529.0,558.0,525.0,553.0
278,W2023,1,low,18,10,3,496.0,522.0,616.0,496.0,640.0,608.0,587.0,545.0,611.0,458.0,552.0
278,W2023,1,low,19,10,6,502.0,566.0,511.0,533.0,515.0,570.0,502.0,494.0,574.0,516.0,492.0
278,W2023,1,low,20,10,8,527.0,533.0,603.0,563.0,534.0,550.0,567.0,546.0,527.0,499.0,517.0
452,W2023,1,low,1,10,3,488.0,522.0,540.0,488.0,455.0,491.0,578.0,490.0,529.0,622.0,523.0
452,W2023,1,low,2,10,5,492.0,547.0,522.0,608.0,588.0,492.0,626.0,653.0,619.0,514.0,457.0
452,W2023,1,low,3,10,2,458.0,556.0,458.0,581.0,712.0,387.0,585.0,557.0,570.0,586.0,475.0
452,W2023,1,low,4,10,3,469.0,569.0,589.0,469.0,561.0,494.0,570.0,630.0,476.0,669.0,601.0
452,W2023,1,low,5,10,9,469.0,555.0,599.0,568.0,598.0,560.0,533.0,552.0,546.0,469.0,627.0
452,W2023,1,low,6,10,10,561.0,549.0,542.0,560.0,550.0,611.0,606.0,558.0,586.0,556.0,561.0
452,W2023,1,low,7,10,10,606.0,496.0,575.0,545.0,600.0,589.0,522.0,533.0,559.0,593.0,606.0
452,W2023,1,low,8,10,6,477.0,566.0,594.0,601.0,499.0,572.0,477.0,574.0,503.0,541.0,559.0
452,W2023,1,low,9,10,5,496.0,517.0,638.0,533.0,542.0,496.0,491.0,454.0,557.0,556.0,562.0
452,W2023,1,low,10,10,1,440.0,440.0,591.0,438.0,597.0,517.0,512.0,534.0,642.0,550.0,659.0
452,W2023,1,low,11,10,7,472.0,573.0,584.0,593.0,652.0,531.0,596.0,472.0,553.0,468.0,557.0
452,W2023,1,low,12,10,8,464.0,589.0,523.0,526.0,570.0,515.0,558.0,550.0,464.0,503.0,573.0
452,W2023,1,low,13,10,7,489.0,570.0,533.0,562.0,493.0,610.0,521.0,489.0,569.0,607.0,534.0
452,W2023,1,low,14,10,2,468.0,494.0,468.0,564.0,525.0,484.0,667.0,542.0,521.0,618.0,596.0
452,W2023,1,low,15,10,7,457.0,636.0,561.0,538.0,601.0,515.0,516.0,457.0,555.0,512.0,599.0
452,W2023,1,low,16,10,6,485.0,579.0,571.0,612.0,538.0,542.0,485.0,552.0,567.0,524.0,545.0
452,W2023,1,low,17,10,1,476.0,476.0,609.0,511.0,604.0,490.0,561.0,529.0,558.0,525.0,553.0
452,W2023,1,low,18,10,9,458.0,522.0,616.0,496.0,640.0,608.0,587.0,545.0,611.0,458.0,552.0
452,W2023,1,low,19,10,7,494.0,566.0,511.0,533.0,515.0,570.0,502.0,494.0,574.0,516.0,492.0
452,W2023,1,low,20,10,8,527.0,533.0,603.0,563.0,534.0,550.0,567.0,546.0,527.0,499.0,517.0
391,W2023,1,low,1,10,4,455.0,522.0,540.0,488.0,455.0,491.0,578.0,490.0,529.0,622.0,523.0
391,W2023,1,low,2,10,10,457.0,547.0,522.0,608.0,588.0,492.0,626.0,653.0,619.0,514.0,457.0
391,W2023,1,low,3,10,2,458.0,556.0,458.0,581.0,712.0,387.0,585.0,557.0,570.0,586.0,475.0
391,W2023,1,low,4,10,3,469.0,569.0,589.0,469.0,561.0,494.0,570.0,630.0,476.0,669.0,601.0
391,W2023,1,low,5,10,9,469.0,555.0,599.0,568.0,598.0,560.0,533.0,552.0,546.0,469.0,627.0
391,W2023,1,low,6,10,10,561.0,549.0,542.0,560.0,550.0,611.0,606.0,558.0,586.0,556.0,561.0
391,W2023,1,low,7,10,10,606.0,496.0,575.0,545.0,600.0,589.0,522.0,533.0,559.0,593.0,606.0
391,W2023,1,low,8,10,6,477.0,566.0,594.0,601.0,499.0,572.0,477.0,574.0,503.0,541.0,559.0
391,W2023,1,low,9,10,5,496.0,517.0,638.0,533.0,542.0,496.0,491.0,454.0,557.0,556.0,562.0
391,W2023,1,low,10,10,1,440.0,440.0,591.0,438.0,597.0,517.0,512.0,534.0,642.0,550.0,659.0
391,W2023,1,low,11,10,7,472.0,573.0,584.0,593.0,652.0,531.0,596.0,472.0,553.0,468.0,557.0
391,W2023,1,low,12,10,8,464.0,589.0,523.0,526.0,570.0,515.0,558.0,550.0,464.0,503.0,573.0
391,W2023,1,low,13,10,7,489.0,570.0,533.0,562.0,493.0,610.0,521.0,489.0,569.0,607.0,534.0
391,W2023,1,low,14,10,2,468.0,494.0,468.0,564.0,525.0,484.0,667.0,542.0,521.0,618.0,596.0
391,W2023,1,low,15,10,7,457.0,636.0,561.0,538.0,601.0,515.0,516.0,457.0,555.0,512.0,599.0
391,W2023,1,low,16,10,6,485.0,579.0,571.0,612.0,538.0,542.0,485.0,552.0,567.0,524.0,545.0
391,W2023,1,low,17,10,10,553.0,476.0,609.0,511.0,604.0,490.0,561.0,529.0,558.0,525.0,553.0
391,W2023,1,low,18,10,9,458.0,522.0,616.0,496.0,640.0,608.0,587.0,545.0,611.0,458.0,552.0
391,W2023,1,low,19,10,10,492.0,566.0,511.0,533.0,515.0,570.0,502.0,494.0,574.0,516.0,492.0
391,W2023,1,low,20,10,9,499.0,533.0,603.0,563.0,534.0,550.0,567.0,546.0,527.0,499.0,517.0
56,W2023,1,low,1,10,3,488.0,522.0,540.0,488.0,455.0,491.0,578.0,490.0,529.0,622.0,523.0
56,W2023,1,low,2,10,5,492.0,547.0,522.0,608.0,588.0,492.0,626.0,653.0,619.0,514.0,457.0
56,W2023,1,low,3,10,2,458.0,556.0,458.0,581.0,712.0,387.0,585.0,557.0,570.0,586.0,475.0
56,W2023,1,low,4,10,3,469.0,569.0,589.0,469.0,561.0,494.0,570.0,630.0,476.0,669.0,601.0
56,W2023,1,low,5,10,9,469.0,555.0,599.0,568.0,598.0,560.0,533.0,552.0,546.0,469.0,627.0
56,W2023,1,low,6,10,9,556.0,549.0,542.0,560.0,550.0,611.0,606.0,558.0,586.0,556.0,561.0
56,W2023,1,low,7,10,10,606.0,496.0,575.0,545.0,600.0,589.0,522.0,533.0,559.0,593.0,606.0
56,W2023,1,low,8,10,4,499.0,566.0,594.0,601.0,499.0,572.0,477.0,574.0,503.0,541.0,559.0
56,W2023,1,low,9,10,5,496.0,517.0,638.0,533.0,542.0,496.0,491.0,454.0,557.0,556.0,562.0
56,W2023,1,low,10,10,1,440.0,440.0,591.0,438.0,597.0,517.0,512.0,534.0,642.0,550.0,659.0
56,W2023,1,low,11,10,7,472.0,573.0,584.0,593.0,652.0,531.0,596.0,472.0,553.0,468.0,557.0
56,W2023,1,low,12,10,8,464.0,589.0,523.0,526.0,570.0,515.0,558.0,550.0,464.0,503.0,573.0
56,W2023,1,low,13,10,7,489.0,570.0,533.0,562.0,493.0,610.0,521.0,489.0,569.0,607.0,534.0
56,W2023,1,low,14,10,1,494.0,494.0,468.0,564.0,525.0,484.0,667.0,542.0,521.0,618.0,596.0
56,W2023,1,low,15,10,5,515.0,636.0,561.0,538.0,601.0,515.0,516.0,457.0,555.0,512.0,599.0
56,W2023,1,low,16,10,6,485.0,579.0,571.0,612.0,538.0,542.0,485.0,552.0,567.0,524.0,545.0
56,W2023,1,low,17,10,1,476.0,476.0,609.0,511.0,604.0,490.0,561.0,529.0,558.0,525.0,553.0
56,W2023,1,low,18,10,3,496.0,522.0,616.0,496.0,640.0,608.0,587.0,545.0,611.0,458.0,552.0
56,W2023,1,low,19,10,6,502.0,566.0,511.0,533.0,515.0,570.0,502.0,494.0,574.0,516.0,492.0
56,W2023,1,low,20,10,8,527.0,533.0,603.0,563.0,534.0,550.0,567.0,546.0,527.0,499.0,517.0
558,W2023,1,low,1,10,3,488.0,522.0,540.0,488.0,455.0,491.0,578.0,490.0,529.0,622.0,523.0
558,W2023,1,low,2,10,5,492.0,547.0,522.0,608.0,588.0,492.0,626.0,653.0,619.0,514.0,457.0
558,W2023,1,low,3,10,5,387.0,556.0,458.0,581.0,712.0,387.0,585.0,557.0,570.0,586.0,475.0
558,W2023,1,low,4,10,3,469.0,569.0,589.0,469.0,561.0,494.0,570.0,630.0,476.0,669.0,601.0
558,W2023,1,low,5,10,9,469.0,555.0,599.0,568.0,598.0,560.0,533.0,552.0,546.0,469.0,627.0
558,W2023,1,low,6,10,9,556.0,549.0,542.0,560.0,550.0,611.0,606.0,558.0,586.0,556.0,561.0
558,W2023,1,low,7,10,10,606.0,496.0,575.0,545.0,600.0,589.0,522.0,533.0,559.0,593.0,606.0
558,W2023,1,low,8,10,6,477.0,566.0,594.0,601.0,499.0,572.0,477.0,574.0,503.0,541.0,559.0
558,W2023,1,low,9,10,5,496.0,517.0,638.0,533.0,542.0,496.0,491.0,454.0,557.0,556.0,562.0
558,W2023,1,low,10,10,1,440.0,440.0,591.0,438.0,597.0,517.0,512.0,534.0,642.0,550.0,659.0
558,W2023,1,low,11,10,7,472.0,573.0,584.0,593.0,652.0,531.0,596.0,472.0,553.0,468.0,557.0
558,W2023,1,low,12,10,5,515.0,589.0,523.0,526.0,570.0,515.0,558.0,550.0,464.0,503.0,573.0
558,W2023,1,low,13,10,7,489.0,570.0,533.0,562.0,493.0,610.0,521.0,489.0,569.0,607.0,534.0
558,W2023,1,low,14,10,1,494.0,494.0,468.0,564.0,525.0,484.0,667.0,542.0,521.0,618.0,596.0
558,W2023,1,low,15,10,7,457.0,636.0,561.0,538.0,601.0,515.0,516.0,457.0,555.0,512.0,599.0
558,W2023,1,low,16,10,10,545.0,579.0,571.0,612.0,538.0,542.0,485.0,552.0,567.0,524.0,545.0
558,W2023,1,low,17,10,10,553.0,476.0,609.0,511.0,604.0,490.0,561.0,529.0,558.0,525.0,553.0
558,W2023,1,low,18,10,3,496.0,522.0,616.0,496.0,640.0,608.0,587.0,545.0,611.0,458.0,552.0
558,W2023,1,low,19,10,7,494.0,566.0,511.0,533.0,515.0,570.0,502.0,494.0,574.0,516.0,492.0
558,W2023,1,low,20,10,9,499.0,533.0,603.0,563.0,534.0,550.0,567.0,546.0,527.0,499.0,517.0
547,W2023,1,low,1,10,3,488.0,522.0,540.0,488.0,455.0,491.0,578.0,490.0,529.0,622.0,523.0
547,W2023,1,low,2,10,5,492.0,547.0,522.0,608.0,588.0,492.0,626.0,653.0,619.0,514.0,457.0
547,W2023,1,low,3,10,2,458.0,556.0,458.0,581.0,712.0,387.0,585.0,557.0,570.0,586.0,475.0
547,W2023,1,low,4,10,3,469.0,569.0,589.0,469.0,561.0,494.0,570.0,630.0,476.0,669.0,601.0
547,W2023,1,low,5,10,9,469.0,555.0,599.0,568.0,598.0,560.0,533.0,552.0,546.0,469.0,627.0
547,W2023,1,low,6,10,10,561.0,549.0,542.0,560.0,550.0,611.0,606.0,558.0,586.0,556.0,561.0
547,W2023,1,low,7,10,1,496.0,496.0,575.0,545.0,600.0,589.0,522.0,533.0,559.0,593.0,606.0
547,W2023,1,low,8,10,6,477.0,566.0,594.0,601.0,499.0,572.0,477.0,574.0,503.0,541.0,559.0
547,W2023,1,low,9,10,5,496.0,517.0,638.0,533.0,542.0,496.0,491.0,454.0,557.0,556.0,562.0
547,W2023,1,low,10,10,1,440.0,440.0,591.0,438.0,597.0,517.0,512.0,534.0,642.0,550.0,659.0
547,W2023,1,low,11,10,7,472.0,573.0,584.0,593.0,652.0,531.0,596.0,472.0,553.0,468.0,557.0
547,W2023,1,low,12,10,8,464.0,589.0,523.0,526.0,570.0,515.0,558.0,550.0,464.0,503.0,573.0
547,W2023,1,low,13,10,4,493.0,570.0,533.0,562.0,493.0,610.0,521.0,489.0,569.0,607.0,534.0
547,W2023,1,low,14,10,2,468.0,494.0,468.0,564.0,525.0,484.0,667.0,542.0,521.0,618.0,596.0
547,W2023,1,low,15,10,5,515.0,636.0,561.0,538.0,601.0,515.0,516.0,457.0,555.0,512.0,599.0
547,W2023,1,low,16,10,6,485.0,579.0,571.0,612.0,538.0,542.0,485.0,552.0,567.0,524.0,545.0
547,W2023,1,low,17,10,1,476.0,476.0,609.0,511.0,604.0,490.0,561.0,529.0,558.0,525.0,553.0
547,W2023,1,low,18,10,9,458.0,522.0,616.0,496.0,640.0,608.0,587.0,545.0,611.0,458.0,552.0
547,W2023,1,low,19,10,6,502.0,566.0,511.0,533.0,515.0,570.0,502.0,494.0,574.0,516.0,492.0
547,W2023,1,low,20,10,8,527.0,533.0,603.0,563.0,534.0,550.0,567.0,546.0,527.0,499.0,517.0
71,W2023,1,low,1,10,3,488.0,522.0,540.0,488.0,455.0,491.0,578.0,490.0,529.0,622.0,523.0
71,W2023,1,low,2,10,2,522.0,547.0,522.0,608.0,588.0,492.0,626.0,653.0,619.0,514.0,457.0
