participant,problemLength,problem,choicePosition,confidence,presentationOrder,value1,value2,value3,value4,value5
28,5,13,5,1,38,41.56,81.14,15.1,29.74,40.65
28,5,14,5,1,19,16.7,79.29,44.57,3.28,72.47
28,5,15,2,7,37,26.96,82.33,72.0,53.6,79.91
28,5,16,2,7,22,38.94,87.86,60.85,23.82,18.41
28,5,17,3,9,5,21.58,38.91,99.33,8.09,25.73
28,5,18,5,1,8,10.19,32.5,60.65,24.1,1.96
28,5,19,3,6,30,4.28,59.75,63.31,10.15,46.28
28,5,20,3,7,31,81.06,8.23,84.36,54.35,27.14
28,5,21,3,9,21,62.95,56.27,99.72,49.44,22.11
28,5,22,3,8,24,79.27,20.71,91.32,48.54,40.19
28,5,23,3,8,27,23.29,18.97,94.04,19.48,16.74
28,5,24,3,7,36,55.75,47.9,75.58,71.25,66.86
28,5,25,4,8,4,32.2,12.46,35.46,42.2,39.75
28,5,26,4,8,34,24.08,0.51,17.78,79.51,67.9
28,5,27,4,8,3,4.06,29.95,44.94,75.46,19.64
28,5,28,4,7,10,36.77,55.08,53.56,68.71,11.83
28,5,29,4,8,13,20.1,30.46,4.03,77.66,17.1
28,5,30,4,9,14,59.93,73.74,57.24,96.09,8.58
28,5,31,4,8,7,66.99,0.61,11.28,90.36,15.49
28,5,32,4,9,25,54.21,16.72,3.2,94.74,26.35
28,5,33,5,9,20,65.68,4.26,62.89,54.59,97.3
28,5,34,5,9,29,43.71,70.63,22.08,52.41,80.06
28,5,35,4,7,40,16.26,45.62,18.84,59.7,82.0
28,5,36,5,9,17,78.69,11.41,14.97,44.7,87.95
28,5,37,5,9,39,64.86,24.37,61.51,18.96,85.23
28,5,38,4,6,1,7.95,21.81,3.95,26.67,67.8
28,5,39,5,9,33,38.87,67.67,55.2,12.99,87.42
28,5,40,5,9,9,56.89,29.93,38.25,12.07,85.33
28,10,1,10,1,29,97.47,40.22,51.55,51.02,59.36
28,10,2,1,6,40,85.56,20.49,47.81,38.13,42.42
28,10,3,1,8,32,99.55,94.77,17.22,37.31,34.97
28,10,4,10,1,23,65.85,56.09,40.85,13.95,42.12
28,10,5,10,1,22,65.09,86.18,18.31,5.58,32.32
28,10,6,10,2,10,87.5,89.26,1.7,51.66,4.18
28,10,7,2,8,38,26.17,98.8,66.31,46.15,28.85
28,10,8,2,7,13,13.03,95.84,45.74,57.76,83.81
28,10,9,10,1,28,77.08,73.87,84.07,2.58,41.25
28,10,10,10,2,11,33.25,59.52,87.56,19.9,35.55
28,10,11,3,8,39,64.13,14.49,99.28,77.71,93.54
28,10,12,9,7,35,65.29,72.92,89.05,33.29,73.82
28,10,13,4,8,6,81.78,14.59,72.99,97.31,78.06
28,10,14,4,8,2,0.17,23.8,7.96,99.58,93.74
28,10,15,4,7,31,40.71,19.05,24.62,93.17,10.68
28,10,16,4,7,3,42.53,3.29,8.78,89.55,39.7
28,10,17,5,8,4,52.74,39.65,46.45,25.38,98.62
28,10,18,10,2,26,50.8,9.5,57.14,61.64,70.72
28,10,19,3,6,37,24.82,31.31,90.76,77.18,95.78
28,10,20,5,8,17,7.2,25.71,37.72,1.71,95.72
28,10,21,5,8,34,80.74,42.22,68.02,66.19,93.73
28,10,22,6,7,24,86.9,60.3,66.28,41.9,46.05
28,10,23,6,5,33,40.81,25.04,33.45,79.89,42.57
28,10,24,5,6,18,8.42,15.41,61.44,16.83,61.97
28,10,25,7,6,25,47.11,4.8,58.31,34.88,4.52
28,10,26,2,6,20,63.58,74.62,43.79,55.12,43.72
28,10,27,2,7,12,40.93,87.82,63.91,36.57,53.41
28,10,28,6,5,8,46.51,24.55,57.43,7.71,22.49
28,10,29,8,8,1,28.45,41.14,72.02,18.18,46.1
28,10,30,2,7,21,77.26,88.45,82.63,33.84,65.52
28,10,31,8,8,19,28.0,15.36,15.88,56.86,29.52
28,10,32,3,8,9,46.01,69.99,93.61,8.95,38.69
28,10,33,5,6,14,1.7,37.5,24.16,54.02,67.98
28,10,34,6,6,15,0.34,34.73,13.02,0.62,15.46
28,10,35,9,8,30,59.21,43.91,29.47,2.21,40.21
28,10,36,8,7,16,15.27,21.13,12.35,60.78,79.66
28,10,37,5,6,7,51.05,40.37,28.69,48.66,78.66
28,10,38,1,7,36,96.21,47.58,67.49,11.64,69.56
28,10,39,6,8,5,17.39,89.04,51.56,64.15,22.18
28,10,40,4,6,27,54.81,27.94,17.51,81.86,26.83
28,20,1,20,1,4,93.43,69.55,76.24,40.54,1.33
28,20,2,1,7,13,97.8,71.89,55.65,63.55,51.07
28,20,3,2,8,35,9.72,99.6,38.46,64.12,88.29
28,20,4,2,7,14,20.72,97.49,43.45,52.29,40.97
28,20,5,1,7,36,97.76,15.01,99.28,27.23,73.15
28,20,6,20,1,3,82.96,31.73,83.36,78.58,6.0
28,20,7,1,6,37,96.11,32.42,86.46,97.04,48.62
28,20,8,4,8,26,27.12,52.37,54.95,98.17,57.6
28,20,9,2,7,21,89.67,93.07,84.17,66.51,98.49
28,20,10,5,6,19,58.91,84.11,65.89,39.98,90.96
28,20,11,1,6,12,91.79,26.14,49.55,67.2,69.6
28,20,12,6,7,11,44.17,40.94,64.34,44.25,79.64
28,20,13,7,8,39,21.59,24.9,80.31,22.85,69.47
28,20,14,20,1,7,59.53,50.09,75.56,58.22,0.9
28,20,15,8,6,15,68.55,43.56,18.79,24.64,10.8
28,20,16,20,1,34,20.82,46.86,17.68,24.76,61.38
28,20,17,3,6,31,37.98,32.41,93.61,35.63,27.62
28,20,18,9,7,16,49.9,2.85,90.19,62.37,18.35
28,20,19,5,7,23,40.57,56.42,7.34,80.88,99.02
28,20,20,10,7,10,34.28,42.0,7.38,74.76,44.48
28,20,21,11,8,8,78.92,22.84,51.44,29.98,8.11
28,20,22,11,7,33,17.11,41.51,4.22,71.77,1.91
28,20,23,8,7,30,79.89,70.4,25.35,24.43,23.83
28,20,24,20,1,29,50.37,49.56,30.66,16.09,79.86
28,20,25,8,7,18,73.07,47.78,13.37,88.04,20.16
28,20,26,6,7,9,64.2,21.53,24.27,43.41,21.9
28,20,27,14,8,32,64.88,71.61,48.43,12.84,60.69
28,20,28,5,7,27,12.86,28.53,65.68,32.97,95.83
28,20,29,2,6,40,30.15,92.27,87.04,27.3,83.97
28,20,30,14,7,28,18.24,52.96,46.35,40.77,17.54
28,20,31,2,7,17,42.74,97.58,72.16,45.9,74.95
28,20,32,5,7,2,13.31,8.8,22.28,32.06,97.62
28,20,33,8,7,22,4.16,25.91,89.1,34.11,60.06
28,20,34,17,8,20,42.37,64.56,60.08,49.57,36.07
28,20,35,10,7,24,90.39,90.32,14.05,43.16,76.99
28,20,36,14,7,38,33.11,18.54,15.94,11.25,3.96
28,20,37,19,9,1,52.55,40.33,70.04,6.43,72.41
28,20,38,3,7,6,27.75,65.46,95.24,32.93,81.65
28,20,39,14,8,5,1.91,9.68,87.84,20.77,57.67
28,20,40,6,7,25,72.35,30.84,63.31,80.41,65.47
29,5,1,1,4,28,80.64,26.12,39.64,20.99,5.54
29,5,2,5,1,37,56.79,32.83,9.16,11.21,28.59
29,5,3,1,7,21,97.57,84.66,49.56,84.79,47.7
29,5,4,1,3,9,85.57,0.93,8.29,74.34,45.3
29,5,5,5,1,31,72.53,20.53,37.3,55.41,48.34
29,5,6,1,6,32,93.65,13.72,87.13,18.5,12.63
29,5,7,1,4,6,90.6,57.93,36.22,47.47,72.58
29,5,8,5,1,14,75.33,71.0,73.57,13.4,6.67
29,5,9,2,6,13,1.6,84.14,28.73,10.6,21.34
29,5,10,2,4,17,42.62,88.69,59.69,50.12,19.12
29,5,11,2,6,23,47.82,86.43,79.5,1.09,22.96
29,5,12,5,1,34,40.69,64.4,20.55,35.77,24.26
29,5,13,2,3,39,41.56,81.14,15.1,29.74,40.65
29,5,14,2,4,25,16.7,79.29,44.57,3.28,72.47
29,5,15,2,5,22,26.96,82.33,72.0,53.6,79.91
29,5,16,2,5,12,38.94,87.86,60.85,23.82,18.41
29,5,17,3,6,4,21.58,38.91,99.33,8.09,25.73
29,5,18,5,1,10,10.19,32.5,60.65,24.1,1.96
29,5,19,5,1,3,4.28,59.75,63.31,10.15,46.28
29,5,20,1,6,29,81.06,8.23,84.36,54.35,27.14
29,5,21,3,8,27,62.95,56.27,99.72,49.44,22.11
29,5,22,1,3,33,79.27,20.71,91.32,48.54,40.19
29,5,23,3,6,16,23.29,18.97,94.04,19.48,16.74
29,5,24,3,7,19,55.75,47.9,75.58,71.25,66.86
29,5,25,5,1,1,32.2,12.46,35.46,42.2,39.75
29,5,26,4,7,8,24.08,0.51,17.78,79.51,67.9
29,5,27,4,7,2,4.06,29.95,44.94,75.46,19.64
29,5,28,4,8,7,36.77,55.08,53.56,68.71,11.83
29,5,29,5,1,18,20.1,30.46,4.03,77.66,17.1
29,5,30,4,8,5,59.93,73.74,57.24,96.09,8.58
29,5,31,4,8,36,66.99,0.61,11.28,90.36,15.49
29,5,32,4,8,35,54.21,16.72,3.2,94.74,26.35
29,5,33,5,1,26,65.68,4.26,62.89,54.59,97.3
29,5,34,5,9,20,43.71,70.63,22.08,52.41,80.06
29,5,35,5,9,40,16.26,45.62,18.84,59.7,82.0
29,5,36,1,3,24,78.69,11.41,14.97,44.7,87.95
29,5,37,5,9,30,64.86,24.37,61.51,18.96,85.23
29,5,38,5,9,11,7.95,21.81,3.95,26.67,67.8
29,5,39,5,9,38,38.87,67.67,55.2,12.99,87.42
29,5,40,5,9,15,56.89,29.93,38.25,12.07,85.33
29,10,1,1,7,11,97.47,40.22,51.55,51.02,59.36
29,10,2,10,1,2,85.56,20.49,47.81,38.13,42.42
29,10,3,1,8,37,99.55,94.77,17.22,37.31,34.97
29,10,4,10,1,27,65.85,56.09,40.85,13.95,42.12
29,10,5,2,3,30,65.09,86.18,18.31,5.58,32.32
29,10,6,1,6,40,87.5,89.26,1.7,51.66,4.18
29,10,7,2,7,19,26.17,98.8,66.31,46.15,28.85
29,10,8,2,7,23,13.03,95.84,45.74,57.76,83.81
29,10,9,10,1,4,77.08,73.87,84.07,2.58,41.25
29,10,10,3,4,1,33.25,59.52,87.56,19.9,35.55
29,10,11,3,8,28,64.13,14.49,99.28,77.71,93.54
29,10,12,3,5,24,65.29,72.92,89.05,33.29,73.82
29,10,13,4,7,14,81.78,14.59,72.99,97.31,78.06
29,10,14,4,8,35,0.17,23.8,7.96,99.58,93.74
29,10,15,4,7,34,40.71,19.05,24.62,93.17,10.68
29,10,16,4,6,7,42.53,3.29,8.78,89.55,39.7
29,10,17,5,8,13,52.74,39.65,46.45,25.38,98.62
29,10,18,10,1,32,50.8,9.5,57.14,61.64,70.72
29,10,19,5,7,36,24.82,31.31,90.76,77.18,95.78
29,10,20,5,8,9,7.2,25.71,37.72,1.71,95.72
29,10,21,1,5,33,80.74,42.22,68.02,66.19,93.73
29,10,22,10,1,31,86.9,60.3,66.28,41.9,46.05
29,10,23,6,7,25,40.81,25.04,33.45,79.89,42.57
29,10,24,6,7,22,8.42,15.41,61.44,16.83,61.97
29,10,25,7,7,26,47.11,4.8,58.31,34.88,4.52
29,10,26,7,7,17,63.58,74.62,43.79,55.12,43.72
29,10,27,2,6,29,40.93,87.82,63.91,36.57,53.41
29,10,28,6,5,20,46.51,24.55,57.43,7.71,22.49
29,10,29,8,8,8,28.45,41.14,72.02,18.18,46.1
29,10,30,1,5,21,77.26,88.45,82.63,33.84,65.52
29,10,31,10,1,16,28.0,15.36,15.88,56.86,29.52
29,10,32,3,6,3,46.01,69.99,93.61,8.95,38.69
29,10,33,9,8,39,1.7,37.5,24.16,54.02,67.98
29,10,34,10,1,15,0.34,34.73,13.02,0.62,15.46
29,10,35,9,8,6,59.21,43.91,29.47,2.21,40.21
29,10,36,9,8,38,15.27,21.13,12.35,60.78,79.66
29,10,37,7,6,18,51.05,40.37,28.69,48.66,78.66
29,10,38,1,4,5,96.21,47.58,67.49,11.64,69.56
29,10,39,6,7,10,17.39,89.04,51.56,64.15,22.18
29,10,40,4,6,12,54.81,27.94,17.51,81.86,26.83
29,20,1,1,7,17,93.43,69.55,76.24,40.54,1.33
29,20,2,1,7,34,97.8,71.89,55.65,63.55,51.07
29,20,3,2,8,27,9.72,99.6,38.46,64.12,88.29
29,20,4,2,7,29,20.72,97.49,43.45,52.29,40.97
29,20,5,1,8,40,97.76,15.01,99.28,27.23,73.15
29,20,6,3,7,12,82.96,31.73,83.36,78.58,6.0
29,20,7,1,8,6,96.11,32.42,86.46,97.04,48.62
29,20,8,4,7,37,27.12,52.37,54.95,98.17,57.6
29,20,9,1,6,33,89.67,93.07,84.17,66.51,98.49
29,20,10,5,7,5,58.91,84.11,65.89,39.98,90.96
29,20,11,1,7,21,91.79,26.14,49.55,67.2,69.6
29,20,12,6,8,14,44.17,40.94,64.34,44.25,79.64
29,20,13,7,7,18,21.59,24.9,80.31,22.85,69.47
29,20,14,20,1,23,59.53,50.09,75.56,58.22,0.9
29,20,15,20,1,32,68.55,43.56,18.79,24.64,10.8
29,20,16,20,1,30,20.82,46.86,17.68,24.76,61.38
29,20,17,20,1,7,37.98,32.41,93.61,35.63,27.62
29,20,18,3,8,3,49.9,2.85,90.19,62.37,18.35
29,20,19,5,7,24,40.57,56.42,7.34,80.88,99.02
29,20,20,10,7,15,34.28,42.0,7.38,74.76,44.48
29,20,21,11,8,35,78.92,22.84,51.44,29.98,8.11
29,20,22,11,7,4,17.11,41.51,4.22,71.77,1.91
29,20,23,8,8,28,79.89,70.4,25.35,24.43,23.83
29,20,24,20,1,25,50.37,49.56,30.66,16.09,79.86
29,20,25,8,7,16,73.07,47.78,13.37,88.04,20.16
29,20,26,6,6,22,64.2,21.53,24.27,43.41,21.9
29,20,27,14,8,1,64.88,71.61,48.43,12.84,60.69
29,20,28,5,7,10,12.86,28.53,65.68,32.97,95.83
29,20,29,2,7,2,30.15,92.27,87.04,27.3,83.97
29,20,30,20,1,9,18.24,52.96,46.35,40.77,17.54
29,20,31,2,7,26,42.74,97.58,72.16,45.9,74.95
29,20,32,16,8,20,13.31,8.8,22.28,32.06,97.62
29,20,33,8,8,11,4.16,25.91,89.1,34.11,60.06
29,20,34,8,8,38,42.37,64.56,60.08,49.57,36.07
29,20,35,1,7,36,90.39,90.32,14.05,43.16,76.99
29,20,36,14,7,19,33.11,18.54,15.94,11.25,3.96
29,20,37,19,8,8,52.55,40.33,70.04,6.43,72.41
29,20,38,3,7,39,27.75,65.46,95.24,32.93,81.65
29,20,39,14,7,13,1.91,9.68,87.84,20.77,57.67
29,20,40,4,7,31,72.35,30.84,63.31,80.41,65.47
30,5,1,1,7,13,80.64,26.12,39.64,20.99,5.54
30,5,2,5,9,20,56.79,32.83,9.16,11.21,28.59
30,5,3,1,9,17,97.57,84.66,49.56,84.79,47.7
30,5,4,1,7,11,85.57,0.93,8.29,74.34,45.3
30,5,5,5,1,33,72.53,20.53,37.3,55.41,48.34
30,5,6,1,8,2,93.65,13.72,87.13,18.5,12.63
30,5,7,1,7,27,90.6,57.93,36.22,47.47,72.58
30,5,8,1,5,5,75.33,71.0,73.57,13.4,6.67
30,5,9,5,1,40,1.6,84.14,28.73,10.6,21.34
30,5,10,2,8,15,42.62,88.69,59.69,50.12,19.12
30,5,11,5,1,4,47.82,86.43,79.5,1.09,22.96
30,5,12,5,1,24,40.69,64.4,20.55,35.77,24.26
30,5,13,5,1,10,41.56,81.14,15.1,29.74,40.65
30,5,14,5,1,25,16.7,79.29,44.57,3.28,72.47
30,5,15,2,7,28,26.96,82.33,72.0,53.6,79.91
30,5,16,2,8,39,38.94,87.86,60.85,23.82,18.41
30,5,17,3,9,23,21.58,38.91,99.33,8.09,25.73
30,5,18,5,1,12,10.19,32.5,60.65,24.1,1.96
30,5,19,5,5,14,4.28,59.75,63.31,10.15,46.28
30,5,20,1,6,9,81.06,8.23,84.36,54.35,27.14
30,5,21,3,9,26,62.95,56.27,99.72,49.44,22.11
30,5,22,3,8,36,79.27,20.71,91.32,48.54,40.19
30,5,23,3,9,16,23.29,18.97,94.04,19.48,16.74
30,5,24,5,1,1,55.75,47.9,75.58,71.25,66.86
30,5,25,5,1,3,32.2,12.46,35.46,42.2,39.75
30,5,26,4,6,38,24.08,0.51,17.78,79.51,67.9
30,5,27,4,7,37,4.06,29.95,44.94,75.46,19.64
30,5,28,5,1,34,36.77,55.08,53.56,68.71,11.83
30,5,29,4,5,29,20.1,30.46,4.03,77.66,17.1
30,5,30,4,9,18,59.93,73.74,57.24,96.09,8.58
30,5,31,4,8,21,66.99,0.61,11.28,90.36,15.49
30,5,32,4,8,31,54.21,16.72,3.2,94.74,26.35
30,5,33,5,9,22,65.68,4.26,62.89,54.59,97.3
30,5,34,5,9,6,43.71,70.63,22.08,52.41,80.06
30,5,35,5,7,7,16.26,45.62,18.84,59.7,82.0
30,5,36,1,6,35,78.69,11.41,14.97,44.7,87.95
30,5,37,5,9,19,64.86,24.37,61.51,18.96,85.23
30,5,38,5,9,8,7.95,21.81,3.95,26.67,67.8
30,5,39,5,9,32,38.87,67.67,55.2,12.99,87.42
30,5,40,5,9,30,56.89,29.93,38.25,12.07,85.33
30,10,1,1,8,18,97.47,40.22,51.55,51.02,59.36
30,10,2,10,1,13,85.56,20.49,47.81,38.13,42.42
30,10,3,1,9,21,99.55,94.77,17.22,37.31,34.97
30,10,4,10,1,10,65.85,56.09,40.85,13.95,42.12
30,10,5,10,1,1,65.09,86.18,18.31,5.58,32.32
30,10,6,10,1,3,87.5,89.26,1.7,51.66,4.18
30,10,7,10,1,36,26.17,98.8,66.31,46.15,28.85
30,10,8,10,1,29,13.03,95.84,45.74,57.76,83.81
30,10,9,1,7,2,77.08,73.87,84.07,2.58,41.25
30,10,10,10,1,33,33.25,59.52,87.56,19.9,35.55
30,10,11,3,8,7,64.13,14.49,99.28,77.71,93.54
30,10,12,3,6,31,65.29,72.92,89.05,33.29,73.82
30,10,13,4,7,15,81.78,14.59,72.99,97.31,78.06
30,10,14,4,9,17,0.17,23.8,7.96,99.58,93.74
30,10,15,4,7,20,40.71,19.05,24.62,93.17,10.68
30,10,16,10,1,35,42.53,3.29,8.78,89.55,39.7
30,10,17,5,8,4,52.74,39.65,46.45,25.38,98.62
30,10,18,10,1,9,50.8,9.5,57.14,61.64,70.72
30,10,19,3,7,11,24.82,31.31,90.76,77.18,95.78
30,10,20,5,7,37,7.2,25.71,37.72,1.71,95.72
30,10,21,5,7,24,80.74,42.22,68.02,66.19,93.73
30,10,22,10,1,6,86.9,60.3,66.28,41.9,46.05
30,10,23,6,7,34,40.81,25.04,33.45,79.89,42.57
30,10,24,6,8,28,8.42,15.41,61.44,16.83,61.97
30,10,25,10,1,32,47.11,4.8,58.31,34.88,4.52
30,10,26,7,5,5,63.58,74.62,43.79,55.12,43.72
30,10,27,2,6,12,40.93,87.82,63.91,36.57,53.41
30,10,28,7,8,23,46.51,24.55,57.43,7.71,22.49
30,10,29,8,6,25,28.45,41.14,72.02,18.18,46.1
30,10,30,1,5,38,77.26,88.45,82.63,33.84,65.52
30,10,31,10,1,39,28.0,15.36,15.88,56.86,29.52
30,10,32,3,7,16,46.01,69.99,93.61,8.95,38.69
30,10,33,9,5,40,1.7,37.5,24.16,54.02,67.98
30,10,34,10,1,14,0.34,34.73,13.02,0.62,15.46
30,10,35,10,1,8,59.21,43.91,29.47,2.21,40.21
30,10,36,9,6,22,15.27,21.13,12.35,60.78,79.66
30,10,37,5,6,27,51.05,40.37,28.69,48.66,78.66
30,10,38,1,7,19,96.21,47.58,67.49,11.64,69.56
30,10,39,10,9,26,17.39,89.04,51.56,64.15,22.18
30,10,40,10,7,30,54.81,27.94,17.51,81.86,26.83
30,20,1,20,1,39,93.43,69.55,76.24,40.54,1.33
30,20,2,1,7,31,97.8,71.89,55.65,63.55,51.07
30,20,3,2,9,36,9.72,99.6,38.46,64.12,88.29
30,20,4,20,1,25,20.72,97.49,43.45,52.29,40.97
30,20,5,1,7,40,97.76,15.01,99.28,27.23,73.15
30,20,6,20,4,38,82.96,31.73,83.36,78.58,6.0
30,20,7,1,6,1,96.11,32.42,86.46,97.04,48.62
30,20,8,4,7,9,27.12,52.37,54.95,98.17,57.6
30,20,9,20,1,18,89.67,93.07,84.17,66.51,98.49
30,20,10,20,1,14,58.91,84.11,65.89,39.98,90.96
30,20,11,20,1,20,91.79,26.14,49.55,67.2,69.6
30,20,12,6,8,2,44.17,40.94,64.34,44.25,79.64
30,20,13,7,6,29,21.59,24.9,80.31,22.85,69.47
30,20,14,20,1,8,59.53,50.09,75.56,58.22,0.9
30,20,15,20,1,35,68.55,43.56,18.79,24.64,10.8
30,20,16,20,8,22,20.82,46.86,17.68,24.76,61.38
30,20,17,9,6,30,37.98,32.41,93.61,35.63,27.62
30,20,18,20,1,33,49.9,2.85,90.19,62.37,18.35
30,20,19,10,7,24,40.57,56.42,7.34,80.88,99.02
30,20,20,10,5,21,34.28,42.0,7.38,74.76,44.48
30,20,21,11,6,15,78.92,22.84,51.44,29.98,8.11
30,20,22,11,7,11,17.11,41.51,4.22,71.77,1.91
30,20,23,12,9,17,79.89,70.4,25.35,24.43,23.83
30,20,24,20,5,26,50.37,49.56,30.66,16.09,79.86
30,20,25,13,7,34,73.07,47.78,13.37,88.04,20.16
30,20,26,8,6,27,64.2,21.53,24.27,43.41,21.9
30,20,27,14,7,37,64.88,71.61,48.43,12.84,60.69
30,20,28,14,7,7,12.86,28.53,65.68,32.97,95.83
30,20,29,15,9,13,30.15,92.27,87.04,27.3,83.97
30,20,30,20,1,19,18.24,52.96,46.35,40.77,17.54
30,20,31,16,8,10,42.74,97.58,72.16,45.9,74.95
30,20,32,20,1,28,13.31,8.8,22.28,32.06,97.62
30,20,33,17,7,23,4.16,25.91,89.1,34.11,60.06
30,20,34,17,5,5,42.37,64.56,60.08,49.57,36.07
30,20,35,18,9,6,90.39,90.32,14.05,43.16,76.99
30,20,36,20,1,4,33.11,18.54,15.94,11.25,3.96
30,20,37,19,9,16,52.55,40.33,70.04,6.43,72.41
30,20,38,19,8,12,27.75,65.46,95.24,32.93,81.65
30,20,39,14,7,32,1.91,9.68,87.84,20.77,57.67
30,20,40,20,9,3,72.35,30.84,63.31,80.41,65.47
31,5,1,5,1,36,80.64,26.12,39.64,20.99,5.54
31,5,2,5,1,35,56.79,32.83,9.16,11.21,28.59
31,5,3,1,9,22,97.57,84.66,49.56,84.79,47.7
31,5,4,1,7,1,85.57,0.93,8.29,74.34,45.3
31,5,5,5,1,9,72.53,20.53,37.3,55.41,48.34
31,5,6,1,9,24,93.65,13.72,87.13,18.5,12.63
31,5,7,1,8,12,90.6,57.93,36.22,47.47,72.58
31,5,8,5,1,13,75.33,71.0,73.57,13.4,6.67
31,5,9,5,1,5,1.6,84.14,28.73,10.6,21.34
31,5,10,2,5,6,42.62,88.69,59.69,50.12,19.12
31,5,11,2,6,31,47.82,86.43,79.5,1.09,22.96
31,5,12,5,1,38,40.69,64.4,20.55,35.77,24.26
31,5,13,2,8,11,41.56,81.14,15.1,29.74,40.65
31,5,14,5,1,4,16.7,79.29,44.57,3.28,72.47
31,5,15,5,1,33,26.96,82.33,72.0,53.6,79.91
31,5,16,5,1,7,38.94,87.86,60.85,23.82,18.41
31,5,17,3,9,3,21.58,38.91,99.33,8.09,25.73
31,5,18,5,1,30,10.19,32.5,60.65,24.1,1.96
31,5,19,5,1,10,4.28,59.75,63.31,10.15,46.28
31,5,20,3,8,32,81.06,8.23,84.36,54.35,27.14
31,5,21,3,9,8,62.95,56.27,99.72,49.44,22.11
31,5,22,3,8,20,79.27,20.71,91.32,48.54,40.19
31,5,23,3,7,16,23.29,18.97,94.04,19.48,16.74
31,5,24,5,1,17,55.75,47.9,75.58,71.25,66.86
31,5,25,4,5,2,32.2,12.46,35.46,42.2,39.75
31,5,26,4,6,40,24.08,0.51,17.78,79.51,67.9
31,5,27,4,6,29,4.06,29.95,44.94,75.46,19.64
31,5,28,4,8,14,36.77,55.08,53.56,68.71,11.83
31,5,29,4,4,25,20.1,30.46,4.03,77.66,17.1
31,5,30,4,9,28,59.93,73.74,57.24,96.09,8.58
31,5,31,4,9,23,66.99,0.61,11.28,90.36,15.49
31,5,32,4,9,27,54.21,16.72,3.2,94.74,26.35
31,5,33,5,9,19,65.68,4.26,62.89,54.59,97.3
31,5,34,5,9,18,43.71,70.63,22.08,52.41,80.06
31,5,35,4,7,21,16.26,45.62,18.84,59.7,82.0
31,5,36,5,9,34,78.69,11.41,14.97,44.7,87.95
31,5,37,5,9,39,64.86,24.37,61.51,18.96,85.23
31,5,38,5,9,15,7.95,21.81,3.95,26.67,67.8
31,5,39,5,9,37,38.87,67.67,55.2,12.99,87.42
31,5,40,5,9,26,56.89,29.93,38.25,12.07,85.33
31,10,1,1,5,32,97.47,40.22,51.55,51.02,59.36
31,10,2,10,1,31,85.56,20.49,47.81,38.13,42.42
31,10,3,1,9,23,99.55,94.77,17.22,37.31,34.97
31,10,4,10,1,11,65.85,56.09,40.85,13.95,42.12
31,10,5,10,1,19,65.09,86.18,18.31,5.58,32.32
31,10,6,1,5,13,87.5,89.26,1.7,51.66,4.18
31,10,7,2,9,1,26.17,98.8,66.31,46.15,28.85
31,10,8,2,8,33,13.03,95.84,45.74,57.76,83.81
31,10,9,3,8,12,77.08,73.87,84.07,2.58,41.25
31,10,10,3,6,37,33.25,59.52,87.56,19.9,35.55
31,10,11,3,9,35,64.13,14.49,99.28,77.71,93.54
31,10,12,10,1,34,65.29,72.92,89.05,33.29,73.82
31,10,13,4,8,29,81.78,14.59,72.99,97.31,78.06
31,10,14,4,9,7,0.17,23.8,7.96,99.58,93.74
31,10,15,4,7,15,40.71,19.05,24.62,93.17,10.68
31,10,16,4,5,39,42.53,3.29,8.78,89.55,39.7
31,10,17,5,9,5,52.74,39.65,46.45,25.38,98.62
31,10,18,10,1,24,50.8,9.5,57.14,61.64,70.72
31,10,19,5,8,17,24.82,31.31,90.76,77.18,95.78
31,10,20,5,9,18,7.2,25.71,37.72,1.71,95.72
31,10,21,5,7,16,80.74,42.22,68.02,66.19,93.73
31,10,22,6,9,2,86.9,60.3,66.28,41.9,46.05
31,10,23,6,7,6,40.81,25.04,33.45,79.89,42.57
31,10,24,6,7,38,8.42,15.41,61.44,16.83,61.97
31,10,25,10,1,30,47.11,4.8,58.31,34.88,4.52
31,10,26,7,7,8,63.58,74.62,43.79,55.12,43.72
31,10,27,2,6,25,40.93,87.82,63.91,36.57,53.41
31,10,28,6,5,20,46.51,24.55,57.43,7.71,22.49
31,10,29,8,9,3,28.45,41.14,72.02,18.18,46.1
31,10,30,1,4,4,77.26,88.45,82.63,33.84,65.52
31,10,31,10,1,26,28.0,15.36,15.88,56.86,29.52
31,10,32,3,8,9,46.01,69.99,93.61,8.95,38.69
31,10,33,9,8,28,1.7,37.5,24.16,54.02,67.98
31,10,34,9,7,14,0.34,34.73,13.02,0.62,15.46
31,10,35,9,9,36,59.21,43.91,29.47,2.21,40.21
31,10,36,9,9,21,15.27,21.13,12.35,60.78,79.66
31,10,37,7,4,27,51.05,40.37,28.69,48.66,78.66
31,10,38,1,9,22,96.21,47.58,67.49,11.64,69.56
31,10,39,6,7,40,17.39,89.04,51.56,64.15,22.18
31,10,40,10,1,10,54.81,27.94,17.51,81.86,26.83
31,20,1,1,8,24,93.43,69.55,76.24,40.54,1.33
31,20,2,20,1,25,97.8,71.89,55.65,63.55,51.07
31,20,3,2,9,29,9.72,99.6,38.46,64.12,88.29
31,20,4,2,8,2,20.72,97.49,43.45,52.29,40.97
31,20,5,1,9,5,97.76,15.01,99.28,27.23,73.15
31,20,6,20,1,4,82.96,31.73,83.36,78.58,6.0
31,20,7,1,9,3,96.11,32.42,86.46,97.04,48.62
31,20,8,4,9,17,27.12,52.37,54.95,98.17,57.6
