participant,quarter,session,problem,presentationOrder,burstPoint,nPumps,burst
75,W2024,1,14,,3,3,1
75,W2024,1,15,,3,3,1
75,W2024,1,16,,2,2,1
75,W2024,1,17,,2,2,1
75,W2024,1,18,,1,1,1
75,W2024,1,19,,1,1,1
75,W2024,1,20,,1,1,1
91,W2024,1,1,,11,5,0
91,W2024,1,2,,9,3,0
91,W2024,1,3,,8,3,0
91,W2024,1,4,,8,5,0
91,W2024,1,5,,7,3,0
91,W2024,1,6,,6,2,0
91,W2024,1,7,,6,3,0
91,W2024,1,8,,5,1,0
91,W2024,1,9,,5,4,0
91,W2024,1,10,,5,0,0
91,W2024,1,11,,5,5,1
91,W2024,1,12,,4,4,1
91,W2024,1,13,,4,3,0
91,W2024,1,14,,3,3,1
91,W2024,1,15,,3,3,1
91,W2024,1,16,,2,1,0
91,W2024,1,17,,2,2,1
91,W2024,1,18,,1,1,1
91,W2024,1,19,,1,1,1
91,W2024,1,20,,1,1,1
19,W2024,1,1,,11,4,0
19,W2024,1,2,,9,3,0
19,W2024,1,3,,8,2,0
19,W2024,1,4,,8,2,0
19,W2024,1,5,,7,3,0
19,W2024,1,6,,6,6,1
19,W2024,1,7,,6,3,0
19,W2024,1,8,,5,4,0
19,W2024,1,9,,5,2,0
19,W2024,1,10,,5,3,0
19,W2024,1,11,,5,4,0
19,W2024,1,12,,4,3,0
19,W2024,1,13,,4,1,0
19,W2024,1,14,,3,1,0
19,W2024,1,15,,3,3,1
19,W2024,1,16,,2,2,1
19,W2024,1,17,,2,2,1
19,W2024,1,18,,1,1,1
19,W2024,1,19,,1,1,1
19,W2024,1,20,,1,1,1
59,W2024,1,1,,11,4,0
59,W2024,1,2,,9,4,0
59,W2024,1,3,,8,4,0
59,W2024,1,4,,8,4,0
59,W2024,1,5,,7,4,0
59,W2024,1,6,,6,4,0
59,W2024,1,7,,6,5,0
59,W2024,1,8,,5,4,0
59,W2024,1,9,,5,4,0
59,W2024,1,10,,5,5,1
59,W2024,1,11,,5,4,0
59,W2024,1,12,,4,4,1
59,W2024,1,13,,4,4,1
59,W2024,1,14,,3,3,1
59,W2024,1,15,,3,3,1
59,W2024,1,16,,2,2,1
59,W2024,1,17,,2,2,1
59,W2024,1,18,,1,1,1
59,W2024,1,19,,1,1,1
59,W2024,1,20,,1,1,1
231,W2024,1,1,,11,0,0
231,W2024,1,2,,9,5,0
231,W2024,1,3,,8,5,0
231,W2024,1,4,,8,5,0
231,W2024,1,5,,7,7,1
231,W2024,1,6,,6,5,0
231,W2024,1,7,,6,0,0
231,W2024,1,8,,5,4,0
231,W2024,1,9,,5,0,0
231,W2024,1,10,,5,0,0
231,W2024,1,11,,5,4,0
231,W2024,1,12,,4,4,1
231,W2024,1,13,,4,0,0
231,W2024,1,14,,3,0,0
231,W2024,1,15,,3,3,1
231,W2024,1,16,,2,2,1
231,W2024,1,17,,2,2,1
231,W2024,1,18,,1,1,1
231,W2024,1,19,,1,1,1
231,W2024,1,20,,1,1,1
216,W2024,1,1,,11,1,0
216,W2024,1,2,,9,4,0
216,W2024,1,3,,8,4,0
216,W2024,1,4,,8,4,0
216,W2024,1,5,,7,1,0
216,W2024,1,6,,6,3,0
216,W2024,1,7,,6,6,1
216,W2024,1,8,,5,5,1
216,W2024,1,9,,5,5,1
216,W2024,1,10,,5,5,1
216,W2024,1,11,,5,3,0
216,W2024,1,12,,4,3,0
216,W2024,1,13,,4,4,1
216,W2024,1,14,,3,1,0
216,W2024,1,15,,3,3,1
216,W2024,1,16,,2,2,1
216,W2024,1,17,,2,2,1
216,W2024,1,18,,1,1,1
216,W2024,1,19,,1,1,1
216,W2024,1,20,,1,1,1
23,W2024,1,1,,11,4,0
23,W2024,1,2,,9,5,0
23,W2024,1,3,,8,6,0
23,W2024,1,4,,8,5,0
23,W2024,1,5,,7,4,0
23,W2024,1,6,,6,6,1
23,W2024,1,7,,6,6,1
23,W2024,1,8,,5,5,1
23,W2024,1,9,,5,4,0
23,W2024,1,10,,5,5,1
23,W2024,1,11,,5,5,1
23,W2024,1,12,,4,4,1
23,W2024,1,13,,4,4,1
23,W2024,1,14,,3,3,1
23,W2024,1,15,,3,3,1
23,W2024,1,16,,2,2,1
23,W2024,1,17,,2,2,1
23,W2024,1,18,,1,1,1
23,W2024,1,19,,1,1,1
23,W2024,1,20,,1,1,1
219,W2024,1,1,,11,3,0
219,W2024,1,2,,9,2,0
219,W2024,1,3,,8,2,0
219,W2024,1,4,,8,3,0
219,W2024,1,5,,7,4,0
219,W2024,1,6,,6,2,0
219,W2024,1,7,,6,2,0
219,W2024,1,8,,5,1,0
219,W2024,1,9,,5,1,0
219,W2024,1,10,,5,5,1
219,W2024,1,11,,5,5,1
219,W2024,1,12,,4,2,0
219,W2024,1,13,,4,4,1
219,W2024,1,14,,3,3,1
219,W2024,1,15,,3,1,0
219,W2024,1,16,,2,2,1
219,W2024,1,17,,2,2,1
219,W2024,1,18,,1,1,1
219,W2024,1,19,,1,1,1
219,W2024,1,20,,1,1,1
213,W2024,1,1,,11,2,0
213,W2024,1,2,,9,3,0
213,W2024,1,3,,8,2,0
213,W2024,1,4,,8,3,0
213,W2024,1,5,,7,5,0
213,W2024,1,6,,6,3,0
213,W2024,1,7,,6,2,0
213,W2024,1,8,,5,1,0
213,W2024,1,9,,5,4,0
213,W2024,1,10,,5,3,0
213,W2024,1,11,,5,3,0
213,W2024,1,12,,4,1,0
213,W2024,1,13,,4,1,0
213,W2024,1,14,,3,2,0
213,W2024,1,15,,3,3,1
213,W2024,1,16,,2,2,1
213,W2024,1,17,,2,2,1
213,W2024,1,18,,1,1,1
213,W2024,1,19,,1,1,1
213,W2024,1,20,,1,1,1
70,W2024,1,1,,11,3,0
70,W2024,1,2,,9,6,0
70,W2024,1,3,,8,2,0
70,W2024,1,4,,8,4,0
70,W2024,1,5,,7,2,0
70,W2024,1,6,,6,1,0
70,W2024,1,7,,6,5,0
70,W2024,1,8,,5,0,0
70,W2024,1,9,,5,4,0
70,W2024,1,10,,5,3,0
70,W2024,1,11,,5,5,1
70,W2024,1,12,,4,4,1
70,W2024,1,13,,4,4,1
70,W2024,1,14,,3,3,1
70,W2024,1,15,,3,3,1
70,W2024,1,16,,2,2,1
70,W2024,1,17,,2,2,1
70,W2024,1,18,,1,1,1
70,W2024,1,19,,1,1,1
70,W2024,1,20,,1,1,1
157,W2024,1,1,,11,0,0
157,W2024,1,2,,9,3,0
157,W2024,1,3,,8,4,0
157,W2024,1,4,,8,0,0
157,W2024,1,5,,7,3,0
157,W2024,1,6,,6,5,0
157,W2024,1,7,,6,2,0
157,W2024,1,8,,5,3,0
157,W2024,1,9,,5,3,0
157,W2024,1,10,,5,3,0
157,W2024,1,11,,5,2,0
157,W2024,1,12,,4,4,1
157,W2024,1,13,,4,4,1
157,W2024,1,14,,3,0,0
157,W2024,1,15,,3,3,1
157,W2024,1,16,,2,2,1
157,W2024,1,17,,2,2,1
157,W2024,1,18,,1,1,1
157,W2024,1,19,,1,1,1
157,W2024,1,20,,1,1,1
281,W2024,1,1,,11,5,0
281,W2024,1,2,,9,4,0
281,W2024,1,3,,8,7,0
281,W2024,1,4,,8,6,0
281,W2024,1,5,,7,7,1
281,W2024,1,6,,6,6,1
281,W2024,1,7,,6,6,1
281,W2024,1,8,,5,4,0
281,W2024,1,9,,5,3,0
281,W2024,1,10,,5,5,1
281,W2024,1,11,,5,5,1
281,W2024,1,12,,4,4,1
281,W2024,1,13,,4,4,1
281,W2024,1,14,,3,3,1
281,W2024,1,15,,3,3,1
281,W2024,1,16,,2,2,1
281,W2024,1,17,,2,2,1
281,W2024,1,18,,1,1,1
281,W2024,1,19,,1,1,1
281,W2024,1,20,,1,1,1
344,W2024,1,1,,11,2,0
344,W2024,1,2,,9,1,0
344,W2024,1,3,,8,3,0
344,W2024,1,4,,8,2,0
344,W2024,1,5,,7,1,0
344,W2024,1,6,,6,3,0
344,W2024,1,7,,6,2,0
344,W2024,1,8,,5,4,0
344,W2024,1,9,,5,3,0
344,W2024,1,10,,5,5,1
344,W2024,1,11,,5,3,0
344,W2024,1,12,,4,4,1
344,W2024,1,13,,4,4,1
344,W2024,1,14,,3,2,0
344,W2024,1,15,,3,3,1
344,W2024,1,16,,2,2,1
344,W2024,1,17,,2,2,1
344,W2024,1,18,,1,1,1
344,W2024,1,19,,1,1,1
344,W2024,1,20,,1,1,1
434,W2024,1,1,,11,2,0
434,W2024,1,2,,9,4,0
434,W2024,1,3,,8,3,0
434,W2024,1,4,,8,5,0
434,W2024,1,5,,7,3,0
434,W2024,1,6,,6,4,0
434,W2024,1,7,,6,4,0
434,W2024,1,8,,5,5,1
434,W2024,1,9,,5,4,0
434,W2024,1,10,,5,4,0
434,W2024,1,11,,5,4,0
434,W2024,1,12,,4,4,1
434,W2024,1,13,,4,4,1
434,W2024,1,14,,3,3,1
434,W2024,1,15,,3,3,1
434,W2024,1,16,,2,2,1
434,W2024,1,17,,2,2,1
434,W2024,1,18,,1,1,1
434,W2024,1,19,,1,1,1
434,W2024,1,20,,1,1,1
153,W2024,1,1,,11,0,0
153,W2024,1,2,,9,0,0
153,W2024,1,3,,8,0,0
153,W2024,1,4,,8,0,0
153,W2024,1,5,,7,0,0
153,W2024,1,6,,6,0,0
153,W2024,1,7,,6,0,0
153,W2024,1,8,,5,0,0
153,W2024,1,9,,5,0,0
153,W2024,1,10,,5,0,0
153,W2024,1,11,,5,0,0
153,W2024,1,12,,4,0,0
153,W2024,1,13,,4,0,0
153,W2024,1,14,,3,1,0
153,W2024,1,15,,3,0,0
153,W2024,1,16,,2,2,1
153,W2024,1,17,,2,0,0
153,W2024,1,18,,1,0,0
153,W2024,1,19,,1,0,0
153,W2024,1,20,,1,0,0
475,W2024,1,1,,11,2,0
475,W2024,1,2,,9,6,0
475,W2024,1,3,,8,2,0
475,W2024,1,4,,8,3,0
475,W2024,1,5,,7,5,0
475,W2024,1,6,,6,2,0
475,W2024,1,7,,6,6,1
475,W2024,1,8,,5,3,0
475,W2024,1,9,,5,4,0
475,W2024,1,10,,5,3,0
475,W2024,1,11,,5,3,0
475,W2024,1,12,,4,4,1
475,W2024,1,13,,4,2,0
475,W2024,1,14,,3,2,0
475,W2024,1,15,,3,3,1
475,W2024,1,16,,2,2,1
475,W2024,1,17,,2,1,0
475,W2024,1,18,,1,1,1
475,W2024,1,19,,1,1,1
475,W2024,1,20,,1,1,1
223,W2024,1,1,,11,4,0
223,W2024,1,2,,9,3,0
223,W2024,1,3,,8,4,0
223,W2024,1,4,,8,3,0
223,W2024,1,5,,7,3,0
223,W2024,1,6,,6,3,0
223,W2024,1,7,,6,3,0
223,W2024,1,8,,5,3,0
223,W2024,1,9,,5,3,0
223,W2024,1,10,,5,3,0
223,W2024,1,11,,5,3,0
223,W2024,1,12,,4,4,1
223,W2024,1,13,,4,3,0
223,W2024,1,14,,3,3,1
223,W2024,1,15,,3,3,1
223,W2024,1,16,,2,2,1
223,W2024,1,17,,2,2,1
223,W2024,1,18,,1,1,1
223,W2024,1,19,,1,1,1
223,W2024,1,20,,1,1,1
76,W2024,1,1,,11,3,0
76,W2024,1,2,,9,4,0
76,W2024,1,3,,8,3,0
76,W2024,1,4,,8,7,0
76,W2024,1,5,,7,4,0
76,W2024,1,6,,6,6,1
76,W2024,1,7,,6,4,0
76,W2024,1,8,,5,3,0
76,W2024,1,9,,5,3,0
76,W2024,1,10,,5,3,0
76,W2024,1,11,,5,4,0
76,W2024,1,12,,4,4,1
76,W2024,1,13,,4,1,0
76,W2024,1,14,,3,3,1
76,W2024,1,15,,3,3,1
76,W2024,1,16,,2,1,0
76,W2024,1,17,,2,2,1
76,W2024,1,18,,1,1,1
76,W2024,1,19,,1,1,1
76,W2024,1,20,,1,1,1
350,W2024,1,1,,11,3,0
350,W2024,1,2,,9,2,0
350,W2024,1,3,,8,3,0
350,W2024,1,4,,8,0,0
350,W2024,1,5,,7,2,0
350,W2024,1,6,,6,2,0
350,W2024,1,7,,6,3,0
350,W2024,1,8,,5,2,0
350,W2024,1,9,,5,3,0
350,W2024,1,10,,5,2,0
350,W2024,1,11,,5,4,0
350,W2024,1,12,,4,2,0
350,W2024,1,13,,4,3,0
350,W2024,1,14,,3,3,1
350,W2024,1,15,,3,2,0
350,W2024,1,16,,2,2,1
350,W2024,1,17,,2,2,1
350,W2024,1,18,,1,1,1
350,W2024,1,19,,1,1,1
350,W2024,1,20,,1,1,1
45,W2024,1,1,,11,2,0
45,W2024,1,2,,9,4,0
45,W2024,1,3,,8,3,0
45,W2024,1,4,,8,6,0
45,W2024,1,5,,7,4,0
45,W2024,1,6,,6,4,0
45,W2024,1,7,,6,4,0
45,W2024,1,8,,5,4,0
45,W2024,1,9,,5,3,0
45,W2024,1,10,,5,5,1
45,W2024,1,11,,5,5,1
45,W2024,1,12,,4,3,0
45,W2024,1,13,,4,4,1
45,W2024,1,14,,3,3,1
45,W2024,1,15,,3,3,1
45,W2024,1,16,,2,2,1
45,W2024,1,17,,2,2,1
45,W2024,1,18,,1,1,1
45,W2024,1,19,,1,1,1
45,W2024,1,20,,1,1,1
169,W2024,1,1,,11,1,0
169,W2024,1,2,,9,2,0
169,W2024,1,3,,8,3,0
169,W2024,1,4,,8,2,0
169,W2024,1,5,,7,2,0
169,W2024,1,6,,6,5,0
169,W2024,1,7,,6,5,0
169,W2024,1,8,,5,3,0
169,W2024,1,9,,5,2,0
169,W2024,1,10,,5,2,0
169,W2024,1,11,,5,3,0
169,W2024,1,12,,4,4,1
169,W2024,1,13,,4,4,1
169,W2024,1,14,,3,0,0
169,W2024,1,15,,3,3,1
169,W2024,1,16,,2,2,1
169,W2024,1,17,,2,2,1
169,W2024,1,18,,1,1,1
169,W2024,1,19,,1,1,1
169,W2024,1,20,,1,1,1
69,W2024,1,1,,11,6,0
69,W2024,1,2,,9,4,0
69,W2024,1,3,,8,4,0
69,W2024,1,4,,8,2,0
69,W2024,1,5,,7,5,0
69,W2024,1,6,,6,4,0
69,W2024,1,7,,6,6,1
69,W2024,1,8,,5,3,0
69,W2024,1,9,,5,5,1
69,W2024,1,10,,5,5,1
69,W2024,1,11,,5,2,0
69,W2024,1,12,,4,4,1
69,W2024,1,13,,4,3,0
69,W2024,1,14,,3,3,1
69,W2024,1,15,,3,3,1
69,W2024,1,16,,2,2,1
69,W2024,1,17,,2,2,1
69,W2024,1,18,,1,1,1
69,W2024,1,19,,1,1,1
69,W2024,1,20,,1,1,1
297,W2024,1,1,,11,3,0
297,W2024,1,2,,9,6,0
297,W2024,1,3,,8,3,0
297,W2024,1,4,,8,4,0
297,W2024,1,5,,7,3,0
297,W2024,1,6,,6,6,1
297,W2024,1,7,,6,4,0
297,W2024,1,8,,5,3,0
297,W2024,1,9,,5,4,0
297,W2024,1,10,,5,4,0
297,W2024,1,11,,5,5,1
297,W2024,1,12,,4,4,1
297,W2024,1,13,,4,2,0
297,W2024,1,14,,3,3,1
297,W2024,1,15,,3,3,1
297,W2024,1,16,,2,2,1
297,W2024,1,17,,2,2,1
297,W2024,1,18,,1,1,1
297,W2024,1,19,,1,1,1
297,W2024,1,20,,1,1,1
528,W2024,1,1,,11,4,0
528,W2024,1,2,,9,7,0
528,W2024,1,3,,8,4,0
528,W2024,1,4,,8,3,0
528,W2024,1,5,,7,6,0
528,W2024,1,6,,6,4,0
528,W2024,1,7,,6,3,0
528,W2024,1,8,,5,3,0
528,W2024,1,9,,5,3,0
528,W2024,1,10,,5,4,0
528,W2024,1,11,,5,3,0
528,W2024,1,12,,4,2,0
528,W2024,1,13,,4,4,1
528,W2024,1,14,,3,3,1
528,W2024,1,15,,3,3,1
528,W2024,1,16,,2,2,1
528,W2024,1,17,,2,2,1
528,W2024,1,18,,1,1,1
528,W2024,1,19,,1,1,1
528,W2024,1,20,,1,1,1
442,W2024,1,1,,11,3,0
442,W2024,1,2,,9,5,0
442,W2024,1,3,,8,3,0
442,W2024,1,4,,8,4,0
442,W2024,1,5,,7,5,0
442,W2024,1,6,,6,4,0
442,W2024,1,7,,6,3,0
442,W2024,1,8,,5,4,0
442,W2024,1,9,,5,5,1
442,W2024,1,10,,5,4,0
442,W2024,1,11,,5,5,1
442,W2024,1,12,,4,4,1
442,W2024,1,13,,4,4,1
442,W2024,1,14,,3,3,1
442,W2024,1,15,,3,3,1
442,W2024,1,16,,2,2,1
442,W2024,1,17,,2,2,1
442,W2024,1,18,,1,1,1
442,W2024,1,19,,1,1,1
442,W2024,1,20,,1,1,1
112,W2024,1,1,,11,2,0
112,W2024,1,2,,9,4,0
112,W2024,1,3,,8,2,0
112,W2024,1,4,,8,3,0
112,W2024,1,5,,7,3,0
112,W2024,1,6,,6,6,1
112,W2024,1,7,,6,4,0
112,W2024,1,8,,5,4,0
112,W2024,1,9,,5,5,1
112,W2024,1,10,,5,2,0
112,W2024,1,11,,5,5,1
112,W2024,1,12,,4,2,0
112,W2024,1,13,,4,2,0
112,W2024,1,14,,3,3,1
112,W2024,1,15,,3,3,1
112,W2024,1,16,,2,2,1
112,W2024,1,17,,2,2,1
112,W2024,1,18,,1,1,1
112,W2024,1,19,,1,1,1
112,W2024,1,20,,1,1,1
189,W2024,1,1,,11,3,0
189,W2024,1,2,,9,3,0
189,W2024,1,3,,8,2,0
189,W2024,1,4,,8,2,0
189,W2024,1,5,,7,2,0
189,W2024,1,6,,6,3,0
189,W2024,1,7,,6,2,0
189,W2024,1,8,,5,3,0
189,W2024,1,9,,5,3,0
189,W2024,1,10,,5,1,0
189,W2024,1,11,,5,2,0
189,W2024,1,12,,4,2,0
189,W2024,1,13,,4,3,0
189,W2024,1,14,,3,2,0
189,W2024,1,15,,3,3,1
189,W2024,1,16,,2,2,1
189,W2024,1,17,,2,2,1
189,W2024,1,18,,1,1,1
189,W2024,1,19,,1,1,1
189,W2024,1,20,,1,1,1
536,W2024,2,1,,11,6,0
536,W2024,2,2,,9,4,0
536,W2024,2,3,,8,5,0
536,W2024,2,4,,8,3,0
536,W2024,2,5,,7,4,0
536,W2024,2,6,,6,6,1
536,W2024,2,7,,6,4,0
536,W2024,2,8,,5,4,0
536,W2024,2,9,,5,4,0
536,W2024,2,10,,5,3,0
536,W2024,2,11,,5,5,1
536,W2024,2,12,,4,4,1
536,W2024,2,13,,4,3,0
536,W2024,2,14,,3,3,1
536,W2024,2,15,,3,3,1
536,W2024,2,16,,2,2,1
536,W2024,2,17,,2,2,1
536,W2024,2,18,,1,1,1
536,W2024,2,19,,1,1,1
536,W2024,2,20,,1,1,1
65,W2024,1,1,,11,5,0
65,W2024,1,2,,9,3,0
65,W2024,1,3,,8,2,0
65,W2024,1,4,,8,4,0
65,W2024,1,5,,7,4,0
65,W2024,1,6,,6,4,0
65,W2024,1,7,,6,1,0
65,W2024,1,8,,5,4,0
65,W2024,1,9,,5,3,0
65,W2024,1,10,,5,3,0
65,W2024,1,11,,5,2,0
65,W2024,1,12,,4,2,0
65,W2024,1,13,,4,3,0
65,W2024,1,14,,3,2,0
65,W2024,1,15,,3,3,1
65,W2024,1,16,,2,2,1
65,W2024,1,17,,2,2,1
65,W2024,1,18,,1,1,1
65,W2024,1,19,,1,1,1
65,W2024,1,20,,1,1,1
338,W2024,1,1,,11,5,0
338,W2024,1,2,,9,5,0
338,W2024,1,3,,8,2,0
338,W2024,1,4,,8,4,0
338,W2024,1,5,,7,3,0
338,W2024,1,6,,6,2,0
338,W2024,1,7,,6,6,1
338,W2024,1,8,,5,4,0
338,W2024,1,9,,5,2,0
338,W2024,1,10,,5,3,0
338,W2024,1,11,,5,5,1
338,W2024,1,12,,4,2,0
338,W2024,1,13,,4,4,1
338,W2024,1,14,,3,3,1
338,W2024,1,15,,3,2,0
338,W2024,1,16,,2,2,1
338,W2024,1,17,,2,2,1
338,W2024,1,18,,1,0,0
338,W2024,1,19,,1,1,1
338,W2024,1,20,,1,1,1
478,W2024,1,1,,11,7,0
478,W2024,1,2,,9,5,0
478,W2024,1,3,,8,4,0
478,W2024,1,4,,8,6,0
478,W2024,1,5,,7,4,0
478,W2024,1,6,,6,6,1
478,W2024,1,7,,6,6,1
478,W2024,1,8,,5,3,0
478,W2024,1,9,,5,3,0
478,W2024,1,10,,5,5,1
478,W2024,1,11,,5,4,0
478,W2024,1,12,,4,4,1
478,W2024,1,13,,4,4,1
478,W2024,1,14,,3,3,1
478,W2024,1,15,,3,3,1
478,W2024,1,16,,2,2,1
478,W2024,1,17,,2,2,1
478,W2024,1,18,,1,1,1
478,W2024,1,19,,1,1,1
478,W2024,1,20,,1,1,1
376,W2024,2,1,,11,3,0
376,W2024,2,2,,9,2,0
376,W2024,2,3,,8,4,0
376,W2024,2,4,,8,2,0
376,W2024,2,5,,7,0,0
376,W2024,2,6,,6,6,1
376,W2024,2,7,,6,3,0
376,W2024,2,8,,5,3,0
376,W2024,2,9,,5,3,0
376,W2024,2,10,,5,3,0
376,W2024,2,11,,5,2,0
376,W2024,2,12,,4,3,0
376,W2024,2,13,,4,0,0
376,W2024,2,14,,3,3,1
376,W2024,2,15,,3,1,0
376,W2024,2,16,,2,2,1
376,W2024,2,17,,2,2,1
376,W2024,2,18,,1,1,1
376,W2024,2,19,,1,1,1
376,W2024,2,20,,1,1,1
121,W2024,1,1,,11,8,0
121,W2024,1,2,,9,5,0
121,W2024,1,3,,8,3,0
121,W2024,1,4,,8,2,0
121,W2024,1,5,,7,6,0
121,W2024,1,6,,6,3,0
121,W2024,1,7,,6,4,0
121,W2024,1,8,,5,4,0
121,W2024,1,9,,5,5,1
121,W2024,1,10,,5,5,1
121,W2024,1,11,,5,1,0
121,W2024,1,12,,4,4,1
121,W2024,1,13,,4,3,0
121,W2024,1,14,,3,2,0
121,W2024,1,15,,3,3,1
121,W2024,1,16,,2,2,1
121,W2024,1,17,,2,2,1
121,W2024,1,18,,1,1,1
121,W2024,1,19,,1,1,1
121,W2024,1,20,,1,1,1
81,W2024,2,1,,11,4,0
81,W2024,2,2,,9,4,0
81,W2024,2,3,,8,4,0
81,W2024,2,4,,8,4,0
81,W2024,2,5,,7,3,0
81,W2024,2,6,,6,3,0
81,W2024,2,7,,6,3,0
81,W2024,2,8,,5,3,0
81,W2024,2,9,,5,3,0
81,W2024,2,10,,5,3,0
81,W2024,2,11,,5,5,1
81,W2024,2,12,,4,4,1
81,W2024,2,13,,4,3,0
81,W2024,2,14,,3,2,0
81,W2024,2,15,,3,2,0
81,W2024,2,16,,2,1,0
81,W2024,2,17,,2,2,1
81,W2024,2,18,,1,1,1
81,W2024,2,19,,1,1,1
81,W2024,2,20,,1,1,1
10,W2024,1,1,,11,0,0
10,W2024,1,2,,9,3,0
10,W2024,1,3,,8,5,0
10,W2024,1,4,,8,4,0
10,W2024,1,5,,7,6,0
10,W2024,1,6,,6,1,0
10,W2024,1,7,,6,2,0
10,W2024,1,8,,5,2,0
10,W2024,1,9,,5,0,0
10,W2024,1,10,,5,3,0
10,W2024,1,11,,5,4,0
10,W2024,1,12,,4,1,0
10,W2024,1,13,,4,1,0
10,W2024,1,14,,3,3,1
10,W2024,1,15,,3,3,1
10,W2024,1,16,,2,0,0
10,W2024,1,17,,2,2,1
10,W2024,1,18,,1,1,1
10,W2024,1,19,,1,0,0
10,W2024,1,20,,1,1,1
37,W2024,1,1,,11,3,0
37,W2024,1,2,,9,5,0
37,W2024,1,3,,8,8,1
37,W2024,1,4,,8,4,0
37,W2024,1,5,,7,7,1
37,W2024,1,6,,6,3,0
37,W2024,1,7,,6,5,0
37,W2024,1,8,,5,5,1
37,W2024,1,9,,5,5,1
37,W2024,1,10,,5,5,1
37,W2024,1,11,,5,5,1
37,W2024,1,12,,4,4,1
37,W2024,1,13,,4,1,0
37,W2024,1,14,,3,3,1
37,W2024,1,15,,3,3,1
37,W2024,1,16,,2,2,1
37,W2024,1,17,,2,2,1
37,W2024,1,18,,1,1,1
37,W2024,1,19,,1,1,1
37,W2024,1,20,,1,1,1
487,W2024,1,1,,11,0,0
487,W2024,1,2,,9,9,1
487,W2024,1,3,,8,8,1
487,W2024,1,4,,8,1,0
487,W2024,1,5,,7,4,0
487,W2024,1,6,,6,6,1
487,W2024,1,7,,6,0,0
487,W2024,1,8,,5,5,1
487,W2024,1,9,,5,0,0
487,W2024,1,10,,5,0,0
487,W2024,1,11,,5,4,0
487,W2024,1,12,,4,4,1
487,W2024,1,13,,4,4,1
487,W2024,1,14,,3,2,0
487,W2024,1,15,,3,0,0
487,W2024,1,16,,2,2,1
487,W2024,1,17,,2,2,1
487,W2024,1,18,,1,1,1
487,W2024,1,19,,1,1,1
487,W2024,1,20,,1,1,1
115,W2024,1,1,,11,2,0
115,W2024,1,2,,9,1,0
115,W2024,1,3,,8,2,0
115,W2024,1,4,,8,1,0
115,W2024,1,5,,7,1,0
115,W2024,1,6,,6,3,0
115,W2024,1,7,,6,2,0
115,W2024,1,8,,5,3,0
115,W2024,1,9,,5,1,0
115,W2024,1,10,,5,2,0
115,W2024,1,11,,5,3,0
115,W2024,1,12,,4,3,0
115,W2024,1,13,,4,3,0
115,W2024,1,14,,3,0,0
115,W2024,1,15,,3,3,1
115,W2024,1,16,,2,2,1
115,W2024,1,17,,2,2,1
115,W2024,1,18,,1,1,1
115,W2024,1,19,,1,1,1
115,W2024,1,20,,1,1,1
113,W2024,1,1,,11,11,1
113,W2024,1,2,,9,3,0
113,W2024,1,3,,8,6,0
113,W2024,1,4,,8,5,0
113,W2024,1,5,,7,0,0
113,W2024,1,6,,6,2,0
113,W2024,1,7,,6,6,1
113,W2024,1,8,,5,2,0
113,W2024,1,9,,5,5,1
113,W2024,1,10,,5,4,0
113,W2024,1,11,,5,5,1
113,W2024,1,12,,4,0,0
113,W2024,1,13,,4,4,1
113,W2024,1,14,,3,3,1
113,W2024,1,15,,3,3,1
113,W2024,1,16,,2,2,1
113,W2024,1,17,,2,2,1
113,W2024,1,18,,1,1,1
113,W2024,1,19,,1,1,1
113,W2024,1,20,,1,1,1
573,W2024,1,1,,11,11,1
573,W2024,1,2,,9,9,1
573,W2024,1,3,,8,8,1
573,W2024,1,4,,8,8,1
573,W2024,1,5,,7,7,1
573,W2024,1,6,,6,6,1
573,W2024,1,7,,6,6,1
573,W2024,1,8,,5,5,1
573,W2024,1,9,,5,5,1
573,W2024,1,10,,5,5,1
573,W2024,1,11,,5,5,1
573,W2024,1,12,,4,4,1
573,W2024,1,13,,4,4,1
573,W2024,1,14,,3,3,1
573,W2024,1,15,,3,3,1
573,W2024,1,16,,2,2,1
573,W2024,1,17,,2,2,1
573,W2024,1,18,,1,1,1
573,W2024,1,19,,1,1,1
573,W2024,1,20,,1,1,1
460,W2024,1,1,,11,4,0
460,W2024,1,2,,9,4,0
460,W2024,1,3,,8,4,0
460,W2024,1,4,,8,4,0
460,W2024,1,5,,7,4,0
460,W2024,1,6,,6,4,0
460,W2024,1,7,,6,4,0
460,W2024,1,8,,5,4,0
460,W2024,1,9,,5,3,0
460,W2024,1,10,,5,4,0
460,W2024,1,11,,5,2,0
460,W2024,1,12,,4,4,1
460,W2024,1,13,,4,4,1
460,W2024,1,14,,3,2,0
460,W2024,1,15,,3,2,0
460,W2024,1,16,,2,2,1
460,W2024,1,17,,2,2,1
460,W2024,1,18,,1,1,1
460,W2024,1,19,,1,1,1
460,W2024,1,20,,1,1,1
86,W2024,1,1,,11,9,0
86,W2024,1,2,,9,6,0
86,W2024,1,3,,8,7,0
86,W2024,1,4,,8,8,1
86,W2024,1,5,,7,5,0
86,W2024,1,6,,6,6,1
86,W2024,1,7,,6,5,0
86,W2024,1,8,,5,4,0
86,W2024,1,9,,5,5,1
86,W2024,1,10,,5,5,1
86,W2024,1,11,,5,4,0
86,W2024,1,12,,4,4,1
86,W2024,1,13,,4,4,1
86,W2024,1,14,,3,3,1
