participant,condition,conditionIndex,problem,sequenceLength,choicePosition,problemOrder,value1,value2,value3,value4
29,length4_plentiful,1,22,4,1,5,97.0,80.0,69.0,43.0
29,length4_plentiful,1,23,4,3,30,68.0,42.0,33.0,92.0
29,length4_plentiful,1,24,4,3,9,54.0,44.0,88.0,87.0
29,length4_plentiful,1,25,4,3,28,39.0,64.0,68.0,57.0
29,length4_plentiful,1,26,4,1,8,74.0,79.0,68.0,66.0
29,length4_plentiful,1,27,4,1,15,83.0,64.0,85.0,97.0
29,length4_plentiful,1,28,4,4,26,76.0,39.0,35.0,72.0
29,length4_plentiful,1,29,4,2,11,62.0,88.0,77.0,71.0
29,length4_plentiful,1,30,4,2,27,57.0,77.0,72.0,85.0
29,length4_plentiful,1,31,4,2,31,65.0,87.0,48.0,77.0
29,length4_plentiful,1,32,4,3,32,51.0,52.0,66.0,84.0
29,length4_plentiful,1,33,4,1,21,89.0,87.0,85.0,49.0
29,length4_plentiful,1,34,4,4,35,79.0,57.0,61.0,74.0
29,length4_plentiful,1,35,4,4,17,73.0,70.0,50.0,88.0
29,length4_plentiful,1,36,4,1,40,76.0,74.0,95.0,89.0
29,length4_plentiful,1,37,4,1,1,91.0,60.0,80.0,79.0
29,length4_plentiful,1,38,4,3,38,82.0,43.0,78.0,58.0
29,length4_plentiful,1,39,4,2,25,75.0,81.0,90.0,92.0
29,length4_plentiful,1,40,4,3,22,71.0,61.0,74.0,84.0
29,length8_neutral,2,1,8,5,20,56.0,15.0,66.0,36.0
29,length8_neutral,2,2,8,3,12,22.0,60.0,87.0,84.0
29,length8_neutral,2,3,8,2,19,63.0,74.0,38.0,46.0
29,length8_neutral,2,4,8,3,4,21.0,42.0,84.0,66.0
29,length8_neutral,2,5,8,1,33,93.0,3.0,8.0,59.0
29,length8_neutral,2,6,8,8,18,39.0,56.0,6.0,13.0
29,length8_neutral,2,7,8,3,16,37.0,60.0,82.0,84.0
29,length8_neutral,2,8,8,3,6,77.0,19.0,97.0,65.0
29,length8_neutral,2,9,8,3,3,14.0,26.0,59.0,37.0
29,length8_neutral,2,10,8,4,14,26.0,21.0,50.0,97.0
29,length8_neutral,2,11,8,3,2,58.0,2.0,87.0,9.0
29,length8_neutral,2,12,8,7,34,31.0,81.0,84.0,16.0
29,length8_neutral,2,13,8,7,7,28.0,24.0,62.0,55.0
29,length8_neutral,2,14,8,8,24,81.0,36.0,74.0,79.0
29,length8_neutral,2,15,8,1,23,85.0,12.0,40.0,50.0
29,length8_neutral,2,16,8,7,36,88.0,45.0,7.0,44.0
29,length8_neutral,2,17,8,2,39,42.0,98.0,63.0,28.0
29,length8_neutral,2,18,8,3,29,41.0,44.0,81.0,91.0
29,length8_neutral,2,19,8,4,13,49.0,63.0,15.0,81.0
29,length8_neutral,2,20,8,1,10,77.0,51.0,10.0,37.0
29,length8_neutral,2,21,8,1,37,87.0,95.0,62.0,79.0
29,length8_neutral,2,22,8,1,5,67.0,8.0,34.0,66.0
29,length8_neutral,2,23,8,8,30,8.0,30.0,59.0,32.0
29,length8_neutral,2,24,8,3,9,8.0,50.0,88.0,47.0
29,length8_neutral,2,25,8,8,28,10.0,8.0,27.0,33.0
29,length8_neutral,2,26,8,2,8,61.0,98.0,9.0,73.0
29,length8_neutral,2,27,8,6,15,62.0,72.0,16.0,4.0
29,length8_neutral,2,28,8,1,26,63.0,79.0,32.0,8.0
29,length8_neutral,2,29,8,1,11,92.0,8.0,20.0,75.0
29,length8_neutral,2,30,8,1,27,94.0,62.0,84.0,37.0
29,length8_neutral,2,31,8,2,31,94.0,87.0,24.0,12.0
29,length8_neutral,2,32,8,2,32,45.0,80.0,19.0,64.0
29,length8_neutral,2,33,8,8,21,77.0,66.0,91.0,36.0
29,length8_neutral,2,34,8,5,35,28.0,62.0,65.0,57.0
29,length8_neutral,2,35,8,3,17,7.0,39.0,73.0,35.0
29,length8_neutral,2,36,8,3,40,5.0,75.0,64.0,20.0
29,length8_neutral,2,37,8,6,1,2.0,49.0,12.0,5.0
29,length8_neutral,2,38,8,8,38,95.0,10.0,64.0,84.0
29,length8_neutral,2,39,8,1,25,93.0,5.0,57.0,61.0
29,length8_neutral,2,40,8,3,22,83.0,52.0,96.0,53.0
29,length8_plentiful,3,1,8,5,20,50.0,44.0,45.0,43.0
29,length8_plentiful,3,2,8,8,12,51.0,62.0,93.0,33.0
29,length8_plentiful,3,3,8,4,19,27.0,36.0,79.0,81.0
29,length8_plentiful,3,4,8,4,4,79.0,40.0,37.0,95.0
29,length8_plentiful,3,5,8,6,33,80.0,66.0,70.0,84.0
29,length8_plentiful,3,6,8,7,18,57.0,72.0,63.0,58.0
29,length8_plentiful,3,7,8,1,16,80.0,73.0,61.0,77.0
29,length8_plentiful,3,8,8,1,6,88.0,75.0,80.0,82.0
29,length8_plentiful,3,9,8,7,3,31.0,89.0,67.0,86.0
29,length8_plentiful,3,10,8,4,14,84.0,32.0,59.0,89.0
29,length8_plentiful,3,11,8,2,2,78.0,97.0,53.0,55.0
29,length8_plentiful,3,12,8,3,34,30.0,52.0,54.0,60.0
29,length8_plentiful,3,13,8,2,7,69.0,85.0,44.0,93.0
29,length8_plentiful,3,14,8,8,24,49.0,57.0,62.0,73.0
29,length8_plentiful,3,15,8,1,23,82.0,86.0,52.0,87.0
29,length8_plentiful,3,16,8,1,36,94.0,51.0,79.0,78.0
29,length8_plentiful,3,17,8,1,39,93.0,94.0,26.0,54.0
29,length8_plentiful,3,18,8,1,29,91.0,35.0,56.0,87.0
29,length8_plentiful,3,19,8,1,13,71.0,80.0,36.0,31.0
29,length8_plentiful,3,20,8,4,10,70.0,63.0,53.0,91.0
29,length8_plentiful,3,21,8,1,37,82.0,80.0,18.0,56.0
29,length8_plentiful,3,22,8,4,5,75.0,35.0,79.0,89.0
29,length8_plentiful,3,23,8,5,30,68.0,38.0,35.0,69.0
29,length8_plentiful,3,24,8,4,9,43.0,66.0,74.0,80.0
29,length8_plentiful,3,25,8,3,28,57.0,71.0,97.0,81.0
29,length8_plentiful,3,26,8,8,8,79.0,61.0,62.0,90.0
29,length8_plentiful,3,27,8,8,15,49.0,73.0,57.0,58.0
29,length8_plentiful,3,28,8,3,26,49.0,38.0,81.0,69.0
29,length8_plentiful,3,29,8,5,11,54.0,78.0,52.0,65.0
29,length8_plentiful,3,30,8,5,27,41.0,69.0,63.0,55.0
29,length8_plentiful,3,31,8,2,31,59.0,85.0,46.0,78.0
29,length8_plentiful,3,32,8,1,32,93.0,85.0,92.0,62.0
29,length8_plentiful,3,33,8,3,21,65.0,69.0,88.0,42.0
29,length8_plentiful,3,34,8,5,35,68.0,48.0,71.0,45.0
29,length8_plentiful,3,35,8,4,17,64.0,57.0,75.0,76.0
29,length8_plentiful,3,36,8,8,40,72.0,52.0,49.0,61.0
29,length8_plentiful,3,37,8,8,1,86.0,64.0,24.0,52.0
29,length8_plentiful,3,38,8,4,38,41.0,59.0,25.0,75.0
29,length8_plentiful,3,39,8,2,25,52.0,76.0,67.0,55.0
29,length8_plentiful,3,40,8,2,22,63.0,86.0,82.0,55.0
30,length4_neutral,0,1,4,4,8,49.0,39.0,25.0,81.0
30,length4_neutral,0,2,4,1,39,98.0,93.0,67.0,39.0
30,length4_neutral,0,3,4,3,6,52.0,1.0,85.0,50.0
30,length4_neutral,0,4,4,4,21,63.0,21.0,43.0,28.0
30,length4_neutral,0,5,4,2,32,3.0,93.0,67.0,77.0
30,length4_neutral,0,6,4,4,13,5.0,60.0,53.0,36.0
30,length4_neutral,0,7,4,2,17,12.0,91.0,36.0,95.0
30,length4_neutral,0,8,4,3,25,23.0,40.0,86.0,5.0
30,length4_neutral,0,9,4,2,34,56.0,72.0,22.0,25.0
30,length4_neutral,0,10,4,1,18,81.0,96.0,83.0,71.0
30,length4_neutral,0,11,4,2,16,11.0,98.0,61.0,64.0
30,length4_neutral,0,12,4,3,14,17.0,62.0,80.0,7.0
30,length4_neutral,0,13,4,3,35,42.0,36.0,91.0,16.0
30,length4_neutral,0,14,4,2,7,42.0,80.0,70.0,63.0
30,length4_neutral,0,15,4,4,4,3.0,28.0,25.0,84.0
30,length4_neutral,0,16,4,3,26,35.0,9.0,91.0,24.0
30,length4_neutral,0,17,4,4,40,22.0,26.0,24.0,21.0
30,length4_neutral,0,18,4,1,36,87.0,12.0,50.0,55.0
30,length4_neutral,0,19,4,4,30,36.0,7.0,15.0,44.0
30,length4_neutral,0,20,4,4,11,67.0,63.0,7.0,30.0
30,length4_neutral,0,21,4,2,20,62.0,81.0,72.0,61.0
30,length4_neutral,0,22,4,4,24,64.0,62.0,19.0,48.0
30,length4_neutral,0,23,4,1,38,79.0,69.0,97.0,43.0
30,length4_neutral,0,24,4,4,5,46.0,42.0,6.0,26.0
30,length4_neutral,0,25,4,1,3,62.0,9.0,70.0,94.0
30,length4_neutral,0,26,4,1,31,90.0,54.0,87.0,84.0
30,length4_neutral,0,27,4,4,23,74.0,75.0,43.0,78.0
30,length4_neutral,0,28,4,1,27,85.0,76.0,22.0,16.0
30,length4_neutral,0,29,4,4,19,56.0,34.0,22.0,64.0
30,length4_neutral,0,30,4,1,9,91.0,33.0,54.0,42.0
30,length4_neutral,0,31,4,3,12,50.0,69.0,72.0,20.0
30,length4_neutral,0,32,4,4,22,60.0,57.0,22.0,46.0
30,length4_neutral,0,33,4,3,28,10.0,37.0,84.0,36.0
30,length4_neutral,0,34,4,2,10,22.0,80.0,19.0,2.0
30,length4_neutral,0,35,4,2,33,35.0,86.0,84.0,77.0
30,length4_neutral,0,36,4,1,37,81.0,93.0,69.0,11.0
30,length4_neutral,0,37,4,4,15,67.0,27.0,37.0,45.0
30,length4_neutral,0,38,4,4,2,39.0,59.0,67.0,42.0
30,length4_neutral,0,39,4,4,1,7.0,35.0,27.0,3.0
30,length4_neutral,0,40,4,3,29,42.0,9.0,95.0,26.0
30,length4_plentiful,1,1,4,4,8,76.0,63.0,60.0,79.0
30,length4_plentiful,1,2,4,1,39,88.0,62.0,84.0,73.0
30,length4_plentiful,1,3,4,4,6,69.0,76.0,65.0,90.0
30,length4_plentiful,1,4,4,3,21,39.0,61.0,64.0,54.0
30,length4_plentiful,1,5,4,4,32,72.0,57.0,18.0,71.0
30,length4_plentiful,1,6,4,4,13,63.0,29.0,60.0,75.0
30,length4_plentiful,1,7,4,3,17,60.0,71.0,84.0,81.0
30,length4_plentiful,1,8,4,1,25,95.0,52.0,59.0,36.0
30,length4_plentiful,1,9,4,4,34,17.0,65.0,44.0,96.0
30,length4_plentiful,1,10,4,4,18,72.0,38.0,62.0,86.0
30,length4_plentiful,1,11,4,3,16,70.0,76.0,91.0,82.0
30,length4_plentiful,1,12,4,2,14,68.0,90.0,59.0,60.0
30,length4_plentiful,1,13,4,1,35,68.0,38.0,33.0,47.0
30,length4_plentiful,1,14,4,1,7,83.0,79.0,84.0,66.0
30,length4_plentiful,1,15,4,4,4,60.0,59.0,35.0,67.0
30,length4_plentiful,1,16,4,2,26,54.0,68.0,72.0,89.0
30,length4_plentiful,1,17,4,1,40,93.0,55.0,62.0,57.0
30,length4_plentiful,1,18,4,1,36,85.0,87.0,71.0,48.0
30,length4_plentiful,1,19,4,1,30,90.0,79.0,72.0,89.0
30,length4_plentiful,1,20,4,3,11,73.0,74.0,87.0,55.0
30,length4_plentiful,1,21,4,4,20,59.0,66.0,72.0,76.0
30,length4_plentiful,1,22,4,1,24,97.0,80.0,69.0,43.0
30,length4_plentiful,1,23,4,4,38,68.0,42.0,33.0,92.0
30,length4_plentiful,1,24,4,3,5,54.0,44.0,88.0,87.0
30,length4_plentiful,1,25,4,3,3,39.0,64.0,68.0,57.0
30,length4_plentiful,1,26,4,1,31,74.0,79.0,68.0,66.0
30,length4_plentiful,1,27,4,1,23,83.0,64.0,85.0,97.0
30,length4_plentiful,1,28,4,4,27,76.0,39.0,35.0,72.0
30,length4_plentiful,1,29,4,2,19,62.0,88.0,77.0,71.0
30,length4_plentiful,1,30,4,4,9,57.0,77.0,72.0,85.0
30,length4_plentiful,1,31,4,2,12,65.0,87.0,48.0,77.0
30,length4_plentiful,1,32,4,3,22,51.0,52.0,66.0,84.0
30,length4_plentiful,1,33,4,1,28,89.0,87.0,85.0,49.0
30,length4_plentiful,1,34,4,4,10,79.0,57.0,61.0,74.0
30,length4_plentiful,1,35,4,4,33,73.0,70.0,50.0,88.0
30,length4_plentiful,1,36,4,1,37,76.0,74.0,95.0,89.0
30,length4_plentiful,1,37,4,1,15,91.0,60.0,80.0,79.0
30,length4_plentiful,1,38,4,1,2,82.0,43.0,78.0,58.0
30,length4_plentiful,1,39,4,3,1,75.0,81.0,90.0,92.0
30,length4_plentiful,1,40,4,3,29,71.0,61.0,74.0,84.0
30,length8_neutral,2,1,8,5,8,56.0,15.0,66.0,36.0
30,length8_neutral,2,2,8,6,39,22.0,60.0,87.0,84.0
30,length8_neutral,2,3,8,8,6,63.0,74.0,38.0,46.0
30,length8_neutral,2,4,8,3,21,21.0,42.0,84.0,66.0
30,length8_neutral,2,5,8,1,32,93.0,3.0,8.0,59.0
30,length8_neutral,2,6,8,8,13,39.0,56.0,6.0,13.0
30,length8_neutral,2,7,8,3,17,37.0,60.0,82.0,84.0
30,length8_neutral,2,8,8,3,25,77.0,19.0,97.0,65.0
30,length8_neutral,2,9,8,8,34,14.0,26.0,59.0,37.0
30,length8_neutral,2,10,8,4,18,26.0,21.0,50.0,97.0
30,length8_neutral,2,11,8,3,16,58.0,2.0,87.0,9.0
30,length8_neutral,2,12,8,3,14,31.0,81.0,84.0,16.0
30,length8_neutral,2,13,8,7,35,28.0,24.0,62.0,55.0
30,length8_neutral,2,14,8,8,7,81.0,36.0,74.0,79.0
30,length8_neutral,2,15,8,1,4,85.0,12.0,40.0,50.0
30,length8_neutral,2,16,8,1,26,88.0,45.0,7.0,44.0
30,length8_neutral,2,17,8,2,40,42.0,98.0,63.0,28.0
30,length8_neutral,2,18,8,4,36,41.0,44.0,81.0,91.0
30,length8_neutral,2,19,8,4,30,49.0,63.0,15.0,81.0
30,length8_neutral,2,20,8,8,11,77.0,51.0,10.0,37.0
30,length8_neutral,2,21,8,1,20,87.0,95.0,62.0,79.0
30,length8_neutral,2,22,8,5,24,67.0,8.0,34.0,66.0
30,length8_neutral,2,23,8,8,38,8.0,30.0,59.0,32.0
30,length8_neutral,2,24,8,3,5,8.0,50.0,88.0,47.0
30,length8_neutral,2,25,8,7,3,10.0,8.0,27.0,33.0
30,length8_neutral,2,26,8,2,31,61.0,98.0,9.0,73.0
30,length8_neutral,2,27,8,6,23,62.0,72.0,16.0,4.0
30,length8_neutral,2,28,8,8,27,63.0,79.0,32.0,8.0
30,length8_neutral,2,29,8,1,19,92.0,8.0,20.0,75.0
30,length8_neutral,2,30,8,1,9,94.0,62.0,84.0,37.0
30,length8_neutral,2,31,8,1,12,94.0,87.0,24.0,12.0
30,length8_neutral,2,32,8,8,22,45.0,80.0,19.0,64.0
30,length8_neutral,2,33,8,3,28,77.0,66.0,91.0,36.0
30,length8_neutral,2,34,8,5,10,28.0,62.0,65.0,57.0
30,length8_neutral,2,35,8,8,33,7.0,39.0,73.0,35.0
30,length8_neutral,2,36,8,5,37,5.0,75.0,64.0,20.0
30,length8_neutral,2,37,8,6,15,2.0,49.0,12.0,5.0
30,length8_neutral,2,38,8,1,2,95.0,10.0,64.0,84.0
30,length8_neutral,2,39,8,1,1,93.0,5.0,57.0,61.0
30,length8_neutral,2,40,8,3,29,83.0,52.0,96.0,53.0
30,length8_plentiful,3,1,8,5,8,50.0,44.0,45.0,43.0
30,length8_plentiful,3,2,8,3,39,51.0,62.0,93.0,33.0
30,length8_plentiful,3,3,8,4,6,27.0,36.0,79.0,81.0
30,length8_plentiful,3,4,8,4,21,79.0,40.0,37.0,95.0
30,length8_plentiful,3,5,8,1,32,80.0,66.0,70.0,84.0
30,length8_plentiful,3,6,8,6,13,57.0,72.0,63.0,58.0
30,length8_plentiful,3,7,8,5,17,80.0,73.0,61.0,77.0
30,length8_plentiful,3,8,8,6,25,88.0,75.0,80.0,82.0
30,length8_plentiful,3,9,8,2,34,31.0,89.0,67.0,86.0
30,length8_plentiful,3,10,8,4,18,84.0,32.0,59.0,89.0
30,length8_plentiful,3,11,8,2,16,78.0,97.0,53.0,55.0
30,length8_plentiful,3,12,8,5,14,30.0,52.0,54.0,60.0
30,length8_plentiful,3,13,8,2,35,69.0,85.0,44.0,93.0
30,length8_plentiful,3,14,8,8,7,49.0,57.0,62.0,73.0
30,length8_plentiful,3,15,8,4,4,82.0,86.0,52.0,87.0
30,length8_plentiful,3,16,8,1,26,94.0,51.0,79.0,78.0
30,length8_plentiful,3,17,8,1,40,93.0,94.0,26.0,54.0
30,length8_plentiful,3,18,8,1,36,91.0,35.0,56.0,87.0
30,length8_plentiful,3,19,8,6,30,71.0,80.0,36.0,31.0
30,length8_plentiful,3,20,8,4,11,70.0,63.0,53.0,91.0
30,length8_plentiful,3,21,8,8,20,82.0,80.0,18.0,56.0
30,length8_plentiful,3,22,8,4,24,75.0,35.0,79.0,89.0
30,length8_plentiful,3,23,8,5,38,68.0,38.0,35.0,69.0
30,length8_plentiful,3,24,8,4,5,43.0,66.0,74.0,80.0
30,length8_plentiful,3,25,8,3,3,57.0,71.0,97.0,81.0
30,length8_plentiful,3,26,8,4,31,79.0,61.0,62.0,90.0
30,length8_plentiful,3,27,8,8,23,49.0,73.0,57.0,58.0
30,length8_plentiful,3,28,8,6,27,49.0,38.0,81.0,69.0
30,length8_plentiful,3,29,8,5,19,54.0,78.0,52.0,65.0
30,length8_plentiful,3,30,8,5,9,41.0,69.0,63.0,55.0
30,length8_plentiful,3,31,8,2,12,59.0,85.0,46.0,78.0
30,length8_plentiful,3,32,8,1,22,93.0,85.0,92.0,62.0
30,length8_plentiful,3,33,8,3,28,65.0,69.0,88.0,42.0
30,length8_plentiful,3,34,8,6,10,68.0,48.0,71.0,45.0
30,length8_plentiful,3,35,8,4,33,64.0,57.0,75.0,76.0
30,length8_plentiful,3,36,8,6,37,72.0,52.0,49.0,61.0
30,length8_plentiful,3,37,8,8,15,86.0,64.0,24.0,52.0
30,length8_plentiful,3,38,8,4,2,41.0,59.0,25.0,75.0
30,length8_plentiful,3,39,8,5,1,52.0,76.0,67.0,55.0
30,length8_plentiful,3,40,8,2,29,63.0,86.0,82.0,55.0
31,length4_neutral,0,1,4,3,31,95.0,66.0,15.0,13.0
31,length4_neutral,0,2,4,2,3,38.0,9.0,73.0,48.0
31,length4_neutral,0,3,4,3,15,51.0,77.0,12.0,2.0
31,length4_neutral,0,4,4,2,26,7.0,82.0,11.0,32.0
31,length4_neutral,0,5,4,2,11,16.0,84.0,17.0,89.0
31,length4_neutral,0,6,4,2,2,42.0,7.0,96.0,56.0
31,length4_neutral,0,7,4,2,21,75.0,29.0,37.0,26.0
31,length4_neutral,0,8,4,3,9,90.0,79.0,69.0,31.0
31,length4_neutral,0,9,4,2,40,4.0,10.0,13.0,8.0
31,length4_neutral,0,10,4,3,4,94.0,60.0,86.0,11.0
31,length4_neutral,0,11,4,2,30,95.0,10.0,97.0,77.0
31,length4_neutral,0,12,4,3,23,53.0,42.0,11.0,60.0
31,length4_neutral,0,13,4,2,33,72.0,83.0,90.0,94.0
31,length4_neutral,0,14,4,2,39,39.0,45.0,59.0,20.0
31,length4_neutral,0,15,4,2,12,84.0,98.0,24.0,26.0
31,length4_neutral,0,16,4,2,34,95.0,37.0,42.0,11.0
31,length4_neutral,0,17,4,2,18,9.0,89.0,1.0,12.0
31,length4_neutral,0,18,4,2,5,18.0,67.0,34.0,41.0
31,length4_neutral,0,19,4,2,24,7.0,19.0,67.0,1.0
31,length4_neutral,0,20,4,2,7,44.0,81.0,34.0,28.0
31,length4_neutral,0,21,4,2,10,19.0,61.0,91.0,40.0
31,length4_neutral,0,22,4,1,32,37.0,46.0,87.0,15.0
31,length4_neutral,0,23,4,2,8,9.0,62.0,2.0,36.0
31,length4_neutral,0,24,4,1,14,72.0,93.0,84.0,17.0
31,length4_neutral,0,25,4,2,19,49.0,75.0,71.0,13.0
31,length4_neutral,0,26,4,3,27,93.0,79.0,18.0,97.0
31,length4_neutral,0,27,4,2,13,88.0,70.0,72.0,52.0
31,length4_neutral,0,28,4,1,22,21.0,22.0,59.0,61.0
31,length4_neutral,0,29,4,3,35,83.0,7.0,13.0,96.0
31,length4_neutral,0,30,4,2,37,47.0,92.0,62.0,32.0
31,length4_neutral,0,31,4,2,25,5.0,4.0,68.0,52.0
31,length4_neutral,0,32,4,2,1,5.0,36.0,90.0,50.0
31,length4_neutral,0,33,4,2,20,86.0,92.0,15.0,12.0
31,length4_neutral,0,34,4,1,36,79.0,29.0,65.0,58.0
31,length4_neutral,0,35,4,3,28,7.0,21.0,54.0,40.0
31,length4_neutral,0,36,4,2,29,23.0,81.0,71.0,46.0
31,length4_neutral,0,37,4,1,6,25.0,88.0,13.0,79.0
31,length4_neutral,0,38,4,1,17,18.0,59.0,31.0,52.0
31,length4_neutral,0,39,4,2,16,9.0,42.0,53.0,25.0
31,length4_neutral,0,40,4,2,38,79.0,29.0,38.0,12.0
31,length4_plentiful,1,1,4,3,31,80.0,57.0,26.0,63.0
31,length4_plentiful,1,2,4,2,3,59.0,69.0,71.0,55.0
31,length4_plentiful,1,3,4,2,15,70.0,69.0,61.0,43.0
31,length4_plentiful,1,4,4,2,26,64.0,94.0,71.0,90.0
31,length4_plentiful,1,5,4,2,11,60.0,46.0,81.0,66.0
31,length4_plentiful,1,6,4,4,2,58.0,64.0,87.0,53.0
31,length4_plentiful,1,7,4,1,21,61.0,77.0,46.0,64.0
31,length4_plentiful,1,8,4,2,9,26.0,89.0,69.0,48.0
31,length4_plentiful,1,9,4,2,40,52.0,86.0,76.0,93.0
31,length4_plentiful,1,10,4,2,4,88.0,64.0,83.0,41.0
31,length4_plentiful,1,11,4,2,30,80.0,57.0,55.0,89.0
31,length4_plentiful,1,12,4,2,23,79.0,82.0,97.0,62.0
31,length4_plentiful,1,13,4,1,33,97.0,63.0,69.0,68.0
31,length4_plentiful,1,14,4,2,39,59.0,55.0,47.0,77.0
31,length4_plentiful,1,15,4,3,12,52.0,53.0,90.0,62.0
31,length4_plentiful,1,16,4,2,34,46.0,85.0,55.0,87.0
31,length4_plentiful,1,17,4,2,18,65.0,86.0,48.0,59.0
31,length4_plentiful,1,18,4,2,5,56.0,51.0,50.0,89.0
31,length4_plentiful,1,19,4,2,24,85.0,39.0,50.0,53.0
31,length4_plentiful,1,20,4,1,7,52.0,64.0,56.0,81.0
31,length4_plentiful,1,21,4,2,10,68.0,88.0,84.0,49.0
31,length4_plentiful,1,22,4,2,32,85.0,65.0,80.0,78.0
31,length4_plentiful,1,23,4,2,8,89.0,52.0,80.0,55.0
31,length4_plentiful,1,24,4,2,14,81.0,73.0,66.0,80.0
31,length4_plentiful,1,25,4,4,19,44.0,84.0,89.0,69.0
31,length4_plentiful,1,26,4,2,27,76.0,51.0,82.0,64.0
31,length4_plentiful,1,27,4,2,13,36.0,43.0,79.0,76.0
31,length4_plentiful,1,28,4,1,22,32.0,66.0,63.0,95.0
31,length4_plentiful,1,29,4,1,35,96.0,82.0,85.0,93.0
31,length4_plentiful,1,30,4,2,37,64.0,39.0,84.0,82.0
31,length4_plentiful,1,31,4,1,25,90.0,81.0,61.0,39.0
31,length4_plentiful,1,32,4,2,1,77.0,23.0,47.0,26.0
31,length4_plentiful,1,33,4,1,20,83.0,73.0,71.0,62.0
31,length4_plentiful,1,34,4,1,36,61.0,30.0,49.0,91.0
31,length4_plentiful,1,35,4,2,28,77.0,63.0,75.0,79.0
31,length4_plentiful,1,36,4,4,29,73.0,78.0,56.0,22.0
31,length4_plentiful,1,37,4,3,6,75.0,79.0,56.0,86.0
31,length4_plentiful,1,38,4,2,17,94.0,81.0,68.0,47.0
31,length4_plentiful,1,39,4,2,16,54.0,72.0,18.0,57.0
31,length4_plentiful,1,40,4,1,38,67.0,53.0,59.0,49.0
31,length8_neutral,2,1,8,2,31,35.0,77.0,15.0,1.0
31,length8_neutral,2,2,8,1,3,4.0,89.0,77.0,93.0
31,length8_neutral,2,3,8,1,15,71.0,77.0,83.0,22.0
31,length8_neutral,2,4,8,5,26,68.0,82.0,63.0,93.0
31,length8_neutral,2,5,8,2,11,26.0,4.0,39.0,14.0
31,length8_neutral,2,6,8,2,2,43.0,63.0,21.0,86.0
31,length8_neutral,2,7,8,2,21,88.0,26.0,31.0,78.0
31,length8_neutral,2,8,8,3,9,83.0,92.0,49.0,43.0
31,length8_neutral,2,9,8,3,40,76.0,31.0,21.0,16.0
31,length8_neutral,2,10,8,3,4,22.0,79.0,32.0,2.0
31,length8_neutral,2,11,8,4,30,1.0,85.0,89.0,24.0
31,length8_neutral,2,12,8,3,23,46.0,19.0,45.0,4.0
31,length8_neutral,2,13,8,2,33,64.0,42.0,83.0,7.0
31,length8_neutral,2,14,8,2,39,77.0,82.0,29.0,34.0
31,length8_neutral,2,15,8,2,12,73.0,14.0,13.0,90.0
31,length8_neutral,2,16,8,2,34,61.0,12.0,10.0,48.0
31,length8_neutral,2,17,8,2,18,46.0,43.0,51.0,6.0
31,length8_neutral,2,18,8,3,5,97.0,35.0,57.0,80.0
31,length8_neutral,2,19,8,2,24,30.0,62.0,45.0,46.0
31,length8_neutral,2,20,8,2,7,76.0,60.0,51.0,73.0
31,length8_neutral,2,21,8,4,10,13.0,12.0,15.0,83.0
31,length8_neutral,2,22,8,2,32,51.0,89.0,25.0,88.0
31,length8_neutral,2,23,8,3,8,80.0,40.0,83.0,57.0
31,length8_neutral,2,24,8,2,14,25.0,17.0,12.0,23.0
31,length8_neutral,2,25,8,3,19,16.0,48.0,56.0,79.0
31,length8_neutral,2,26,8,5,27,92.0,41.0,87.0,86.0
31,length8_neutral,2,27,8,2,13,7.0,55.0,96.0,23.0
31,length8_neutral,2,28,8,2,22,73.0,53.0,94.0,29.0
31,length8_neutral,2,29,8,2,35,94.0,87.0,35.0,57.0
31,length8_neutral,2,30,8,2,37,31.0,62.0,38.0,36.0
31,length8_neutral,2,31,8,2,25,52.0,1.0,65.0,96.0
31,length8_neutral,2,32,8,4,1,20.0,76.0,30.0,72.0
31,length8_neutral,2,33,8,2,20,31.0,67.0,45.0,8.0
31,length8_neutral,2,34,8,2,36,41.0,18.0,13.0,49.0
31,length8_neutral,2,35,8,2,28,93.0,53.0,59.0,67.0
31,length8_neutral,2,36,8,1,29,75.0,62.0,74.0,93.0
31,length8_neutral,2,37,8,2,6,94.0,77.0,85.0,11.0
31,length8_neutral,2,38,8,3,17,12.0,55.0,31.0,30.0
31,length8_neutral,2,39,8,2,16,72.0,62.0,33.0,45.0
31,length8_neutral,2,40,8,2,38,86.0,7.0,77.0,50.0
31,length8_plentiful,3,1,8,1,31,50.0,69.0,73.0,92.0
31,length8_plentiful,3,2,8,1,3,63.0,68.0,66.0,74.0
31,length8_plentiful,3,3,8,3,15,70.0,89.0,85.0,42.0
31,length8_plentiful,3,4,8,1,26,84.0,88.0,68.0,91.0
31,length8_plentiful,3,5,8,1,11,61.0,28.0,82.0,57.0
31,length8_plentiful,3,6,8,3,2,62.0,68.0,58.0,57.0
31,length8_plentiful,3,7,8,2,21,87.0,42.0,75.0,68.0
31,length8_plentiful,3,8,8,2,9,82.0,76.0,87.0,53.0
31,length8_plentiful,3,9,8,2,40,66.0,70.0,54.0,59.0
31,length8_plentiful,3,10,8,2,4,65.0,43.0,30.0,81.0
31,length8_plentiful,3,11,8,2,30,67.0,89.0,96.0,58.0
31,length8_plentiful,3,12,8,2,23,67.0,68.0,98.0,84.0
31,length8_plentiful,3,13,8,2,33,88.0,56.0,79.0,75.0
31,length8_plentiful,3,14,8,2,39,50.0,44.0,69.0,63.0
